0,92,1.0,92,102801,83859,350652,false
1,227,26.0,227,35255,117205,623265,false
2,198,1.0,198,85068,66692,359364,false
3,12,0.0,12,157365,4275,139336,false
4,204,33.0,204,123031,84599,272987,false
5,116,9.0,116,1939,162141,256816,false
6,82,7.0,82,144385,23015,700976,false
7,86,3.0,86,109935,35315,624612,false
8,48,6.0,48,5470,122960,946170,false
9,109,17.0,109,21686,112774,750078,true
10,281,11.0,281,21882,157758,645511,false
11,181,32.0,181,158260,27950,894080,false
12,159,5.0,159,17487,195633,60265,false
13,249,27.0,249,126746,91054,344145,false
14,120,15.0,120,6431,169429,762998,true
15,298,10.0,298,65819,52181,1003806,false
16,113,10.0,113,125441,7939,145410,false
17,259,42.0,259,125001,16119,960346,false
18,248,12.0,248,18754,174926,847759,false
19,281,22.0,281,86245,48555,865308,false
20,135,8.0,135,52492,58808,510304,false
21,172,0.0,172,28121,113839,150670,false
22,143,10.0,143,63974,65626,796480,false
23,203,8.0,203,79466,57104,752442,true
24,162,8.0,162,31288,155752,103629,false
25,248,36.0,248,199286,3484,682740,false
26,69,4.0,69,54267,154293,768307,false
27,279,26.0,279,84498,68862,992025,false
28,162,23.0,162,37622,111498,976266,false
29,150,6.0,150,50360,104520,63349,false
