0,38,5.0,38,96372,56088,235299,false
1,171,23.0,171,37019,95381,632301,false
2,205,10.0,205,32718,112322,925116,false
3,111,9.0,111,88749,134271,725177,false
4,304,42.0,304,59491,163079,712921,true
5,272,1.0,272,31971,204099,977603,false
6,258,22.0,258,142764,27156,685380,false
7,90,2.0,90,90696,47094,880096,false
8,180,14.0,180,87604,76546,100113,false
9,179,7.0,179,62532,48668,609112,false
10,78,12.0,78,37869,91891,805187,true
11,160,28.0,160,89805,65075,903597,false
12,93,4.0,93,17038,125132,986625,false
13,165,2.0,165,4708,221012,966951,false
14,164,28.0,164,123336,42824,286450,false
15,145,16.0,145,147790,82160,932555,false
16,239,15.0,239,147236,6274,614419,false
17,267,47.0,267,61104,34516,623050,false
18,222,17.0,222,71271,90989,776078,false
19,56,4.0,56,91836,119754,416851,false
20,219,31.0,219,17941,119259,90484,false
21,244,32.0,244,25850,101620,751332,false
22,266,9.0,266,88371,65949,982025,false
23,110,12.0,110,1140,122250,481314,true
24,253,25.0,253,147753,54027,721360,false
25,80,7.0,80,18493,123257,874938,false
26,54,5.0,54,118627,37613,889924,false
27,253,17.0,253,53856,180774,983136,false
28,69,6.0,69,29184,76096,209669,false
29,166,18.0,166,38090,120790,590752,false
30,181,10.0,181,66827,30683,863448,false
31,91,15.0,91,8555,137515,572801,false
32,117,21.0,117,201146,15664,559317,false
33,273,26.0,273,195638,39712,745572,false
34,123,9.0,123,68298,92142,139248,false
35,109,15.0,109,117254,16576,743351,false
36,192,14.0,192,53231,101479,220332,false
37,102,5.0,102,34064,80456,400282,true
38,162,7.0,162,27862,140298,155983,false
39,308,31.0,308,84552,121288,123143,false
