0,213,27.0,213,20949,159451,630631,false
1,146,9.0,146,125025,44095,120034,false
2,12,0.0,12,5002,158528,235639,false
3,188,23.0,188,151667,21163,178638,false
4,307,57.0,307,92749,5041,524810,false
5,203,35.0,203,190736,4204,286567,false
6,90,9.0,90,90622,42308,874666,false
7,185,12.0,185,43298,156862,615699,true
8,95,7.0,95,134974,3086,653321,false
9,287,26.0,287,104608,120482,1018535,false
10,130,9.0,130,159674,39496,398153,false
11,183,19.0,183,148767,6703,579881,false
12,62,4.0,62,22284,108396,654592,false
13,17,1.0,17,83480,51690,632324,false
14,95,7.0,95,25271,97849,964627,false
15,113,14.0,113,92468,106252,143020,false
16,157,23.0,157,163311,6159,600128,false
17,36,5.0,36,112427,38323,816890,false
18,277,42.0,277,87643,116037,184576,true
19,307,28.0,307,9320,135580,330141,false
20,262,13.0,262,53632,101418,518337,true
21,215,3.0,215,141308,16372,351985,false
22,68,4.0,68,38981,171579,187878,false
23,229,2.0,229,116957,91763,453792,false
24,118,2.0,118,143646,9634,1032687,false
25,132,4.0,132,41619,96351,88994,false
26,20,1.0,20,103410,70400,417624,true
27,156,7.0,156,28377,102103,308541,false
28,14,0.0,14,147255,78645,453856,true
29,139,5.0,139,125802,43078,289784,true
30,279,51.0,279,205318,6452,555992,false
31,31,4.0,31,85536,66784,826958,true
32,74,4.0,74,32885,130495,324329,false
33,259,34.0,259,92601,92889,833621,false
34,89,11.0,89,44140,65970,584911,false
35,199,13.0,199,44861,110029,622489,false
36,204,32.0,204,86843,107557,1031029,true
37,152,25.0,152,35232,144688,205062,false
38,271,6.0,271,110280,51720,917115,false
39,84,6.0,84,61610,147280,851617,false
