0,96,9.0,96,184003,32717,631335,false
1,205,8.0,205,96916,83964,719722,true
2,278,32.0,278,104381,68739,178303,false
3,75,11.0,75,34242,102558,157814,true
4,136,2.0,136,75561,125959,55175,false
5,211,35.0,211,118644,14016,22463,true
6,223,21.0,223,137445,62875,334765,false
7,171,14.0,171,127038,22242,620121,false
8,294,45.0,294,187473,11787,285248,false
9,200,30.0,200,145367,9823,64439,false
10,239,25.0,239,91915,31045,125615,false
11,248,34.0,248,85076,85204,230099,false
12,249,44.0,249,98874,138546,241582,false
13,139,4.0,139,86315,86565,141114,false
14,43,6.0,43,45689,83641,21825,false
15,240,34.0,240,113476,31704,695976,false
16,125,18.0,125,16510,99490,626536,false
17,143,10.0,143,94349,7221,861331,false
18,298,11.0,298,17794,175326,375247,false
19,36,0.0,36,51253,126947,623624,false
