0,30,1.0,30,42868,61012,316266,false
1,186,28.0,186,37397,74843,619938,false
2,15,1.0,15,133465,51755,607071,false
3,186,3.0,186,89285,15365,1034644,false
4,286,55.0,286,18148,155872,969545,false
5,63,1.0,63,146513,33247,28577,false
6,212,13.0,212,52206,74514,252583,false
7,271,26.0,271,29589,109731,542775,false
8,41,2.0,41,89707,62053,964365,false
9,238,28.0,238,72446,68584,707794,true
10,224,0.0,224,40624,84656,751370,false
11,66,2.0,66,40518,66372,367995,false
12,278,6.0,278,97837,23683,847831,false
13,220,20.0,220,118243,9367,852896,false
14,236,3.0,236,45531,127509,630555,false
15,264,23.0,264,88302,137238,1019745,false
16,23,1.0,23,91587,57373,206172,false
17,198,29.0,198,93726,67414,705389,false
18,152,6.0,152,16226,191494,111040,false
19,167,27.0,167,94114,52316,947932,false
