0,229,29.0,229,24625,118925,411211,false
1,52,4.0,52,186498,16702,590348,false
2,136,11.0,136,189738,3402,698754,false
3,132,24.0,132,100445,52195,62527,false
4,84,10.0,84,43793,66667,356061,true
5,113,2.0,113,119844,91276,1033444,false
6,230,1.0,230,64239,70401,450829,false
7,34,2.0,34,40751,178939,194817,false
8,85,13.0,85,7525,181655,239067,true
9,290,7.0,290,194405,18265,595874,false
10,295,9.0,295,71409,38491,659161,false
11,293,2.0,293,121352,2328,831685,false
12,267,23.0,267,114011,88389,821779,false
13,132,24.0,132,23260,194360,124486,false
14,209,6.0,209,98858,58372,701755,false
15,111,16.0,111,91360,40800,359536,false
16,129,22.0,129,106049,9151,991987,false
17,279,52.0,279,162568,31672,97954,false
18,202,6.0,202,189222,35598,944897,false
19,149,15.0,149,56452,71258,96233,false
20,129,5.0,129,48281,91649,70041,false
21,231,2.0,231,157295,56995,144213,false
22,85,2.0,85,25849,99191,388169,false
23,211,38.0,211,9779,154651,792949,false
24,129,9.0,129,52910,145720,589618,false
25,74,5.0,74,14567,87843,448725,false
26,173,3.0,173,119486,40044,447758,false
27,201,24.0,201,166080,38850,433798,false
28,129,13.0,129,23079,169001,855718,false
29,203,20.0,203,144219,24481,124129,false
30,162,12.0,162,2917,232883,695380,false
31,139,7.0,139,432,118128,233054,false
32,50,8.0,50,19135,148625,538636,false
33,112,4.0,112,65889,150651,597884,false
34,180,26.0,180,27440,90020,655678,false
35,77,5.0,77,104311,61939,794304,false
36,304,56.0,304,23878,129932,124204,false
37,51,6.0,51,83267,33773,371945,false
38,201,20.0,201,17436,78184,723333,false
39,114,5.0,114,98702,57858,769113,false
