0,239,30.0,239,121652,88508,1026040,false
1,261,17.0,261,23505,114015,402399,false
2,21,0.0,21,39558,144312,1005095,false
3,79,10.0,79,114871,76889,58330,false
4,240,14.0,240,6653,89597,39390,false
5,234,37.0,234,25761,110049,460181,false
6,215,36.0,215,14401,122959,508302,false
7,116,11.0,116,117375,46495,791748,false
8,197,33.0,197,162571,35069,320228,false
9,191,16.0,191,49076,69244,974655,false
10,269,28.0,269,135612,35748,309696,false
11,230,17.0,230,127523,71597,485266,true
12,300,47.0,300,159919,41411,677717,false
13,234,27.0,234,97519,58481,710069,false
14,65,2.0,65,78053,137947,537899,true
15,121,14.0,121,32558,150352,118760,false
16,208,18.0,208,111265,12845,332586,false
17,194,18.0,194,27110,134650,636400,false
18,198,31.0,198,105974,77076,352529,true
19,89,3.0,89,43093,191267,553555,false
20,176,32.0,176,97674,60406,578166,false
21,267,49.0,267,91552,31478,169769,false
22,303,15.0,303,60132,98988,725368,false
23,163,20.0,163,161788,3732,308253,false
24,301,24.0,301,221359,7781,858986,false
25,134,19.0,134,108657,44793,869731,false
26,216,26.0,216,42969,60141,904324,false
27,60,1.0,60,144786,11184,767968,false
28,207,31.0,207,127346,7684,572285,false
29,17,0.0,17,59278,42502,920475,false
30,80,4.0,80,48101,73899,470746,false
31,127,10.0,127,92494,86546,621537,false
32,130,8.0,130,15224,128456,296653,true
33,96,13.0,96,17987,123553,940480,false
34,196,2.0,196,74446,67714,874040,false
35,93,2.0,93,40813,109107,326987,false
36,57,9.0,57,9071,115849,1001350,true
37,143,1.0,143,16388,125292,472226,false
38,10,0.0,10,98626,36254,404906,false
39,150,18.0,150,113474,26036,944853,false
