0,99,3.0,99,84773,48157,687267,true
1,277,2.0,277,75665,49375,568106,false
2,156,26.0,156,93943,34537,583349,false
3,117,21.0,117,159764,19336,675259,true
4,178,15.0,178,420,141750,827387,false
5,234,1.0,234,129746,32334,588857,false
6,269,6.0,269,70057,120503,61865,false
7,256,23.0,256,113279,110101,201109,false
8,37,4.0,37,35694,149436,32491,false
9,178,9.0,178,130196,24764,704395,false
10,221,16.0,221,157697,8463,246483,false
11,209,9.0,209,186050,47860,1017217,false
12,243,17.0,243,76982,115798,205668,true
13,201,34.0,201,116678,30832,24927,false
14,67,3.0,67,81749,60281,854058,true
15,14,0.0,14,132700,53510,38782,true
16,77,1.0,77,133233,64047,769215,false
17,191,8.0,191,62049,71861,147492,false
18,122,13.0,122,75433,119847,1009339,false
19,249,2.0,249,142010,29990,643607,false
20,36,1.0,36,70332,95538,758800,false
21,205,16.0,205,24681,204279,219262,false
22,160,17.0,160,42567,171003,496208,false
23,45,1.0,45,110992,71428,722788,false
24,44,3.0,44,47033,129687,78265,false
25,134,23.0,134,25692,168708,659131,false
26,216,11.0,216,33346,64234,669718,true
27,244,16.0,244,5564,120756,10220,false
28,159,0.0,159,63453,131307,795363,false
29,188,0.0,188,141907,683,1034432,false
