0,35,3.0,35,110088,68342,1026418,false
1,265,50.0,265,58736,95904,360280,false
2,294,1.0,294,195274,14566,15465,false
3,250,8.0,250,188054,9586,987049,false
4,199,23.0,199,147484,31556,1005615,false
5,22,0.0,22,50469,79101,275947,true
6,279,37.0,279,67097,94103,104421,false
7,262,19.0,262,112422,33818,85992,true
8,283,14.0,283,211643,19747,749666,true
9,81,3.0,81,86894,84106,624442,false
10,219,15.0,219,70686,56124,597526,false
11,38,3.0,38,75227,78423,743797,false
12,174,23.0,174,136567,65193,790587,false
13,97,13.0,97,22580,109180,20310,false
14,67,0.0,67,77571,114669,126432,true
15,243,29.0,243,153855,40815,364057,false
16,29,0.0,29,158455,2585,188898,false
17,80,14.0,80,74646,96154,362912,false
18,133,9.0,133,13745,109735,736696,false
19,261,46.0,261,224530,650,1037260,false
