0,67,0.0,67,70655,159115,635977,false
1,276,34.0,276,132013,6067,208357,false
2,132,14.0,132,61804,111796,513014,true
3,28,0.0,28,53676,53844,560773,false
4,281,36.0,281,119257,8183,759060,false
5,110,10.0,110,84948,65902,766010,false
6,221,27.0,221,107053,34697,200606,false
7,281,25.0,281,111001,19,348593,false
8,44,1.0,44,107254,63866,672147,false
9,134,23.0,134,40877,127203,820066,false
10,166,8.0,166,113529,41991,325621,false
11,203,0.0,203,29149,74381,437266,true
12,221,27.0,221,70376,55624,721657,false
13,149,10.0,149,124728,83032,908897,false
14,130,16.0,130,44504,90676,380852,false
15,74,3.0,74,26977,122823,437456,false
16,293,1.0,293,119571,100839,749845,false
17,177,30.0,177,119741,44199,423473,false
18,117,20.0,117,46587,76893,650508,false
19,13,0.0,13,154021,54219,189695,false
20,293,34.0,293,37423,69327,939769,false
21,14,0.0,14,160218,15542,385145,true
22,107,13.0,107,25651,151739,247746,false
23,93,10.0,93,77283,139257,232591,false
24,221,26.0,221,22544,81126,961059,false
25,46,2.0,46,130469,15691,56494,false
26,121,3.0,121,11627,133413,520775,false
27,252,14.0,252,93146,25924,373223,false
28,25,1.0,25,45032,102248,215529,false
29,217,25.0,217,87133,37257,496675,false
30,303,16.0,303,13178,133612,540568,false
31,140,18.0,140,5753,189607,1026132,false
32,141,4.0,141,94657,38303,212713,false
33,229,29.0,229,57818,103372,520862,false
34,23,1.0,23,83572,66828,103284,false
35,107,10.0,107,42757,120763,312063,false
36,75,1.0,75,68722,75968,677451,false
37,163,15.0,163,105092,40348,343306,false
38,77,1.0,77,120225,80565,671466,false
39,82,12.0,82,119416,85864,936696,false
