0,231,15.0,231,114292,46428,376006,true
1,175,13.0,175,92030,83010,45119,false
2,193,19.0,193,148384,24736,468371,false
3,72,9.0,72,74489,125351,852669,false
4,174,26.0,174,11758,96882,129950,false
5,294,34.0,294,142567,49913,672412,false
6,306,28.0,306,16194,87966,747632,false
7,298,38.0,298,180288,29472,462187,false
8,31,0.0,31,170921,11919,310640,true
9,131,18.0,131,98607,62603,36762,false
10,113,2.0,113,5858,89482,676353,false
11,55,5.0,55,27383,146987,199658,true
12,189,10.0,189,19734,116506,246618,false
13,20,0.0,20,82399,73281,798840,false
14,91,11.0,91,116652,61778,928019,false
15,86,5.0,86,103478,37882,730462,false
16,206,23.0,206,22142,126678,630968,false
17,277,6.0,277,3487,171583,750605,false
18,256,47.0,256,38755,129175,60500,false
19,61,7.0,61,112036,11984,396240,false
20,258,16.0,258,74641,51919,659970,false
21,28,1.0,28,13946,113494,682776,true
22,198,14.0,198,7177,111383,941449,false
23,51,5.0,51,47513,71977,337047,false
24,158,11.0,158,107532,48148,801263,false
25,73,12.0,73,24984,167496,626241,false
26,265,49.0,265,115410,5620,809314,false
27,52,4.0,52,99008,46972,335690,true
28,58,8.0,58,105626,128734,310008,false
29,208,26.0,208,129592,53378,734714,false
30,292,21.0,292,86538,42682,364740,true
31,183,8.0,183,88327,45913,539628,false
32,278,29.0,278,102214,64196,486151,false
33,293,55.0,293,22231,116819,625199,false
34,209,31.0,209,152595,38205,619395,false
35,229,9.0,229,176642,948,264416,false
36,149,27.0,149,46582,184358,109496,false
37,184,19.0,184,71019,85221,413631,false
38,123,12.0,123,21686,171674,525083,false
39,68,6.0,68,106668,39632,118927,false
