0,270,40.0,270,181305,25255,799458,false
1,244,23.0,244,8985,178615,172376,false
2,285,43.0,285,135812,100978,547458,false
3,269,35.0,269,59215,116785,1026458,false
4,266,17.0,266,115462,30778,963266,false
5,240,39.0,240,154102,11588,15817,false
6,89,12.0,89,157104,23936,901549,false
7,117,12.0,117,170890,37640,745564,false
8,255,32.0,255,91294,42406,90610,false
9,265,49.0,265,120462,70338,692657,false
10,127,14.0,127,87418,8832,54031,false
11,30,1.0,30,102735,65545,318376,false
12,156,14.0,156,29858,134482,657974,false
13,51,0.0,51,56860,128180,103995,false
14,39,2.0,39,73996,95294,563267,false
15,125,18.0,125,215079,10641,131829,false
16,242,3.0,242,72214,77796,372871,false
17,18,1.0,18,28087,81513,424496,false
18,300,15.0,300,117037,40733,248653,false
19,16,0.0,16,70314,29016,456829,false
20,153,23.0,153,116653,68207,753227,false
21,114,10.0,114,166099,2021,450501,false
22,302,45.0,302,35670,121130,255243,false
23,127,23.0,127,55712,95578,1043162,false
24,239,13.0,239,113182,54608,857889,false
25,63,0.0,63,153709,5811,642109,false
26,268,17.0,268,67407,63703,870249,false
27,11,0.0,11,165035,42005,440920,false
28,82,5.0,82,141300,14100,880638,false
29,166,23.0,166,16934,110116,216626,false
30,136,25.0,136,109270,67220,563018,false
31,302,33.0,302,136581,55929,869491,false
32,94,4.0,94,110779,78851,463755,false
33,43,3.0,43,176126,8834,606623,false
34,56,8.0,56,153540,17960,115048,false
35,287,12.0,287,19413,119727,711730,false
36,62,9.0,62,83882,25398,925964,true
37,161,12.0,161,137167,57413,787409,false
38,98,17.0,98,53742,100258,129851,false
39,52,1.0,52,74259,87341,596103,false
