0,72,5.0,72,118681,43719,275620,false
1,256,49.0,256,101459,19291,190806,false
2,114,3.0,114,36204,86296,779897,true
3,114,15.0,114,97265,110575,717146,false
4,188,35.0,188,64993,71407,407805,false
5,189,30.0,189,91226,102694,240696,true
6,289,22.0,289,98221,31559,1013326,false
7,79,10.0,79,21667,88863,1001873,false
8,102,5.0,102,188451,10179,328037,false
9,188,23.0,188,128257,47783,924136,false
10,188,15.0,188,120802,44398,216300,false
11,32,2.0,32,77082,74678,4379,false
12,11,0.0,11,22407,112833,194402,false
13,112,3.0,112,124614,34586,895698,false
14,291,32.0,291,89893,103307,152948,false
15,272,27.0,272,8394,126886,589674,true
16,51,6.0,51,27979,152901,1044068,false
17,310,3.0,310,45723,51927,989306,false
18,139,6.0,139,37278,85642,544172,false
19,186,23.0,186,29148,119532,792271,false
20,63,1.0,63,48599,53951,589773,false
21,214,24.0,214,17795,193165,461252,false
22,140,16.0,140,116682,19818,401663,false
23,14,0.0,14,94722,139008,474971,false
24,127,12.0,127,29096,132364,806848,false
25,178,17.0,178,34240,92080,363934,true
26,268,13.0,268,31007,151243,518258,true
27,200,36.0,200,144676,32684,28794,false
28,123,13.0,123,56819,58141,863643,false
29,14,0.0,14,57847,87673,1014305,false
