0,210,25.0,210,103300,21860,754767,false
1,203,15.0,203,121801,13229,978162,false
2,144,19.0,144,150744,9016,195601,true
3,189,28.0,189,18796,162014,127288,false
4,185,18.0,185,60882,37398,168591,false
5,19,0.0,19,57871,137329,423531,false
6,187,14.0,187,41627,73103,892344,false
7,149,21.0,149,53651,65209,323697,false
8,266,26.0,266,41617,140243,832974,false
9,102,18.0,102,40642,92148,96241,false
10,101,6.0,101,22630,154610,510634,false
11,80,14.0,80,70425,69785,723037,false
12,114,16.0,114,35787,131093,19590,false
13,33,0.0,33,84938,15022,89860,false
14,179,33.0,179,45832,69318,935501,false
15,229,22.0,229,27229,179491,303062,false
16,264,26.0,264,39767,119433,84054,false
17,57,1.0,57,11722,209858,772125,false
18,178,30.0,178,18034,111006,25798,false
19,74,5.0,74,63218,110752,1022408,false
20,229,11.0,229,75345,54975,990409,false
21,12,0.0,12,101306,30364,662699,false
22,38,5.0,38,45503,115147,919423,false
23,97,7.0,97,74984,90376,160521,false
24,152,6.0,152,94622,5058,686085,true
25,72,6.0,72,39535,129035,82956,false
26,186,12.0,186,97365,76875,287606,false
27,66,11.0,66,6610,94680,652618,false
28,114,5.0,114,17571,142659,656803,false
29,231,19.0,231,66173,62067,955990,false
