0,269,19.0,269,78899,126381,923897,false
1,178,12.0,178,95958,139842,660392,false
2,150,7.0,150,138835,11015,98136,false
3,276,2.0,276,49514,95876,394540,true
4,15,1.0,15,126208,22382,596274,false
5,100,16.0,100,34474,172326,226849,false
6,291,3.0,291,98446,86194,490350,false
7,185,4.0,185,19493,179227,122244,false
8,38,0.0,38,98372,14428,406095,false
9,254,36.0,254,165683,49237,276521,false
10,129,4.0,129,55471,69009,300344,true
11,32,0.0,32,64746,101094,199665,false
12,151,9.0,151,66305,103075,349027,false
13,142,4.0,142,50703,185187,172712,false
14,114,4.0,114,116295,2285,23642,false
15,81,4.0,81,170431,10919,327464,false
16,156,11.0,156,113329,1191,468838,false
17,263,6.0,263,24124,137366,236153,false
18,112,6.0,112,165565,16595,763109,false
19,214,33.0,214,363,108597,730864,false
20,271,42.0,271,85576,51834,781030,false
21,73,3.0,73,47744,182746,558264,false
22,29,2.0,29,141638,9422,999712,false
23,99,15.0,99,70178,86782,833479,true
24,244,11.0,244,160935,50925,992803,false
25,64,0.0,64,34103,76567,858341,false
26,34,3.0,34,74862,63288,649247,false
27,232,24.0,232,11790,163530,924352,false
28,34,1.0,34,8766,109234,106154,false
29,210,1.0,210,13663,124667,996635,false
