0,306,16.0,306,42215,79725,506105,false
1,164,15.0,164,30931,172189,871515,false
2,182,34.0,182,89944,68636,123915,false
3,170,22.0,170,79825,58655,201330,false
4,126,16.0,126,32583,123497,677814,false
5,175,21.0,175,137031,169,301944,false
6,240,0.0,240,157472,4688,314486,false
7,211,1.0,211,72908,50712,1029923,true
8,29,2.0,29,26632,115398,279038,false
9,58,4.0,58,70006,47434,245514,false
10,253,8.0,253,138313,13527,395714,false
11,279,28.0,279,42358,106252,346352,false
12,216,28.0,216,39944,66246,104179,false
13,188,13.0,188,149076,46224,344840,true
14,210,16.0,210,171241,28439,396271,false
15,54,3.0,54,124021,1739,14461,false
16,229,26.0,229,74602,56348,301609,false
17,150,16.0,150,63572,92738,522477,false
18,269,25.0,269,122426,102574,432380,false
19,10,0.0,10,20209,126591,383974,false
