0,284,24.0,284,120692,9858,836459,false
1,15,1.0,15,158324,4566,167383,false
2,273,17.0,273,7032,140728,61693,false
3,200,26.0,200,121269,17821,528022,false
4,96,0.0,96,99367,111773,98089,false
5,13,0.0,13,77755,82485,504006,false
6,144,23.0,144,76859,100261,128664,false
7,140,13.0,140,177334,26666,851654,false
8,123,17.0,123,112501,1339,802815,false
9,25,1.0,25,167958,36602,334404,false
10,227,40.0,227,34990,86130,651818,false
11,49,3.0,49,96009,33411,607321,false
12,80,2.0,80,19308,113252,16526,false
13,55,4.0,55,12054,162506,367875,true
14,73,9.0,73,68738,33042,216805,false
15,299,57.0,299,91731,86629,930418,false
16,277,23.0,277,30097,128733,368839,true
17,207,33.0,207,86779,62581,194488,true
18,89,6.0,89,29106,106014,132986,true
19,296,42.0,296,113636,85404,471458,false
