0,272,14.0,272,36680,112920,621400,false
1,131,20.0,131,159722,50248,303036,false
2,211,20.0,211,77032,62088,60857,false
3,90,14.0,90,77288,46822,229600,true
4,280,1.0,280,63048,167712,736093,false
5,257,11.0,257,196766,23914,287367,false
6,65,7.0,65,84606,99534,696176,false
7,150,17.0,150,49211,66849,994576,false
8,120,13.0,120,13270,134970,793244,true
9,62,9.0,62,121185,18415,739870,false
10,103,5.0,103,94372,73118,587986,false
11,29,1.0,29,15734,113416,197022,false
12,219,6.0,219,110409,20631,45442,false
13,12,0.0,12,136732,1238,792007,false
14,200,2.0,200,32129,165551,230769,false
15,166,11.0,166,9423,137857,1018024,false
16,131,21.0,131,20326,169754,647985,false
17,237,11.0,237,108624,996,984595,false
18,198,10.0,198,123089,11451,360270,false
19,55,7.0,55,145206,57434,12551,false
20,97,15.0,97,87852,75228,650087,false
21,128,19.0,128,65678,49762,112843,false
22,89,9.0,89,62265,56375,620350,false
23,267,47.0,267,173833,12377,153827,false
24,186,29.0,186,136570,11830,514370,true
25,77,5.0,77,135141,8569,491893,false
26,118,11.0,118,56265,123915,885085,false
27,307,10.0,307,135948,50052,342614,false
28,173,18.0,173,90927,24113,822786,false
29,91,16.0,91,93854,115506,446997,false
