0,65,6.0,65,141780,68190,469715,false
1,167,25.0,167,64057,67063,249334,false
2,219,17.0,219,84735,115605,133892,false
3,298,28.0,298,88214,24276,241623,false
4,201,31.0,201,83855,96955,826118,false
5,144,4.0,144,201696,34734,662556,false
6,128,22.0,128,73023,119617,313187,false
7,64,2.0,64,120188,22122,879571,false
8,22,1.0,22,150180,50140,846411,false
9,182,23.0,182,92619,78321,30243,false
10,163,27.0,163,21495,173625,991428,false
11,79,5.0,79,33985,146055,5808,false
12,219,11.0,219,36227,133533,698873,false
13,120,7.0,120,25213,150287,501973,true
14,134,11.0,134,124519,30881,790533,true
15,220,34.0,220,154756,54314,578686,false
16,88,0.0,88,1678,114802,753768,false
17,44,5.0,44,137926,22874,631978,false
18,218,4.0,218,111368,19032,87000,false
19,223,0.0,223,132584,28836,648470,false
20,100,4.0,100,145999,39521,990658,false
21,275,14.0,275,174786,9104,284322,false
22,261,28.0,261,91102,65838,634535,false
23,168,7.0,168,157850,13790,1022558,true
24,151,1.0,151,142729,36071,935765,false
25,50,6.0,50,199199,24991,993900,false
26,180,29.0,180,52808,60872,989699,false
27,70,11.0,70,69328,109802,809297,false
28,101,10.0,101,24857,91543,880561,false
29,151,27.0,151,34470,118830,341301,false
30,165,0.0,165,85970,48910,782903,false
31,232,38.0,232,32278,102892,568490,false
32,230,32.0,230,93591,95229,290593,false
33,257,12.0,257,90853,32837,14154,false
34,277,12.0,277,61472,158128,895499,true
35,27,1.0,27,168205,57245,498690,false
36,164,25.0,164,53015,144985,489341,true
37,62,5.0,62,30516,135454,748105,false
38,260,39.0,260,81603,99037,223718,true
39,174,30.0,174,2878,222482,589085,false
