0,55,5.0,55,44653,83727,562553,false
1,77,7.0,77,19707,103843,204943,false
2,243,46.0,243,32991,103539,86434,false
3,17,1.0,17,108831,87089,330427,false
4,25,2.0,25,140796,86994,774777,false
5,42,1.0,42,46882,64958,245494,false
6,85,7.0,85,19654,98986,277091,false
7,46,1.0,46,99866,48694,524658,false
8,309,32.0,309,127171,3869,609128,false
9,196,30.0,196,51437,56223,123438,false
10,273,12.0,273,118914,56496,275532,true
11,161,20.0,161,154656,28764,240278,false
12,196,17.0,196,69088,39622,809034,false
13,11,0.0,11,90610,55550,534390,false
14,283,3.0,283,42629,172201,573937,false
15,170,31.0,170,12356,169084,811773,true
16,85,15.0,85,194736,3424,375455,false
17,88,7.0,88,123119,29841,234364,false
18,12,0.0,12,11279,97781,494366,false
19,48,1.0,48,66231,78809,162557,false
