0,259,20.0,259,83102,31938,1025358,false
1,170,25.0,170,46308,121772,548433,false
2,84,3.0,84,80949,23771,698197,false
3,112,1.0,112,4722,134558,384785,false
4,111,13.0,111,21707,121813,694384,false
5,65,2.0,65,152247,16103,113562,false
6,90,13.0,90,43054,126866,559071,false
7,135,9.0,135,3941,134099,139095,false
8,271,30.0,271,9897,97343,646700,false
9,81,2.0,81,119839,44941,589961,false
10,216,9.0,216,3155,143725,187458,false
11,163,7.0,163,161757,29133,367957,false
12,78,6.0,78,71084,123586,597755,false
13,169,17.0,169,28527,129873,454754,true
14,16,0.0,16,169212,5668,520627,false
15,173,20.0,173,52777,104663,476035,false
16,115,11.0,115,119736,72984,472945,false
17,130,9.0,130,145276,41044,250278,false
18,175,4.0,175,69035,83425,342559,false
19,259,16.0,259,35979,120021,878745,false
20,267,44.0,267,70441,26089,740952,false
21,15,0.0,15,116735,78625,942252,false
22,272,8.0,272,113168,60532,1026771,true
23,117,19.0,117,10587,222513,706848,false
24,190,13.0,190,87889,69071,546709,false
25,218,10.0,218,9669,110331,676244,false
26,243,39.0,243,68523,51177,708687,false
27,245,23.0,245,60660,85820,103506,true
28,68,11.0,68,177151,13489,563037,false
29,181,23.0,181,98058,85362,656699,false
30,255,25.0,255,144686,49954,709077,true
31,56,5.0,56,103193,42697,1022748,false
32,300,6.0,300,46824,88216,761885,false
33,213,22.0,213,84276,73404,511861,false
34,294,25.0,294,98240,11840,550702,false
35,205,38.0,205,26038,73362,445013,false
36,174,17.0,174,50756,138364,530425,false
37,159,2.0,159,170499,9891,708057,false
38,286,37.0,286,3781,131879,251988,false
39,66,10.0,66,17161,138939,804410,false
