0,110,4.0,110,81469,75891,584734,false
1,134,12.0,134,65184,67326,1007915,false
2,162,3.0,162,56915,120385,442736,false
3,80,6.0,80,53046,83874,920080,false
4,27,1.0,27,40978,195722,951510,false
5,310,19.0,310,126510,3410,769235,false
6,210,9.0,210,120965,60385,126987,true
7,270,25.0,270,50673,113667,190435,true
8,283,44.0,283,79155,88425,654620,false
9,240,33.0,240,79872,31288,114608,false
10,300,28.0,300,5911,106569,926510,false
11,39,0.0,39,44308,68492,813814,true
12,81,13.0,81,911,174589,1031811,false
13,192,12.0,192,34372,74128,586531,true
14,58,8.0,58,106777,67033,125013,true
15,301,19.0,301,66546,98154,569615,false
16,206,28.0,206,131315,26285,895191,false
17,180,12.0,180,20428,142772,938694,false
18,72,10.0,72,148676,42444,506193,false
19,280,17.0,280,97746,59294,106712,true
20,272,28.0,272,207767,12373,937254,false
21,170,26.0,170,200760,3240,95561,false
22,231,22.0,231,40516,81074,935151,false
23,167,12.0,167,175592,1578,794316,false
24,90,5.0,90,109842,14628,259339,false
25,289,48.0,289,111325,72995,965164,false
26,202,32.0,202,75385,103955,149125,false
27,89,3.0,89,163001,47399,114857,false
28,77,1.0,77,66829,44541,577721,false
29,306,40.0,306,87899,21781,190149,false
