0,166,30.0,166,27242,161848,687531,false
1,255,0.0,255,87278,145012,647140,false
2,57,4.0,57,184659,43041,41359,false
3,166,28.0,166,72585,66365,935564,true
4,96,5.0,96,77783,23017,1010949,true
5,128,16.0,128,23110,139770,159638,false
6,309,45.0,309,36510,90770,172319,false
7,68,1.0,68,18592,93408,173036,false
8,309,39.0,309,57196,107054,864552,false
9,90,13.0,90,167494,33296,531514,false
10,293,50.0,293,38672,101408,733367,false
11,146,9.0,146,5655,109915,416586,false
12,112,6.0,112,22930,160820,970599,false
13,81,7.0,81,100795,64805,18309,false
14,224,23.0,224,49571,124939,278640,false
15,167,21.0,167,28616,77084,762330,false
16,292,51.0,292,174240,12420,909481,false
17,43,3.0,43,116732,39748,776688,false
18,261,9.0,261,153177,66963,1042301,false
19,121,22.0,121,139599,28701,617141,false
20,179,3.0,179,132866,53434,1010363,false
21,234,8.0,234,85827,82873,943464,false
22,72,1.0,72,38176,60664,396724,false
23,79,4.0,79,61971,79289,602640,false
24,13,0.0,13,93170,79170,554968,false
25,252,43.0,252,9972,186228,954677,false
26,264,9.0,264,111008,19222,274627,false
27,92,7.0,92,68077,68703,927144,false
28,263,37.0,263,127813,7847,647493,false
29,14,0.0,14,140533,18427,198489,false
30,51,3.0,51,126682,38868,1044954,false
31,112,7.0,112,113628,17052,921554,false
32,166,3.0,166,33742,64888,781450,false
33,195,16.0,195,171472,29138,756174,false
34,132,14.0,132,89077,35643,483185,false
35,139,9.0,139,116687,1233,962332,false
36,292,56.0,292,99261,134289,650369,false
37,236,44.0,236,14349,103891,116183,true
38,128,20.0,128,14795,92025,329637,false
39,229,37.0,229,60878,149282,205734,false
