0,231,29.0,231,135330,98400,273253,false
1,101,14.0,101,7298,146942,512771,false
2,234,30.0,234,132191,18049,443695,false
3,154,21.0,154,36759,91691,268071,false
4,181,30.0,181,205361,27109,599071,false
5,99,4.0,99,64105,95285,552746,false
6,26,3.0,26,39258,114422,1020218,false
7,265,50.0,265,35501,83709,316962,false
8,135,10.0,135,157465,13655,429960,false
9,169,15.0,169,16111,146079,294435,false
10,204,34.0,204,81094,37706,341469,true
11,243,26.0,243,100344,124116,254714,false
12,142,25.0,142,135083,37717,678867,false
13,242,4.0,242,157936,71294,628691,false
14,65,8.0,65,420,181090,696744,false
15,153,0.0,153,36249,91031,1038195,true
16,179,16.0,179,67451,159979,141541,false
17,269,48.0,269,10280,102360,1040380,false
18,189,4.0,189,135027,18483,494322,true
19,117,18.0,117,23470,162450,685996,false
