0,116,14.0,116,15327,174663,41889,false
1,55,0.0,55,82716,44804,179016,false
2,108,16.0,108,162776,1864,178675,false
3,183,2.0,183,15995,100835,335963,false
4,86,11.0,86,57282,87478,786572,false
5,73,11.0,73,142226,57034,535118,false
6,303,42.0,303,71587,153683,861413,false
7,28,0.0,28,48668,111892,1028861,false
8,220,1.0,220,148540,49460,578171,false
9,119,14.0,119,77510,66220,1028580,false
10,202,30.0,202,62410,169340,282469,true
11,232,29.0,232,7097,210523,910009,true
12,64,6.0,64,65733,120207,941494,false
13,27,2.0,27,18566,90794,271224,false
14,74,7.0,74,40023,98487,250747,false
15,287,53.0,287,53877,101733,663648,true
16,301,51.0,301,121643,53877,846705,false
17,127,19.0,127,24983,121177,930385,false
18,228,9.0,228,63122,75618,133024,false
19,227,0.0,227,3948,168932,319482,false
20,27,2.0,27,106906,59974,849321,false
21,292,39.0,292,93527,47103,567732,false
22,178,19.0,178,134923,75637,445715,false
23,171,10.0,171,65793,79647,444773,false
24,276,11.0,276,55654,80286,998763,false
25,148,22.0,148,1806,197874,550091,false
26,189,35.0,189,2564,223606,501050,false
27,301,5.0,301,58671,111889,376308,true
28,162,2.0,162,33149,132931,826983,false
29,37,4.0,37,209756,14884,706598,false
30,22,0.0,22,49344,111456,151759,false
31,39,2.0,39,134017,33913,861350,false
32,84,10.0,84,17624,94296,790208,false
33,193,15.0,193,86943,101697,41857,false
34,269,9.0,269,138715,17345,711728,false
35,234,4.0,234,118630,76570,918339,false
36,212,10.0,212,136198,39082,441078,false
37,283,16.0,283,61891,101149,504163,false
38,264,30.0,264,46281,130359,527396,false
39,141,24.0,141,59680,64500,337854,false
