0,306,24.0,306,99114,33276,34266,false
1,67,8.0,67,180022,5468,334820,false
2,269,12.0,269,13169,116911,732430,false
3,192,19.0,192,21010,181870,705801,false
4,68,7.0,68,106479,81261,931995,false
5,24,0.0,24,33072,112608,902428,false
6,182,17.0,182,108536,27624,507051,true
7,151,10.0,151,106153,78487,334109,true
8,202,0.0,202,15054,100026,646273,false
9,215,36.0,215,136459,41941,679247,false
10,42,6.0,42,204649,2621,216431,false
11,301,58.0,301,85620,74670,248313,false
12,118,12.0,118,105404,97186,1043074,false
13,107,16.0,107,156426,21374,486885,false
14,173,7.0,173,189002,8038,1017934,false
15,291,4.0,291,84878,61352,227474,false
16,26,3.0,26,36031,91369,677461,false
17,100,6.0,100,38748,144042,433438,true
18,299,4.0,299,5770,114710,188033,false
19,291,32.0,291,114385,81995,636887,false
20,77,10.0,77,3745,185075,478534,false
21,263,31.0,263,28565,108495,603964,true
22,88,13.0,88,42528,122602,884221,false
23,228,27.0,228,30009,102071,1037095,false
24,79,8.0,79,27714,156686,727462,true
25,294,5.0,294,73806,103084,495445,false
26,89,14.0,89,82781,54739,246411,false
27,193,13.0,193,122085,55215,582528,false
28,22,0.0,22,91083,34017,748937,false
29,150,4.0,150,20688,110772,592398,false
