0,136,19.0,136,148481,46719,342428,false
1,268,6.0,268,181617,24303,321724,false
2,207,31.0,207,141228,17812,661164,false
3,242,12.0,242,69595,89365,980642,false
4,169,19.0,169,145793,52047,1046771,false
5,269,15.0,269,4239,101181,387169,false
6,275,20.0,275,127795,62195,883022,false
7,255,3.0,255,28304,109056,619141,false
8,191,34.0,191,127382,6988,974686,false
9,301,12.0,301,35827,70853,663111,false
10,161,21.0,161,158496,15984,944963,false
11,59,6.0,59,6301,116659,317153,false
12,72,10.0,72,12176,145264,276191,false
13,89,9.0,89,104566,119894,736828,false
14,53,5.0,53,19362,187548,563004,false
15,88,12.0,88,88831,147149,391209,false
16,302,17.0,302,17284,166676,224455,false
17,221,10.0,221,87991,44449,18245,true
18,184,28.0,184,67104,111886,58847,false
19,294,29.0,294,6263,89217,11972,false
