1610,2117,824,1796,2135,1923,2331,2405,1016,1798,907,818,1041,1098,1960,938,2286,2115,2396,889,774,994,939,659,1804,832,803,2039,1610,2449
2117,2356,2176,1430,1018,571,1274,1437,1928,2346,1145,2026,683,730,1539,953,1535,1048,2286,1398,1860,1265,1186,1392,1226,1317,1578,761,2471,1063
824,2176,2175,1170,2186,1170,1888,2406,1920,2021,1456,639,2262,1986,1152,739,1254,672,1952,1846,2449,2460,1367,2387,2421,2096,2054,1985,1496,880
1796,1430,1170,1860,1946,1131,2335,1720,1728,2088,2091,1176,632,1580,2082,1745,838,682,2438,2017,1823,1660,1709,2056,857,1083,769,1321,1853,737
2135,1018,2186,1946,2186,2200,1466,1895,1395,1694,881,1278,1495,1577,1622,567,1414,1819,1895,1689,795,1053,1034,1139,2041,1158,1632,2254,1151,1171
1923,571,1170,1131,2200,1027,1274,1883,1786,1574,636,1972,1234,1353,1399,1775,625,661,1736,1960,2413,1624,686,2350,2158,1872,1627,1039,880,1584
2331,1274,1888,2335,1466,1274,2195,1233,1148,2213,1507,2496,885,1048,1150,2433,786,1300,1709,1255,1264,1454,1330,2483,2008,1968,1754,2334,1595,2177
2405,1437,2406,1720,1895,1883,1233,2409,1810,725,564,1304,1927,1148,655,1746,2390,1479,1529,2092,772,1830,837,1357,1190,2441,763,576,1476,1059
1016,1928,1920,1728,1395,1786,1148,1810,717,1987,2113,1140,647,2041,1253,2010,2357,596,1858,705,997,2154,1540,1347,2493,1403,653,2118,1088,1616
1798,2346,2021,2088,1694,1574,2213,725,1987,953,1533,2157,1088,1961,2153,2464,1328,1787,1352,1350,2298,1388,2417,2330,1885,777,1837,1101,1260,1203
907,1145,1456,2091,881,636,1507,564,2113,1533,2447,859,1812,1336,2366,2323,1088,1271,2130,836,2042,1875,1867,2320,2421,1259,848,1555,1709,1385
818,2026,639,1176,1278,1972,2496,1304,1140,2157,859,837,1205,2424,1901,573,1375,1589,2130,919,672,2213,1525,1938,1884,1330,1389,1901,603,2101
1041,683,2262,632,1495,1234,885,1927,647,1088,1812,1205,1367,2471,1353,839,1526,2052,1884,561,1709,876,1847,2375,1639,635,2274,635,1464,2276
1098,730,1986,1580,1577,1353,1048,1148,2041,1961,1336,2424,2471,769,2420,553,1645,1361,2292,1422,2377,2428,1907,1139,1068,606,1808,1717,893,1848
1960,1539,1152,2082,1622,1399,1150,655,1253,2153,2366,1901,1353,2420,2402,2460,570,1329,1291,1447,595,2242,732,772,1138,1949,2489,2068,1808,1293
938,953,739,1745,567,1775,2433,1746,2010,2464,2323,573,839,553,2460,2393,1471,1805,601,1379,933,1138,1885,887,1290,1412,1989,1003,1332,882
2286,1535,1254,838,1414,625,786,2390,2357,1328,1088,1375,1526,1645,570,1471,1159,649,2121,1576,699,1021,1879,701,718,1008,949,964,1111,2451
2115,1048,672,682,1819,661,1300,1479,596,1787,1271,1589,2052,1361,1329,1805,649,724,544,2283,1941,1017,1893,1575,533,2189,653,1059,887,655
2396,2286,1952,2438,1895,1736,1709,1529,1858,1352,2130,2130,1884,2292,1291,601,2121,544,922,1682,1007,1166,1123,1071,1124,1801,2485,2308,767,1069
889,1398,1846,2017,1689,1960,1255,2092,705,1350,836,919,561,1422,1447,1379,1576,2283,1682,955,1995,1934,2351,1895,2190,1105,1441,2300,2414,617
774,1860,2449,1823,795,2413,1264,772,997,2298,2042,672,1709,2377,595,933,699,1941,1007,1995,2175,1749,1204,777,2383,708,1626,1093,1454,590
994,1265,2460,1660,1053,1624,1454,1830,2154,1388,1875,2213,876,2428,2242,1138,1021,1017,1166,1934,1749,1789,1378,858,1659,807,895,1226,2212,1401
939,1186,1367,1709,1034,686,1330,837,1540,2417,1867,1525,1847,1907,732,1885,1879,1893,1123,2351,1204,1378,1694,2287,659,1178,722,2499,515,1095
659,1392,2387,2056,1139,2350,2483,1357,1347,2330,2320,1938,2375,1139,772,887,701,1575,1071,1895,777,858,2287,2165,640,1718,1429,2179,1436,1962
1804,1226,2421,857,2041,2158,2008,1190,2493,1885,2421,1884,1639,1068,1138,1290,718,533,1124,2190,2383,1659,659,640,1941,2372,1734,1809,2250,2149
832,1317,2096,1083,1158,1872,1968,2441,1403,777,1259,1330,635,606,1949,1412,1008,2189,1801,1105,708,807,1178,1718,2372,947,2427,2396,1089,1290
803,1578,2054,769,1632,1627,1754,763,653,1837,848,1389,2274,1808,2489,1989,949,653,2485,1441,1626,895,722,1429,1734,2427,2450,693,1749,578
2039,761,1985,1321,2254,1039,2334,576,2118,1101,1555,1901,635,1717,2068,1003,964,1059,2308,2300,1093,1226,2499,2179,1809,2396,693,1839,1281,1341
1610,2471,1496,1853,1151,880,1595,1476,1088,1260,1709,603,1464,893,1808,1332,1111,887,767,2414,1454,2212,515,1436,2250,1089,1749,1281,539,1027
2449,1063,880,737,1171,1584,2177,1059,1616,1203,1385,2101,2276,1848,1293,882,2451,655,1069,617,590,1401,1095,1962,2149,1290,578,1341,1027,2295
