728,1685,752,2278,1166,1706,2493,1866,996,519,610,542,1296,711,626,2049,1669,1814,1746,1309
1685,1303,531,1895,1361,722,1601,542,1986,1777,1026,630,949,1256,1152,1155,551,1432,2308,2471
752,531,916,2005,2393,2474,1011,2093,1081,987,2143,795,1456,1805,1586,2190,1125,577,1619,1398
2278,1895,2005,1268,1225,1004,1178,1841,1402,1412,778,1573,1772,2008,678,1380,1710,1585,2012,1079
1166,1361,2393,1225,2033,1320,741,1872,1118,804,2389,1273,636,1856,2352,1394,2152,2386,867,1439
1706,722,2474,1004,1320,2003,1510,704,1354,2327,1454,614,2428,894,1562,1730,2374,1460,588,2221
2493,1601,1011,1178,741,1510,2493,1883,518,2122,1812,1508,562,1132,1657,1245,1705,1630,1774,1727
1866,542,2093,1841,1872,704,1883,1704,1320,836,1908,684,882,2175,1315,833,1739,1288,2240,1817
996,1986,1081,1402,1118,1354,518,1320,1835,1440,1184,2210,1228,2245,1157,1882,1401,1247,1219,2282
519,1777,987,1412,804,2327,2122,836,1440,1382,1225,854,2298,2024,1885,1122,2481,1295,2456,1337
610,1026,2143,778,2389,1454,1812,1908,1184,1225,845,2484,1285,1439,1207,1811,868,2181,2378,1319
542,630,795,1573,1273,614,1508,684,2210,854,2484,2261,921,1068,2348,1930,1095,1870,1134,1023
1296,949,1456,1772,636,2428,562,882,1228,2298,1285,921,2264,1359,1127,1048,2041,1303,1425,1853
711,1256,1805,2008,1856,894,1132,2175,2245,2024,1439,1068,1359,748,2102,1340,2313,1718,900,569
626,1152,1586,678,2352,1562,1657,1315,1157,1885,1207,2348,1127,2102,2307,1411,1201,1761,701,1624
2049,1155,2190,1380,1394,1730,1245,833,1882,1122,1811,1930,1048,1340,1411,713,1162,2395,810,2434
1669,551,1125,1710,2152,2374,1705,1739,1401,2481,868,1095,2041,2313,1201,1162,1309,2093,726,1907
1814,1432,577,1585,2386,1460,1630,1288,1247,1295,2181,1870,1303,1718,1761,2395,2093,1979,2316,2322
1746,2308,1619,2012,867,588,1774,2240,1219,2456,2378,1134,1425,900,701,810,726,2316,1414,1896
1309,2471,1398,1079,1439,2221,1727,1817,2282,1337,1319,1023,1853,569,1624,2434,1907,2322,1896,2412
