1077,759,713,1064,1672,897,1130,1978,2343,859,941,2321,995,627,2342,952,1287,576,2166,1380,1895,1602,918,706,2306,2358,1035,1466,736,1968
759,1725,1808,661,1665,1981,1165,2037,1591,1702,1560,1284,2379,1909,717,1448,2090,2443,1931,763,1604,519,1026,1383,505,1118,1347,2088,1260,1030
713,1808,1770,2393,1481,740,1666,1043,543,761,813,1055,1018,2168,1873,2155,1356,2036,1357,1839,2290,1065,1515,1548,2353,2127,2157,751,2154,1830
1064,661,2393,889,1886,1295,1982,1343,667,539,2116,844,2181,2091,2155,2068,2378,2194,985,1516,1101,1415,2313,606,894,1636,1814,1249,1411,1555
1672,1665,1481,1886,1699,940,1955,594,2016,2009,2409,1201,1296,747,758,2068,858,971,1957,1075,1933,2494,699,782,2451,1873,1719,641,2192,1741
897,1981,740,1295,940,2397,992,1700,2296,1868,770,2318,2438,1592,2476,626,1647,2214,601,881,1089,2127,2297,1259,1964,1885,717,1957,2386,2365
1130,1165,1666,1982,1955,992,1189,1097,1589,1782,1516,1803,1339,1814,503,929,993,953,1464,687,2373,1670,1819,1121,1377,751,1910,1645,1864,1840
1978,2037,1043,1343,594,1700,1097,1304,2482,1852,894,1744,1718,1450,1202,1218,1967,1411,607,2133,1397,2126,1573,1599,1185,2466,2151,584,527,1145
2343,1591,543,667,2016,2296,1589,2482,715,783,1625,2140,1604,1248,1204,2148,2414,2459,2378,520,1109,551,1452,2398,1998,2407,2228,659,2118,2324
859,1702,761,539,2009,1868,1782,1852,783,1803,1502,1266,1527,593,1563,2183,2178,1079,1060,1498,1193,619,2342,2149,1324,1871,834,1553,1866,600
941,1560,813,2116,2409,770,1516,894,1625,1502,661,1245,1116,1175,1330,2429,2243,1808,1829,1106,1887,2460,1229,916,1275,1878,2436,1973,1741,2405
2321,1284,1055,844,1201,2318,1803,1744,2140,1266,1245,1555,862,2029,1444,687,1786,943,1420,1750,1578,2330,1878,1871,2176,516,794,1585,782,918
995,2379,1018,2181,1296,2438,1339,1718,1604,1527,1116,862,1766,977,952,1879,902,2491,620,1973,1077,2384,1623,556,1523,2453,2046,1308,536,1288
627,1909,2168,2091,747,1592,1814,1450,1248,593,1175,2029,977,502,1125,1729,1128,1103,765,644,1228,2116,1962,2409,683,1788,1691,2228,1971,819
2342,717,1873,2155,758,2476,503,1202,1204,1563,1330,1444,952,1125,2398,1020,2098,2196,1630,2373,510,2376,752,2074,1686,1867,2337,2153,1667,1631
952,1448,2155,2068,2068,626,929,1218,2148,2183,2429,687,1879,1729,1020,564,510,1291,1596,2113,1025,1036,1499,1327,1354,2286,973,2342,2242,2076
1287,2090,1356,2378,858,1647,993,1967,2414,2178,2243,1786,902,1128,2098,510,1254,1191,2265,880,1759,1492,524,1107,1834,513,2001,2019,1947,2333
576,2443,2036,2194,971,2214,953,1411,2459,1079,1808,943,2491,1103,2196,1291,1191,1517,2012,1970,2142,873,776,1268,1533,2220,670,2470,728,1400
2166,1931,1357,985,1957,601,1464,607,2378,1060,1829,1420,620,765,1630,1596,2265,2012,2490,1546,1559,607,2028,1656,1884,602,960,841,1550,1593
1380,763,1839,1516,1075,881,687,2133,520,1498,1106,1750,1973,644,2373,2113,880,1970,1546,1598,1464,1192,846,804,978,774,562,1741,1932,613
1895,1604,2290,1101,1933,1089,2373,1397,1109,1193,1887,1578,1077,1228,510,1025,1759,2142,1559,1464,1323,1285,2137,504,1983,2096,1903,823,1510,1063
1602,519,1065,1415,2494,2127,1670,2126,551,619,2460,2330,2384,2116,2376,1036,1492,873,607,1192,1285,1599,2259,790,2342,2426,1296,2258,2033,1986
918,1026,1515,2313,699,2297,1819,1573,1452,2342,1229,1878,1623,1962,752,1499,524,776,2028,846,2137,2259,607,2031,830,1733,1778,764,1994,1070
706,1383,1548,606,782,1259,1121,1599,2398,2149,916,1871,556,2409,2074,1327,1107,1268,1656,804,504,790,2031,2436,2067,944,1072,2174,1343,715
2306,505,2353,894,2451,1964,1377,1185,1998,1324,1275,2176,1523,683,1686,1354,1834,1533,1884,978,1983,2342,830,2067,615,1793,1853,1287,870,765
2358,1118,2127,1636,1873,1885,751,2466,2407,1871,1878,516,2453,1788,1867,2286,513,2220,602,774,2096,2426,1733,944,1793,2395,1159,1175,901,669
1035,1347,2157,1814,1719,717,1910,2151,2228,834,2436,794,2046,1691,2337,973,2001,670,960,562,1903,1296,1778,1072,1853,1159,2437,829,1603,672
1466,2088,751,1249,641,1957,1645,584,659,1553,1973,1585,1308,2228,2153,2342,2019,2470,841,1741,823,2258,764,2174,1287,1175,829,2079,1411,1367
736,1260,2154,1411,2192,2386,1864,527,2118,1866,1741,782,536,1971,1667,2242,1947,728,1550,1932,1510,2033,1994,1343,870,901,1603,1411,503,1722
1968,1030,1830,1555,1741,2365,1840,1145,2324,600,2405,918,1288,819,1631,2076,2333,1400,1593,613,1063,1986,1070,715,765,669,672,1367,1722,1625
