830,1806,2277,2240,671,1332,1464,2188,1353,1444,1345,2178,1276,711,1439,1195,1081,772,2131,671
1806,2085,697,1933,914,1157,888,1277,1902,921,1976,1197,2331,1473,1952,2348,2143,1706,1014,1351
2277,697,2079,1846,1199,1778,1016,2121,2240,1692,1878,1210,2372,808,1837,1223,2063,1106,818,1853
2240,1933,1846,2462,2031,1254,1818,1303,2199,842,1317,888,2088,1068,739,1027,1997,941,2382,1466
671,914,1199,2031,714,2318,1001,2202,712,2173,1770,1596,1403,2106,1456,818,1962,1704,1314,971
1332,1157,1778,1254,2318,2250,1695,1505,1622,2459,1994,569,1454,927,1143,915,2124,1597,1637,1335
1464,888,1016,1818,1001,1695,2037,1367,834,1840,1596,627,2422,942,2428,2188,2293,944,1234,2183
2188,1277,2121,1303,2202,1505,1367,1150,972,1004,2163,980,1483,1398,974,2437,1929,2196,2310,1675
1353,1902,2240,2199,712,1622,834,972,1705,1653,700,868,1931,1668,2254,1265,1365,1313,1485,2341
1444,921,1692,842,2173,2459,1840,1004,1653,716,1797,2263,1367,2490,1505,1067,503,1116,1937,2006
1345,1976,1878,1317,1770,1994,1596,2163,700,1797,589,1714,2203,1284,1516,1864,2017,2363,2339,1587
2178,1197,1210,888,1596,569,627,980,868,2263,1714,1015,1068,2326,547,1608,1484,1813,1531,2361
1276,2331,2372,2088,1403,1454,2422,1483,1931,1367,2203,1068,629,1954,999,1538,1865,1276,2343,978
711,1473,808,1068,2106,927,942,1398,1668,2490,1284,2326,1954,1823,1558,2299,2238,854,622,2401
1439,1952,1837,739,1456,1143,2428,974,2254,1505,1516,547,999,1558,739,520,2384,1228,690,1582
1195,2348,1223,1027,818,915,2188,2437,1265,1067,1864,1608,1538,2299,520,954,1810,1284,721,1929
1081,2143,2063,1997,1962,2124,2293,1929,1365,503,2017,1484,1865,2238,2384,1810,1983,1890,1059,1434
772,1706,1106,941,1704,1597,944,2196,1313,1116,2363,1813,1276,854,1228,1284,1890,869,922,980
2131,1014,818,2382,1314,1637,1234,2310,1485,1937,2339,1531,2343,622,690,721,1059,922,536,529
671,1351,1853,1466,971,1335,2183,1675,2341,2006,1587,2361,978,2401,1582,1929,1434,980,529,949
