2097,1463,852,1993,1602,2087,1175,1636,1502,2068,591,991,2397,1367,532,2380,567,1050,2127,2418,2007,1004,893,709,2219,1899,1531,750,1457,1146
1463,1582,790,619,1991,2214,1873,1953,673,1637,1404,1349,850,878,743,928,2455,2048,1069,1589,2281,2436,2165,1651,555,1598,1244,2304,2343,2376
852,790,2038,1504,2091,2030,2197,1813,2110,1680,1186,823,1935,1866,639,901,1898,1483,1151,2482,1610,1510,1944,1586,1230,1745,721,683,1783,2067
1993,619,1504,2257,1885,1644,982,1486,1644,1927,1939,1502,986,1367,887,794,2280,2404,1195,1092,1410,909,1101,763,1869,2396,1402,1813,1962,726
1602,1991,2091,1885,663,596,527,1657,780,966,1351,1645,2102,996,794,1020,621,962,673,2096,2267,868,2086,2374,1149,2032,1400,1247,2063,1872
2087,2214,2030,1644,596,2183,1313,1271,1208,1642,1327,2478,1105,1517,1651,1049,768,1545,506,936,1538,1907,2076,2084,826,1175,2428,2495,858,2301
1175,1873,2197,982,527,1313,2039,2041,1591,2223,2175,2229,665,1761,1218,673,2096,1680,1370,1085,975,2334,2357,844,667,1232,1377,1539,875,1371
1636,1953,1813,1486,1657,1271,2041,1865,1950,2371,1983,1790,1497,1927,1618,1416,806,1901,1432,2220,1244,1449,2267,1323,1164,2039,2275,1519,1888,591
1502,673,2110,1644,780,1208,1591,1950,592,2323,2003,1390,512,2155,1819,604,2468,2385,561,1094,1411,1137,1567,2177,651,857,848,914,1318,647
2068,1637,1680,1927,966,1642,2223,2371,2323,2110,1764,1103,1256,2488,1622,1661,2011,514,1158,1702,2256,1466,862,1952,1278,505,533,1782,1689,1202
591,1404,1186,1939,1351,1327,2175,1983,2003,1764,769,2060,582,2059,645,1290,886,518,2194,1942,1609,2328,2331,1905,1963,1287,2197,2160,1754,2261
991,1349,823,1502,1645,2478,2229,1790,1390,1103,2060,1085,749,1505,1280,689,1281,1695,1937,1534,2090,1143,1766,1030,1140,1401,2367,1800,1220,781
2397,850,1935,986,2102,1105,665,1497,512,1256,582,749,2366,1996,1867,1292,2272,1574,1851,2486,961,1864,1759,1983,1177,2376,1812,980,630,1418
1367,878,1866,1367,996,1517,1761,1927,2155,2488,2059,1505,1996,703,2396,1652,524,548,1194,920,1513,935,1384,2069,1460,1164,1663,691,660,1810
532,743,639,887,794,1651,1218,1618,1819,1622,645,1280,1867,2396,1107,1523,1620,1538,2477,2151,2051,2231,1158,1677,2035,2283,875,662,1160,2292
2380,928,901,794,1020,1049,673,1416,604,1661,1290,689,1292,1652,1523,893,969,556,1384,2157,1627,1515,913,1349,1866,780,2397,1652,1801,1069
567,2455,1898,2280,621,768,2096,806,2468,2011,886,1281,2272,524,1620,969,1767,1905,2260,930,2191,2316,1771,2312,1924,665,1371,1608,2130,1719
1050,2048,1483,2404,962,1545,1680,1901,2385,514,518,1695,1574,548,1538,556,1905,1522,755,1650,959,972,664,619,1235,1642,770,2473,1614,1908
2127,1069,1151,1195,673,506,1370,1432,561,1158,2194,1937,1851,1194,2477,1384,2260,755,1320,1002,662,678,821,2035,2338,1114,2167,2476,1365,2235
2418,1589,2482,1092,2096,936,1085,2220,1094,1702,1942,1534,2486,920,2151,2157,930,1650,1002,535,1591,690,1074,2196,1947,1109,1288,1979,2213,1967
2007,2281,1610,1410,2267,1538,975,1244,1411,2256,1609,2090,961,1513,2051,1627,2191,959,662,1591,2487,784,1344,1745,1153,1511,1011,1007,2100,1987
1004,2436,1510,909,868,1907,2334,1449,1137,1466,2328,1143,1864,935,2231,1515,2316,972,678,690,784,1417,2139,1902,2372,1779,2080,601,633,693
893,2165,1944,1101,2086,2076,2357,2267,1567,862,2331,1766,1759,1384,1158,913,1771,664,821,1074,1344,2139,1825,562,1574,570,2187,1041,1447,1893
709,1651,1586,763,2374,2084,844,1323,2177,1952,1905,1030,1983,2069,1677,1349,2312,619,2035,2196,1745,1902,562,1325,1958,2490,1369,1208,1584,2306
2219,555,1230,1869,1149,826,667,1164,651,1278,1963,1140,1177,1460,2035,1866,1924,1235,2338,1947,1153,2372,1574,1958,1311,1575,658,2019,1130,2289
1899,1598,1745,2396,2032,1175,1232,2039,857,505,1287,1401,2376,1164,2283,780,665,1642,1114,1109,1511,1779,570,2490,1575,1726,1468,623,2112,2145
1531,1244,721,1402,1400,2428,1377,2275,848,533,2197,2367,1812,1663,875,2397,1371,770,2167,1288,1011,2080,2187,1369,658,1468,584,604,1970,2065
750,2304,683,1813,1247,2495,1539,1519,914,1782,2160,1800,980,691,662,1652,1608,2473,2476,1979,1007,601,1041,1208,2019,623,604,1997,1946,750
1457,2343,1783,1962,2063,858,875,1888,1318,1689,1754,1220,630,660,1160,1801,2130,1614,1365,2213,2100,633,1447,1584,1130,2112,1970,1946,2158,734
1146,2376,2067,726,1872,2301,1371,591,647,1202,2261,781,1418,1810,2292,1069,1719,1908,2235,1967,1987,693,1893,2306,2289,2145,2065,750,734,1470
