1056,2104,512,1431,1372,2322,1436,2146,1241,2479,1772,578,2237,1762,2052,1050,1114,2464,1015,2319,2068,589,954,868,1920,828,1008,1150,2034,2338,1999,1761,1406,1715,1337,1489,2135,2162,1698,2129
2104,1767,1172,1076,730,1003,1709,842,1948,1616,965,1852,1335,683,784,2045,830,1120,1633,2498,2342,1410,1020,1886,786,1381,1366,1910,1591,1854,547,2333,744,577,838,1560,1434,1793,2291,1418
512,1172,1472,767,652,1508,1564,1318,2428,1059,2424,1654,2366,1852,2232,2307,1125,1877,1296,1440,695,1857,2196,1923,982,1251,2392,2190,839,1328,1120,743,2047,893,1808,2208,912,1900,1131,2078
1431,1076,767,2005,2329,1934,1039,667,783,1182,507,1595,1573,740,2145,2202,911,2066,2180,700,929,636,1561,1125,2063,2200,2084,1736,1036,1656,2329,2139,1901,1810,619,1648,2198,1816,1776,860
1372,730,652,2329,1021,1772,1199,527,738,1688,1272,1318,1472,1436,2059,1257,1210,1566,1917,2219,1076,2064,1313,751,1138,1304,1242,2059,537,1001,1950,1987,2123,664,1168,1625,1182,1831,549,626
2322,1003,1508,1934,1772,1080,780,1256,1252,1691,519,2023,666,1891,613,2246,606,2022,906,937,1042,1638,1067,2340,1611,1369,1786,2123,1262,2482,508,1139,2157,821,1622,1166,1325,693,2474,577
1436,1709,1564,1039,1199,780,2270,1584,1056,2012,1868,1489,839,2067,1941,503,603,2032,1341,2067,1647,646,791,603,1832,1545,1575,1955,2328,1901,1569,1694,1318,1720,1130,976,1300,1835,566,2254
2146,842,1318,667,527,1256,1584,1953,852,1164,963,866,1270,1628,2310,1782,2496,890,2060,1121,2070,1352,1416,856,1581,2188,1598,2190,695,1225,2019,823,651,1907,1514,888,506,911,1271,1748
1241,1948,2428,783,738,1252,1056,852,1272,1320,2434,1578,1918,2438,708,1460,1804,1388,2238,1335,1188,2269,805,2120,2043,623,2141,2250,2356,1859,2425,2274,1684,2176,1182,836,2031,1544,1712,2467
2479,1616,1059,1182,1688,1691,2012,1164,1320,1188,1736,1787,680,1744,946,513,739,590,1642,1092,2039,2498,1559,2199,824,801,1339,1135,1356,927,1930,1120,708,1807,761,1724,1495,1894,1707,1418
1772,965,2424,507,1272,519,1868,963,2434,1736,1648,2003,778,1751,575,1367,2363,1810,1819,1138,1707,853,1208,759,2142,676,2138,2073,1111,1267,692,1358,2076,1878,604,1256,1999,1393,740,2316
578,1852,1654,1595,1318,2023,1489,866,1578,1787,2003,1669,2239,1289,550,1183,2269,1803,2438,1822,1092,1083,2329,1716,1799,1645,1570,1719,1532,2036,838,1688,2133,1670,1273,1838,2214,1141,1919,1676
2237,1335,2366,1573,1472,666,839,1270,1918,680,778,2239,2414,1234,2385,936,991,1749,599,1114,1068,1559,2029,1532,2299,2171,1766,963,1919,965,790,2353,1356,1369,2178,1868,1607,571,876,839
1762,683,1852,740,1436,1891,2067,1628,2438,1744,1751,1289,1234,731,1589,1628,2464,1239,550,1140,2397,2138,763,1886,1831,2360,1367,1709,2131,981,1776,853,565,597,1609,1402,882,1868,614,800
2052,784,2232,2145,2059,613,1941,2310,708,946,575,550,2385,1589,1395,1926,1972,1996,681,2095,1433,2193,1655,2136,2264,2056,880,1957,1732,1205,2025,2267,2162,2205,2133,2190,1381,851,1352,961
1050,2045,2307,2202,1257,2246,503,1782,1460,513,1367,1183,936,1628,1926,936,881,1246,1458,1377,2273,1499,856,2486,2402,1389,1353,1083,2200,1434,1162,1477,952,853,2238,1094,2181,723,1609,1620
1114,830,1125,911,1210,606,603,2496,1804,739,2363,2269,991,2464,1972,881,1295,1813,1930,1588,947,2097,2003,1462,1842,2010,1466,1207,1202,788,978,2059,1957,1523,2161,629,2335,2442,1192,506
2464,1120,1877,2066,1566,2022,2032,890,1388,590,1810,1803,1749,1239,1996,1246,1813,868,2360,1191,2280,564,1750,715,2448,1496,613,2428,2067,2260,1001,2431,548,2347,1029,2071,1928,529,973,2281
1015,1633,1296,2180,1917,906,1341,2060,2238,1642,1819,2438,599,550,681,1458,1930,2360,1332,1725,1022,998,2481,1188,2092,1906,921,814,1110,2211,2207,1790,1920,2365,2454,986,1054,1523,1044,2213
2319,2498,1440,700,2219,937,2067,1121,1335,1092,1138,1822,1114,1140,2095,1377,1588,1191,1725,535,2294,1459,813,1031,754,502,1112,2403,1953,976,1199,1135,693,1908,1317,641,915,696,2112,1804
2068,2342,695,929,1076,1042,1647,2070,1188,2039,1707,1092,1068,2397,1433,2273,947,2280,1022,2294,1270,1325,2401,1505,552,2182,2379,2348,1308,2452,2218,1677,2134,1512,1264,1718,1882,1111,643,1804
589,1410,1857,636,2064,1638,646,1352,2269,2498,853,1083,1559,2138,2193,1499,2097,564,998,1459,1325,2378,736,1896,1214,1041,1407,812,1082,1631,2420,2306,2116,1546,2033,2190,2146,612,1340,1156
954,1020,2196,1561,1313,1067,791,1416,805,1559,1208,2329,2029,763,1655,856,2003,1750,2481,813,2401,736,1533,1053,2079,2166,507,1557,580,768,1774,1595,1102,1034,921,881,803,2279,1056,1006
