940,856,610,553,1743,998,1653,1618,2407,702,2423,1262,1975,1476,2059,1379,1157,2348,1318,643,1683,2057,1372,1491,2070,913,1569,1206,1009,1574,1385,962,570,1740,743,2025,1507,1401,768,2272
856,1787,2454,855,1535,1205,1870,2374,692,1433,1521,2416,1478,971,1843,1547,889,1775,2360,2473,1409,2218,1989,1792,1347,830,861,819,1250,1921,2195,871,802,790,1453,686,1927,593,1774,1838
610,2454,1861,725,627,891,1467,706,1938,1632,721,572,2140,1260,1930,1895,1779,1779,1372,1846,2140,2264,1705,607,1051,2001,2199,1141,2452,785,937,2252,2044,1516,595,824,1653,2326,1849,989
553,855,725,2017,2284,2000,508,1005,1976,573,2310,1557,1129,1993,2039,846,515,2311,1283,1787,1579,1516,2431,992,1572,1579,1471,1314,2051,841,1749,2468,1131,681,1239,1435,1680,2399,1593,698
1743,1535,627,2284,1246,2105,2448,2321,1304,727,2463,1845,1920,2471,1557,1206,569,2285,534,1559,887,1774,2326,988,847,1773,586,1562,819,1758,1333,2356,2426,1526,1803,2142,677,1352,1873,1229
998,1205,891,2000,2105,1071,1459,759,1875,649,2005,2157,1089,1596,1121,1134,1163,699,698,1677,1285,1676,2165,2095,1634,1968,1397,1944,967,1150,1728,2043,1208,2248,2168,1757,2408,2307,673,2177
1653,1870,1467,508,2448,1459,2158,1257,2482,1209,1763,754,1630,769,1044,1573,1506,924,2406,2181,1183,1118,1756,534,539,2268,747,1454,1178,585,951,2046,1263,2474,1699,652,2223,563,1859,1836
1618,2374,706,1005,2321,759,1257,1468,2393,1047,1032,841,1265,2047,719,918,1872,537,1776,773,604,1751,575,731,1383,1694,2096,1692,647,1426,711,540,1854,1383,1512,2367,1329,2384,1543,536
2407,692,1938,1976,1304,1875,2482,2393,1734,2098,2030,2018,1643,2468,1583,1579,2157,970,1016,2481,1281,1861,637,2440,940,1836,2257,1476,1855,1089,1657,1912,1457,2458,1689,1353,996,1401,2325,2475
702,1433,1632,573,727,649,1209,1047,2098,1698,952,1088,1725,1001,1434,1406,2463,544,1837,782,1252,1641,932,1330,1486,794,803,1216,1139,2086,2206,1531,2197,928,1065,711,634,1679,2425,2216
2423,1521,721,2310,2463,2005,1763,1032,2030,952,2021,2322,2468,1330,1589,1764,2349,2318,2325,1941,1026,1985,1050,1752,1797,1184,1241,1985,908,960,1396,1300,1849,1987,561,1700,1602,1230,1506,1303
1262,2416,572,1557,1845,2157,754,841,2018,1088,2322,1170,590,1490,1075,1564,1607,1925,2400,944,2211,1010,1410,2321,2356,1471,1053,1187,2433,1488,596,683,1915,1144,1115,892,1480,1547,631,1482
1975,1478,2140,1129,1920,1089,1630,1265,1643,1725,2468,590,945,1005,888,2345,1047,781,984,1509,1620,1673,920,1894,1612,2452,1036,2160,1921,659,1544,1495,1433,1752,528,2320,1448,1833,2329,1006
1476,971,1260,1993,2471,1596,769,2047,2468,1001,1330,1490,1005,2117,895,626,2265,1911,2042,986,2266,550,2451,866,2221,2359,1167,1918,2196,814,1554,849,2259,686,2271,1151,655,1644,1868,1790
2059,1843,1930,2039,1557,1121,1044,719,1583,1434,1589,1075,888,895,2248,2091,1021,696,1786,610,1039,694,906,2227,697,1352,1339,1939,1791,1570,2322,1557,1828,2425,1394,1166,2300,1617,960,1729
1379,1547,1895,846,1206,1134,1573,918,1579,1406,1764,1564,2345,626,2091,1415,2180,2185,2152,2193,1709,829,1007,2376,890,1999,988,2367,656,1363,2244,2009,2019,2141,667,1276,1687,737,1653,1706
1157,889,1779,515,569,1163,1506,1872,2157,2463,2349,1607,1047,2265,1021,2180,531,1248,800,1959,1241,2158,799,2375,613,2151,894,1630,2092,848,882,2207,2498,557,831,2205,1419,513,665,1933
2348,1775,1779,2311,2285,699,924,537,970,544,2318,1925,781,1911,696,2185,1248,2075,1261,1882,1459,1878,2297,1054,1792,1621,602,1513,2469,1004,1524,558,965,687,1546,673,2084,2371,1171,1782
1318,2360,1372,1283,534,698,2406,1776,1016,1837,2325,2400,984,2042,1786,2152,800,1261,1986,1252,2118,1656,1196,678,619,2371,2456,2359,1052,1175,651,523,1325,1432,551,2342,1106,2362,1170,764
643,2473,1846,1787,1559,1677,2181,773,2481,782,1941,944,1509,986,610,2193,1959,1882,1252,2208,1261,1213,2183,696,1292,1285,1905,1751,714,1444,1948,545,1756,1009,861,1048,1845,2093,1975,2179
1683,1409,2140,1579,887,1285,1183,604,1281,1252,1026,2211,1620,2266,1039,1709,1241,1459,2118,1261,2079,562,585,1668,1861,1953,2461,2290,2043,1651,1850,2270,676,1214,2356,1613,660,901,1359,1154
2057,2218,2264,1516,1774,1676,1118,1751,1861,1641,1985,1010,1673,550,694,829,2158,1878,1656,1213,562,596,728,1432,1025,616,1838,2220,536,1374,1671,501,565,667,1864,1287,2475,2082,565,1765
1372,1989,1705,2431,2326,2165,1756,575,637,932,1050,1410,920,2451,906,1007,799,2297,1196,2183,585,728,574,623,2402,1100,915,2369,960,1053,1399,910,1110,739,541,811,1465,963,505,795
1491,1792,607,992,988,2095,534,731,2440,1330,1752,2321,1894,866,2227,2376,2375,1054,678,696,1668,1432,623,1907,1980,2107,1655,592,513,1919,2168,869,824,1886,2062,1271,2005,1325,1691,1227
