1693,624,1730,1143,2108,945,625,2027,2112,1321,2388,2427,1569,1609,1413,2327,1191,1506,1051,2144
624,1299,905,1343,2450,705,1838,2047,755,768,1035,1264,1935,760,958,1288,2102,591,2071,878
1730,905,2481,1062,1081,1851,2357,1673,2121,579,1030,1606,1784,1722,2499,801,2276,567,2389,688
1143,1343,1062,1518,925,2107,2378,1059,861,1418,2449,2006,1766,1056,1374,738,1324,919,1924,1232
2108,2450,1081,925,532,2106,1405,2320,753,816,1131,713,928,1285,1567,1656,2130,2384,874,2039
945,705,1851,2107,2106,1561,2478,2014,2208,1746,1907,2429,1550,518,1132,713,1767,1891,1005,1666
625,1838,2357,2378,1405,2478,2161,517,1136,797,2001,2448,778,1391,1798,821,1405,1894,1458,1121
2027,2047,1673,1059,2320,2014,517,709,1317,541,1181,1753,2173,1176,1562,889,957,1516,1905,694
2112,755,2121,861,753,2208,1136,1317,604,1153,1219,883,2242,2066,1768,914,2128,1714,590,1692
1321,768,579,1418,816,1746,797,541,1153,906,1329,1377,1426,1741,1990,1382,2485,1349,922,1622
2388,1035,1030,2449,1131,1907,2001,1181,1219,1329,953,1135,1249,664,1320,2419,1725,1948,1755,2139
2427,1264,1606,2006,713,2429,2448,1753,883,1377,1135,1413,1119,1650,506,1182,1576,944,1991,1809
1569,1935,1784,1766,928,1550,778,2173,2242,1426,1249,1119,2467,1110,1575,952,2302,2320,956,1464
1609,760,1722,1056,1285,518,1391,1176,2066,1741,664,1650,1110,939,1251,861,636,798,1094,1127
1413,958,2499,1374,1567,1132,1798,1562,1768,1990,1320,506,1575,1251,793,1683,2462,624,1919,1439
2327,1288,801,738,1656,713,821,889,914,1382,2419,1182,952,861,1683,1201,2352,1694,1021,831
1191,2102,2276,1324,2130,1767,1405,957,2128,2485,1725,1576,2302,636,2462,2352,1465,1260,1330,1039
1506,591,567,919,2384,1891,1894,1516,1714,1349,1948,944,2320,798,624,1694,1260,1542,1347,688
1051,2071,2389,1924,874,1005,1458,1905,590,922,1755,1991,956,1094,1919,1021,1330,1347,1201,882
2144,878,688,1232,2039,1666,1121,694,1692,1622,2139,1809,1464,1127,1439,831,1039,688,882,1193
