2039,1394,2031,1358,1030,683,2360,2293,1986,2218,2256,2308,1295,1378,2107,2464,2033,713,2461,619,2411,1601,1033,858,1859,2064,1317,1841,1019,1704,1891,739,665,798,2281,1750,2063,1575,1401,781
1394,2057,1854,1356,1878,517,1202,855,2356,997,542,929,1748,637,1111,2380,1803,1137,1329,1710,2300,629,1696,1289,1117,2140,1319,1041,1552,587,1899,1564,1194,1894,528,2156,2047,1217,762,1238
2031,1854,967,1669,2163,1262,1069,2145,1830,673,1040,2076,649,1348,1732,601,1743,604,1341,636,2045,1499,2159,793,1477,1975,1407,709,2301,1955,1135,1970,1975,2483,2325,1510,1129,604,1716,948
1358,1356,1669,1932,1585,963,1829,2314,2440,775,1920,1264,1044,2347,2025,1296,1015,629,1188,2496,950,1240,1525,1634,1462,1767,1312,1644,1017,808,1209,1729,885,909,2148,1476,765,892,2341,2443
1030,1878,2163,1585,1933,1612,2324,2372,1605,2139,852,1127,709,1275,1133,1324,1024,1102,2371,967,1499,1771,1051,1933,2425,2483,809,1505,1887,924,1023,2312,640,2218,1572,949,912,1727,2057,1709
683,517,1262,963,1612,2177,1599,1754,598,2005,2414,826,2019,1461,943,1873,2444,646,2373,1265,1748,683,1845,2480,1984,1737,1713,1873,915,1347,879,856,2305,1965,1426,538,2414,1627,1199,1594
2360,1202,1069,1829,2324,1599,2311,2015,2172,626,658,2471,2068,695,905,2043,778,683,1711,1792,898,2034,1561,1098,1951,2207,1531,524,1878,695,2232,1387,1963,2302,1605,1146,1633,919,1238,1614
2293,855,2145,2314,2372,1754,2015,1414,1284,990,747,915,2435,2150,2203,1988,707,1020,679,1292,1511,2083,641,800,1187,544,2253,1187,2173,1687,976,666,2294,923,1598,712,1189,832,1722,2402
1986,2356,1830,2440,1605,598,2172,1284,1421,880,2311,1876,1055,1775,1026,2000,939,2417,1464,2433,853,2234,1566,1594,945,1246,1384,1697,770,561,1499,2393,1726,1574,2312,1461,2071,771,2278,587
2218,997,673,775,2139,2005,626,990,880,2064,1335,1332,889,581,1677,837,2437,1591,2325,1325,1438,1705,2003,783,1622,1041,1258,640,514,2225,912,2276,966,1102,1015,1903,1045,1307,724,581
