1357,1395,1285,873,2053,1680,725,789,2408,607,1416,1470,716,1758,2469,2341,1195,2256,1141,1145
1395,798,1901,2320,2143,2341,1687,1487,2342,2031,2159,1560,789,1089,785,657,1979,1938,1453,560
1285,1901,1351,1746,594,571,2125,1786,1746,999,1281,1439,1096,894,1550,2054,1251,501,2241,2019
873,2320,1746,1735,1783,1234,1324,2102,1794,2241,1071,1845,2252,691,2198,1407,1801,992,1669,909
2053,2143,594,1783,852,1484,1094,1689,1247,2133,1597,705,2246,1850,2123,1781,888,2019,1201,638
1680,2341,571,1234,1484,1858,2141,1927,1202,1726,2223,2089,1527,1321,1037,2197,1270,1378,2268,1113
725,1687,2125,1324,1094,2141,2195,2056,1298,1444,1778,2140,889,2162,2119,770,1766,1091,712,821
789,1487,1786,2102,1689,1927,2056,1371,602,756,1265,1471,1736,2353,1055,868,2009,2292,1577,1790
2408,2342,1746,1794,1247,1202,1298,602,1651,1028,1553,1732,1100,926,1463,2330,876,873,1794,2262
607,2031,999,2241,2133,1726,1444,756,1028,956,2346,1140,548,1161,1679,2284,1963,882,735,529
1416,2159,1281,1071,1597,2223,1778,1265,1553,2346,714,711,2188,876,2283,1410,1419,1546,1752,1868
1470,1560,1439,1845,705,2089,2140,1471,1732,1140,711,1821,560,1787,2420,976,623,1503,1324,1977
716,789,1096,2252,2246,1527,889,1736,1100,548,2188,560,1492,1420,1422,1435,1433,631,749,1757
1758,1089,894,691,1850,1321,2162,2353,926,1161,876,1787,1420,1464,923,1337,2491,1639,2431,916
2469,785,1550,2198,2123,1037,2119,1055,1463,1679,2283,2420,1422,923,1148,1812,809,2431,2194,1693
2341,657,2054,1407,1781,2197,770,868,2330,2284,1410,976,1435,1337,1812,545,1314,577,843,1689
1195,1979,1251,1801,888,1270,1766,2009,876,1963,1419,623,1433,2491,809,1314,2043,2382,1554,958
2256,1938,501,992,2019,1378,1091,2292,873,882,1546,1503,631,1639,2431,577,2382,2167,638,1079
1141,1453,2241,1669,1201,2268,712,1577,1794,735,1752,1324,749,2431,2194,843,1554,638,1757,2200
1145,560,2019,909,638,1113,821,1790,2262,529,1868,1977,1757,916,1693,1689,958,1079,2200,1928
