650,1981,1897,1518,2207,2375,1080,1008,730,2286,1078,2109,2438,1767,2448,1803,801,791,835,1646
1981,1029,952,1283,2331,2280,2206,1510,1499,2097,2129,1297,1679,732,837,766,1368,1026,1917,583
1897,952,2306,516,988,2130,1925,977,749,1620,1232,590,1298,2167,1586,1460,1194,835,2429,2172
1518,1283,516,869,1964,1501,1632,1265,889,2376,1565,1271,1236,2023,760,1172,788,969,1062,823
2207,2331,988,1964,1779,1343,663,2291,973,540,926,1473,1790,1379,715,1131,876,2224,1634,766
2375,2280,2130,1501,1343,1625,1961,585,586,617,2028,1045,2308,1050,568,1479,1121,2413,1337,1488
1080,2206,1925,1632,663,1961,1488,2383,660,1427,2471,1389,1534,1879,537,1320,1554,798,558,1906
1008,1510,977,1265,2291,585,2383,1927,1184,527,2473,1329,1648,722,1644,1066,2134,772,681,2250
730,1499,749,889,973,586,660,1184,617,2119,1727,1086,1357,1979,889,2322,1828,2400,953,1948
2286,2097,1620,2376,540,617,1427,527,2119,786,2387,2450,613,1356,1363,1444,2395,866,1435,1260
1078,2129,1232,1565,926,2028,2471,2473,1727,2387,2410,1122,2206,829,2397,1275,2276,1868,1960,1065
2109,1297,590,1271,1473,1045,1389,1329,1086,2450,1122,503,1323,664,2041,1556,1435,2017,1849,617
2438,1679,1298,1236,1790,2308,1534,1648,1357,613,2206,1323,1613,1492,1354,2346,1351,2193,1208,1354
1767,732,2167,2023,1379,1050,1879,722,1979,1356,829,664,1492,1833,1088,1169,1430,1046,2211,1684
2448,837,1586,760,715,568,537,1644,889,1363,2397,2041,1354,1088,1483,2438,979,1616,988,1383
1803,766,1460,1172,1131,1479,1320,1066,2322,1444,1275,1556,2346,1169,2438,1764,2174,1779,1410,554
801,1368,1194,788,876,1121,1554,2134,1828,2395,2276,1435,1351,1430,979,2174,1393,2449,2196,1025
791,1026,835,969,2224,2413,798,772,2400,866,1868,2017,2193,1046,1616,1779,2449,1924,1309,1306
835,1917,2429,1062,1634,1337,558,681,953,1435,1960,1849,1208,2211,988,1410,2196,1309,2253,872
1646,583,2172,823,766,1488,1906,2250,1948,1260,1065,617,1354,1684,1383,554,1025,1306,872,2459
