1857,2045,1413,1209,2194,1970,2455,2152,1397,2074,1645,955,1151,1498,2411,1960,1426,2229,2357,786,1172,911,671,2237,824,540,1790,525,1410,784,1749,918,1366,2064,1383,1933,2409,846,1162,2260
2045,1218,545,1333,2219,1488,1540,1705,1315,1287,1581,1103,2121,1385,2126,1403,1331,2443,1357,529,2115,578,1708,517,975,1328,1777,1723,1161,1962,670,2150,1703,645,617,1500,763,1587,1077,1648
1413,545,1083,1290,2051,1750,2191,2261,997,1195,2040,812,638,927,1306,1142,1921,566,1224,788,1331,1429,790,2124,2487,1839,2217,1186,1729,1177,1508,2153,566,1894,1884,2245,698,1211,1156,1787
1209,1333,1290,1978,1587,1132,1393,849,1323,1603,1516,1533,2254,793,1675,610,1886,1090,1458,2197,2049,1763,2262,904,1227,2399,1450,689,526,794,2482,2356,2304,649,1650,835,884,1118,2191,1476
2194,2219,2051,1587,2111,2424,543,2012,1983,1335,2392,1266,1073,1479,643,877,1703,2157,1525,847,1909,1164,1489,2380,1568,585,2348,2170,940,1624,1722,1339,957,524,878,2163,1702,602,1997,1448
1970,1488,1750,1132,2424,2391,594,2426,2000,679,548,1182,973,908,585,1793,1382,954,578,1318,1790,1412,2374,930,537,1470,1767,1832,1404,734,2073,2269,587,933,625,2389,585,1818,2370,1267
2455,1540,2191,1393,543,594,2418,1996,1890,548,1823,1322,2438,1005,2323,760,1059,584,1250,1305,1549,1785,1632,739,984,804,865,1368,1400,556,2137,1309,1969,2359,700,1094,1159,584,2430,2407
2152,1705,2261,849,2012,2426,1996,1050,1138,1702,910,1414,1610,1258,2089,2119,2412,2143,1496,1875,1709,2102,2096,2172,513,694,740,599,2460,2242,1274,1432,1537,1677,2052,835,1125,1916,1783,1563
1397,1315,997,1323,1983,2000,1890,1138,2353,1596,975,1052,2110,1914,1039,2197,2002,992,1351,1721,608,2498,1213,2075,638,789,900,1423,2256,507,1521,553,2456,986,1830,2334,1132,789,1833,576
2074,1287,1195,1603,1335,679,548,1702,1596,2499,1404,1442,956,2305,1292,1143,1760,920,1825,750,2148,1293,1488,1052,2060,1058,542,1685,876,2092,2222,1853,1304,1919,2483,1464,2484,1727,1635,843
1645,1581,2040,1516,2392,548,1823,910,975,1404,712,1623,2080,1911,2153,2269,2197,877,779,1037,1854,673,595,1276,1150,1140,2340,1741,1353,1484,1475,805,1508,1468,2403,2119,1138,2169,872,1079
955,1103,812,1533,1266,1182,1322,1414,1052,1442,1623,1399,2187,1905,896,1216,2044,863,2200,583,1088,2181,845,2257,1083,1383,1603,2353,849,777,1999,2363,2375,1152,1556,1811,1312,1615,2006,2318
1151,2121,638,2254,1073,973,2438,1610,2110,956,2080,2187,2317,2376,2234,1484,1524,2478,1795,2372,2127,1209,1123,1269,1109,1616,814,1634,1352,789,586,2096,1149,1405,1705,1123,903,2043,2496,1630
1498,1385,927,793,1479,908,1005,1258,1914,2305,1911,1905,2376,802,650,2209,1200,998,2353,1585,714,671,714,1665,2303,1490,1385,1428,1189,1027,1043,2319,2336,2405,892,1541,900,1005,503,1323
2411,2126,1306,1675,643,585,2323,2089,1039,1292,2153,896,2234,650,1317,1416,1003,659,1421,980,505,1097,1882,2333,1677,766,2431,2263,1755,2150,1903,598,2039,1173,2287,1454,1637,767,2228,691
1960,1403,1142,610,877,1793,760,2119,2197,1143,2269,1216,1484,2209,1416,1990,1761,1563,726,2057,890,1491,2367,923,1558,1235,2292,1759,859,2209,1020,1226,715,2367,2122,864,1803,1970,2433,1317
1426,1331,1921,1886,1703,1382,1059,2412,2002,1760,2197,2044,1524,1200,1003,1761,941,856,2307,1343,1339,2253,2103,1378,1574,1727,1145,1397,1952,1955,573,2362,2223,2331,1239,1750,1078,1901,1564,782
2229,2443,566,1090,2157,954,584,2143,992,920,877,863,2478,998,659,1563,856,2493,2120,2220,567,1500,1421,1314,913,853,569,2379,780,1596,2432,1149,1723,1253,2165,891,1636,2100,1166,1576
2357,1357,1224,1458,1525,578,1250,1496,1351,1825,779,2200,1795,2353,1421,726,2307,2120,2390,1894,2475,923,788,1168,1236,1132,640,1953,1740,790,2046,1918,2121,1262,2259,1866,1071,887,674,537
786,529,788,2197,847,1318,1305,1875,1721,750,1037,583,2372,1585,980,2057,1343,2220,1894,1814,1435,1238,2265,693,991,1646,1417,731,1840,1751,1455,1212,2449,1557,1040,2445,2119,2189,911,2480
1172,2115,1331,2049,1909,1790,1549,1709,608,2148,1854,1088,2127,714,505,890,1339,567,2475,1435,1703,839,561,1921,2413,1589,1284,1996,1901,703,1043,982,1949,2441,1475,1713,1327,550,2152,1265
911,578,1429,1763,1164,1412,1785,2102,2498,1293,673,2181,1209,671,1097,1491,2253,1500,923,1238,839,1725,1881,550,569,1322,1168,839,1452,1693,1739,729,1692,1610,2477,1887,1309,1654,2219,2494
671,1708,790,2262,1489,2374,1632,2096,1213,1488,595,845,1123,714,1882,2367,2103,1421,788,2265,561,1881,792,845,1810,941,880,1940,942,2141,1145,2069,1821,2281,503,836,659,580,1118,645
2237,517,2124,904,2380,930,739,2172,2075,1052,1276,2257,1269,1665,2333,923,1378,1314,1168,693,1921,550,845,742,1534,1243,2457,1159,1944,973,1038,592,1725,754,842,2117,2340,1452,2096,1545
824,975,2487,1227,1568,537,984,513,638,2060,1150,1083,1109,2303,1677,1558,1574,913,1236,991,2413,569,1810,1534,1450,2411,2027,992,1832,2269,2321,914,2327,1761,747,2393,1868,1020,971,1160
540,1328,1839,2399,585,1470,804,694,789,1058,1140,1383,1616,1490,766,1235,1727,853,1132,1646,1589,1322,941,1243,2411,1217,1108,1466,1085,923,1999,1610,1982,703,1042,1968,1729,2226,689,2014
1790,1777,2217,1450,2348,1767,865,740,900,542,2340,1603,814,1385,2431,2292,1145,569,640,1417,1284,1168,880,2457,2027,1108,1773,1105,1711,2078,1487,1343,1666,2393,877,2369,2275,1563,1514,1292
525,1723,1186,689,2170,1832,1368,599,1423,1685,1741,2353,1634,1428,2263,1759,1397,2379,1953,731,1996,839,1940,1159,992,1466,1105,883,695,2105,1316,1218,2419,2263,1391,1170,1108,1598,1530,758
1410,1161,1729,526,940,1404,1400,2460,2256,876,1353,849,1352,1189,1755,859,1952,780,1740,1840,1901,1452,942,1944,1832,1085,1711,695,1926,673,658,937,1790,1458,722,2019,742,2084,1875,1375
784,1962,1177,794,1624,734,556,2242,507,2092,1484,777,789,1027,2150,2209,1955,1596,790,1751,703,1693,2141,973,2269,923,2078,2105,673,732,699,1553,2061,1198,1785,689,2174,1032,1275,514
1749,670,1508,2482,1722,2073,2137,1274,1521,2222,1475,1999,586,1043,1903,1020,573,2432,2046,1455,1043,1739,1145,1038,2321,1999,1487,1316,658,699,701,657,2206,1437,578,1303,1861,1739,500,2340
918,2150,2153,2356,1339,2269,1309,1432,553,1853,805,2363,2096,2319,598,1226,2362,1149,1918,1212,982,729,2069,592,914,1610,1343,1218,937,1553,657,1740,1943,2109,2438,2235,1544,2377,1775,746
1366,1703,566,2304,957,587,1969,1537,2456,1304,1508,2375,1149,2336,2039,715,2223,1723,2121,2449,1949,1692,1821,1725,2327,1982,1666,2419,1790,2061,2206,1943,599,788,747,2339,2172,642,810,659
2064,645,1894,649,524,933,2359,1677,986,1919,1468,1152,1405,2405,1173,2367,2331,1253,1262,1557,2441,1610,2281,754,1761,703,2393,2263,1458,1198,1437,2109,788,2199,2349,1509,1251,1260,1496,1586
1383,617,1884,1650,878,625,700,2052,1830,2483,2403,1556,1705,892,2287,2122,1239,2165,2259,1040,1475,2477,503,842,747,1042,877,1391,722,1785,578,2438,747,2349,1772,1497,2191,2294,547,1203
1933,1500,2245,835,2163,2389,1094,835,2334,1464,2119,1811,1123,1541,1454,864,1750,891,1866,2445,1713,1887,836,2117,2393,1968,2369,1170,2019,689,1303,2235,2339,1509,1497,2487,646,2267,2059,1451
2409,763,698,884,1702,585,1159,1125,1132,2484,1138,1312,903,900,1637,1803,1078,1636,1071,2119,1327,1309,659,2340,1868,1729,2275,1108,742,2174,1861,1544,2172,1251,2191,646,1968,1196,2456,2049
846,1587,1211,1118,602,1818,584,1916,789,1727,2169,1615,2043,1005,767,1970,1901,2100,887,2189,550,1654,580,1452,1020,2226,1563,1598,2084,1032,1739,2377,642,1260,2294,2267,1196,2021,1155,846
1162,1077,1156,2191,1997,2370,2430,1783,1833,1635,872,2006,2496,503,2228,2433,1564,1166,674,911,2152,2219,1118,2096,971,689,1514,1530,1875,1275,500,1775,810,1496,547,2059,2456,1155,1939,1315
2260,1648,1787,1476,1448,1267,2407,1563,576,843,1079,2318,1630,1323,691,1317,782,1576,537,2480,1265,2494,645,1545,1160,2014,1292,758,1375,514,2340,746,659,1586,1203,1451,2049,846,1315,526
