2483,714,858,1127,2338,687,1218,2373,2281,1270,688,1863,2283,1850,871,1833,2013,840,2061,583
714,1002,1779,2442,1336,507,941,1492,723,2430,2379,2020,1722,1796,647,1230,1337,930,1963,1732
858,1779,635,1601,1014,1189,989,1268,1588,1348,1494,1784,1705,1049,1565,1277,1756,1892,2075,1093
1127,2442,1601,1986,2210,1620,1375,1443,1484,609,1723,514,1618,731,2151,1588,1666,1528,911,1713
2338,1336,1014,2210,2256,1268,1442,1584,1314,1103,1475,1999,1872,986,848,995,1429,2473,1016,1922
687,507,1189,1620,1268,2010,2474,2198,1764,2314,806,2391,762,2399,2106,2455,1430,1733,715,512
1218,941,989,1375,1442,2474,549,1589,2163,2112,2051,1609,1051,699,828,1773,1538,2479,1505,2298
2373,1492,1268,1443,1584,2198,1589,1668,1615,553,1674,1433,1607,680,1805,1228,2351,1546,1733,1563
2281,723,1588,1484,1314,1764,2163,1615,1724,1823,849,714,787,1177,1424,2262,1427,1402,1295,1012
1270,2430,1348,609,1103,2314,2112,553,1823,1742,1505,2005,2217,1156,897,902,1550,821,1618,847
688,2379,1494,1723,1475,806,2051,1674,849,1505,2104,1303,2315,860,2474,1599,592,1234,2277,1839
1863,2020,1784,514,1999,2391,1609,1433,714,2005,1303,2015,2273,697,1545,2107,2445,1993,545,2152
2283,1722,1705,1618,1872,762,1051,1607,787,2217,2315,2273,1164,1253,1239,1981,1127,1292,1818,747
1850,1796,1049,731,986,2399,699,680,1177,1156,860,697,1253,555,2494,1289,2431,610,1522,1590
871,647,1565,2151,848,2106,828,1805,1424,897,2474,1545,1239,2494,2193,1645,1630,1622,528,2437
1833,1230,1277,1588,995,2455,1773,1228,2262,902,1599,2107,1981,1289,1645,920,2258,2220,588,1464
2013,1337,1756,1666,1429,1430,1538,2351,1427,1550,592,2445,1127,2431,1630,2258,1915,1816,2174,1839
840,930,1892,1528,2473,1733,2479,1546,1402,821,1234,1993,1292,610,1622,2220,1816,2335,1644,2037
2061,1963,2075,911,1016,715,1505,1733,1295,1618,2277,545,1818,1522,528,588,2174,1644,1207,2058
583,1732,1093,1713,1922,512,2298,1563,1012,847,1839,2152,747,1590,2437,1464,1839,2037,2058,852
