2137,1492,1610,2438,1962,1716,1203,762,779,2470,582,1347,1534,806,1894,2146,1812,1328,1044,1966,1920,2465,1141,1822,1834,1019,2433,940,1208,2096
1492,2097,2363,1463,2447,2019,1996,1320,984,1526,1224,1556,945,1774,1267,1011,1740,2406,1839,2054,552,771,2389,934,2283,1237,1994,681,902,2486
1610,2363,1543,2481,1932,1023,870,1279,1032,2089,1558,2221,850,1637,1641,1570,981,1355,1029,874,511,1129,558,2306,1503,1356,863,2233,903,2212
2438,1463,2481,1988,2009,1238,681,1769,1123,1079,1570,1432,1958,2100,936,2414,865,1350,1951,547,1053,916,517,874,2412,2204,1553,1455,1738,520
1962,2447,1932,2009,1458,1372,961,2442,1269,614,1715,1022,2155,1337,2118,716,2085,695,1725,1936,1030,2438,587,2169,1540,2445,2278,1975,1012,583
1716,2019,1023,1238,1372,896,574,1446,957,1838,1995,1423,865,1395,558,591,2053,1029,1962,2480,550,2389,1757,1050,961,2141,1806,1083,1385,2307
1203,1996,870,681,961,574,2187,2339,1715,1110,1946,2140,1971,2148,908,598,2274,1138,1388,1132,1302,763,535,1993,821,1645,1532,1916,1575,2006
762,1320,1279,1769,2442,1446,2339,587,1710,2203,1230,614,1650,1353,2256,1731,966,1404,660,1628,1661,2286,611,503,2470,879,1103,1523,791,2333
779,984,1032,1123,1269,957,1715,1710,667,2358,904,743,1769,2472,924,1359,2409,2400,2205,1127,653,1291,1710,805,840,679,1475,753,786,1508
2470,1526,2089,1079,614,1838,1110,2203,2358,1941,600,1255,782,1375,1890,1696,2087,2450,1817,545,896,2314,2029,570,1191,2412,1976,678,1857,889
582,1224,1558,1570,1715,1995,1946,1230,904,600,1366,1662,752,542,1761,1704,1334,1442,2441,1083,1870,2355,1698,1890,2102,2428,1682,1721,1038,683
1347,1556,2221,1432,1022,1423,2140,614,743,1255,1662,1367,940,1381,1418,800,1703,1454,1720,1293,1664,1291,1163,1479,622,687,1730,543,2389,1883
1534,945,850,1958,2155,865,1971,1650,1769,782,752,940,1116,1787,1982,1652,1579,2485,567,1474,1983,1636,2116,2480,1563,573,1257,1627,2404,2392
806,1774,1637,2100,1337,1395,2148,1353,2472,1375,542,1381,1787,1505,1841,1207,809,1290,2189,1786,1119,1542,1839,2212,2417,1524,997,1290,2249,2304
1894,1267,1641,936,2118,558,908,2256,924,1890,1761,1418,1982,1841,2043,2335,2386,1817,1633,2138,1406,2285,525,2498,520,1709,1070,771,2197,1159
2146,1011,1570,2414,716,591,598,1731,1359,1696,1704,800,1652,1207,2335,789,1882,2271,653,2327,717,1361,1174,658,2232,1295,1200,2156,778,2298
1812,1740,981,865,2085,2053,2274,966,2409,2087,1334,1703,1579,809,2386,1882,1539,1217,2119,876,1024,754,1897,525,1618,927,1645,893,2349,1605
1328,2406,1355,1350,695,1029,1138,1404,2400,2450,1442,1454,2485,1290,1817,2271,1217,1415,2134,882,1007,1685,2360,1397,711,1581,1013,1092,1672,724
1044,1839,1029,1951,1725,1962,1388,660,2205,1817,2441,1720,567,2189,1633,653,2119,2134,2021,1575,651,1133,1186,2104,1624,1128,1496,1742,2158,2076
1966,2054,874,547,1936,2480,1132,1628,1127,545,1083,1293,1474,1786,2138,2327,876,882,1575,1875,1759,827,2038,616,998,2386,1477,2166,1686,2445
1920,552,511,1053,1030,550,1302,1661,653,896,1870,1664,1983,1119,1406,717,1024,1007,651,1759,1103,1555,804,2145,893,2419,2423,888,580,1430
2465,771,1129,916,2438,2389,763,2286,1291,2314,2355,1291,1636,1542,2285,1361,754,1685,1133,827,1555,1912,1631,2164,1492,2397,2359,1909,1831,1722
1141,2389,558,517,587,1757,535,611,1710,2029,1698,1163,2116,1839,525,1174,1897,2360,1186,2038,804,1631,2406,891,1299,604,2096,2437,1378,2371
1822,934,2306,874,2169,1050,1993,503,805,570,1890,1479,2480,2212,2498,658,525,1397,2104,616,2145,2164,891,1357,2098,1729,2127,698,706,1579
1834,2283,1503,2412,1540,961,821,2470,840,1191,2102,622,1563,2417,520,2232,1618,711,1624,998,893,1492,1299,2098,868,1197,1114,1844,836,971
1019,1237,1356,2204,2445,2141,1645,879,679,2412,2428,687,573,1524,1709,1295,927,1581,1128,2386,2419,2397,604,1729,1197,2390,1475,1343,2127,2174
2433,1994,863,1553,2278,1806,1532,1103,1475,1976,1682,1730,1257,997,1070,1200,1645,1013,1496,1477,2423,2359,2096,2127,1114,1475,1379,1690,2339,1273
940,681,2233,1455,1975,1083,1916,1523,753,678,1721,543,1627,1290,771,2156,893,1092,1742,2166,888,1909,2437,698,1844,1343,1690,1773,1266,2475
1208,902,903,1738,1012,1385,1575,791,786,1857,1038,2389,2404,2249,2197,778,2349,1672,2158,1686,580,1831,1378,706,836,2127,2339,1266,2384,1025
2096,2486,2212,520,583,2307,2006,2333,1508,889,683,1883,2392,2304,1159,2298,1605,724,2076,2445,1430,1722,2371,1579,971,2174,1273,2475,1025,1115
