1578,2123,2079,596,1896,1502,1951,526,512,1249,1996,1587,640,706,1214,1558,1726,2039,776,1795,1913,2113,1688,2046,780,731,2100,503,907,808
2123,1700,700,1680,967,1699,1480,1930,739,1822,1935,2008,1201,1195,1084,1651,2225,932,2474,1397,1769,1635,854,2009,782,2133,1744,510,2106,1305
2079,700,798,641,2209,2127,1071,1713,1704,2437,741,1280,1516,2018,1175,1536,1256,1140,850,1995,925,1939,1599,1991,907,1249,688,1715,1209,2090
596,1680,641,2002,1474,1359,1573,1195,1645,1715,1206,1763,917,1975,1710,922,522,1588,1613,853,1982,2295,1367,1432,1397,1165,2401,636,2148,1577
1896,967,2209,1474,698,2417,1298,892,764,2385,2393,2434,1361,879,1718,1855,1633,2398,1183,1259,912,888,1685,630,971,724,1584,587,1465,1121
1502,1699,2127,1359,2417,1455,2253,524,2293,1274,1233,2258,996,1131,930,1540,2461,2312,915,1673,1883,1997,1767,1406,2365,517,2038,590,2272,1038
1951,1480,1071,1573,1298,2253,2217,1092,732,2132,509,624,1914,1601,832,720,1246,1909,1789,755,2022,1419,1095,1986,1690,1752,1147,1199,1054,2348
526,1930,1713,1195,892,524,1092,2342,876,1769,2467,1680,647,1766,684,982,881,1576,2241,689,1404,721,1318,1406,2425,2439,814,684,2270,866
512,739,1704,1645,764,2293,732,876,779,1329,1389,1472,2173,1139,1798,2115,739,1641,1392,1465,1620,1992,1648,1021,2079,1952,515,934,2128,605
1249,1822,2437,1715,2385,1274,2132,1769,1329,1241,2427,1070,789,904,957,540,2182,842,2366,2137,1923,504,2009,1725,2416,526,2331,2484,708,520
1996,1935,741,1206,2393,1233,509,2467,1389,2427,1327,2476,701,1412,833,2259,636,1684,1379,1559,2198,1845,2260,644,1696,1008,1915,1007,2103,1127
1587,2008,1280,1763,2434,2258,624,1680,1472,1070,2476,767,573,1715,1529,1950,1393,1239,1138,1701,1811,2460,595,1112,1717,2208,880,542,1355,1889
640,1201,1516,917,1361,996,1914,647,2173,789,701,573,1299,1178,1707,2311,1692,2126,2374,1249,1485,776,2283,1854,2490,1122,1048,1024,2064,2275
706,1195,2018,1975,879,1131,1601,1766,1139,904,1412,1715,1178,1156,2079,719,2283,2141,1932,2381,816,1236,849,2384,2131,2083,1683,1539,1010,1766
1214,1084,1175,1710,1718,930,832,684,1798,957,833,1529,1707,2079,1721,1924,1129,805,2287,830,1782,1574,2211,2281,955,566,1561,1884,1522,2202
1558,1651,1536,922,1855,1540,720,982,2115,540,2259,1950,2311,719,1924,716,1740,1081,1269,1561,2303,1682,1120,901,1443,524,1579,1148,972,2477
1726,2225,1256,522,1633,2461,1246,881,739,2182,636,1393,1692,2283,1129,1740,1011,1212,2066,1409,1120,1638,1910,906,1140,1550,1724,1799,1040,2005
2039,932,1140,1588,2398,2312,1909,1576,1641,842,1684,1239,2126,2141,805,1081,1212,1990,764,1549,660,2109,801,1451,1245,769,521,2081,1888,2109
776,2474,850,1613,1183,915,1789,2241,1392,2366,1379,1138,2374,1932,2287,1269,2066,764,1875,1656,2138,944,2182,705,739,800,1836,592,1057,1063
1795,1397,1995,853,1259,1673,755,689,1465,2137,1559,1701,1249,2381,830,1561,1409,1549,1656,2393,585,1550,1818,816,2440,1788,1821,1836,1016,1202
1913,1769,925,1982,912,1883,2022,1404,1620,1923,2198,1811,1485,816,1782,2303,1120,660,2138,585,1561,1708,2017,553,1739,2112,1216,888,1574,1163
2113,1635,1939,2295,888,1997,1419,721,1992,504,1845,2460,776,1236,1574,1682,1638,2109,944,1550,1708,2204,878,1738,2371,1564,2231,699,2011,1734
1688,854,1599,1367,1685,1767,1095,1318,1648,2009,2260,595,2283,849,2211,1120,1910,801,2182,1818,2017,878,1916,2487,1172,1769,1799,730,1078,1315
2046,2009,1991,1432,630,1406,1986,1406,1021,1725,644,1112,1854,2384,2281,901,906,1451,705,816,553,1738,2487,1813,2226,974,1339,2210,1280,2281
780,782,907,1397,971,2365,1690,2425,2079,2416,1696,1717,2490,2131,955,1443,1140,1245,739,2440,1739,2371,1172,2226,1912,2442,2333,586,655,2171
731,2133,1249,1165,724,517,1752,2439,1952,526,1008,2208,1122,2083,566,524,1550,769,800,1788,2112,1564,1769,974,2442,1333,1860,969,1008,543
2100,1744,688,2401,1584,2038,1147,814,515,2331,1915,880,1048,1683,1561,1579,1724,521,1836,1821,1216,2231,1799,1339,2333,1860,943,1197,1230,1334
503,510,1715,636,587,590,1199,684,934,2484,1007,542,1024,1539,1884,1148,1799,2081,592,1836,888,699,730,2210,586,969,1197,2107,2026,661
907,2106,1209,2148,1465,2272,1054,2270,2128,708,2103,1355,2064,1010,1522,972,1040,1888,1057,1016,1574,2011,1078,1280,655,1008,1230,2026,1580,1751
808,1305,2090,1577,1121,1038,2348,866,605,520,1127,1889,2275,1766,2202,2477,2005,2109,1063,1202,1163,1734,1315,2281,2171,543,1334,661,1751,1521
