2460,529,1572,1016,2016,954,1974,692,1772,2424,1549,1176,2196,1815,2317,2461,1113,1026,1207,607
529,2105,686,691,566,1846,1777,1723,1100,500,2365,1165,838,1724,1282,1969,1190,2055,2177,1857
1572,686,1296,561,871,1765,1149,1914,2400,2128,2451,2473,1066,2346,1498,1146,572,1506,920,1837
1016,691,561,2294,2089,2424,2305,2397,2339,1821,1860,569,2435,2048,2202,631,1868,2127,1688,755
2016,566,871,2089,1608,558,2053,699,2149,2177,999,1753,2411,1980,2290,948,786,1793,2385,911
954,1846,1765,2424,558,1091,2150,679,1078,2069,2247,2216,1882,2393,2107,520,2290,1744,2028,1223
1974,1777,1149,2305,2053,2150,1672,688,2064,1924,932,2139,1797,1494,1062,1033,1212,1338,765,961
692,1723,1914,2397,699,679,688,1378,2095,1473,725,1171,552,2063,1403,2163,2170,1722,1436,2247
1772,1100,2400,2339,2149,1078,2064,2095,2120,748,633,1983,980,652,1602,1795,922,2455,2297,2380
2424,500,2128,1821,2177,2069,1924,1473,748,1737,1866,1595,1998,1307,1518,2428,1138,1674,1594,763
1549,2365,2451,1860,999,2247,932,725,633,1866,2281,2485,1456,1676,831,1357,678,1242,1001,937
1176,1165,2473,569,1753,2216,2139,1171,1983,1595,2485,2066,2367,1181,1878,2200,2224,1813,1214,1713
2196,838,1066,2435,2411,1882,1797,552,980,1998,1456,2367,1854,604,535,1280,2467,2246,1250,569
1815,1724,2346,2048,1980,2393,1494,2063,652,1307,1676,1181,604,687,1266,1340,918,1261,2041,985
2317,1282,1498,2202,2290,2107,1062,1403,1602,1518,831,1878,535,1266,1429,850,2372,1420,1016,851
2461,1969,1146,631,948,520,1033,2163,1795,2428,1357,2200,1280,1340,850,1916,1606,1035,1820,1497
1113,1190,572,1868,786,2290,1212,2170,922,1138,678,2224,2467,918,2372,1606,770,1501,2451,1756
1026,2055,1506,2127,1793,1744,1338,1722,2455,1674,1242,1813,2246,1261,1420,1035,1501,1630,2385,1081
1207,2177,920,1688,2385,2028,765,1436,2297,1594,1001,1214,1250,2041,1016,1820,2451,2385,872,1611
607,1857,1837,755,911,1223,961,2247,2380,763,937,1713,569,985,851,1497,1756,1081,1611,1199
