2275,2202,636,747,1316,1617,1759,1993,1710,1862,1292,2152,1132,1832,2060,682,1621,745,937,1758
2202,1930,1051,1029,734,761,640,1293,2439,760,2315,1172,569,2269,2252,2032,1315,623,2447,1545
636,1051,1188,540,1122,1476,969,1826,1629,505,2481,647,1103,1588,1754,2272,834,2137,2319,1427
747,1029,540,2398,1633,933,1138,2006,2206,997,1924,1160,1187,1465,2044,530,818,1774,795,2428
1316,734,1122,1633,1706,1918,2330,910,1382,784,874,1189,618,1047,693,1641,2469,971,1837,2259
1617,761,1476,933,1918,1366,517,1601,1846,1063,651,1039,2139,1538,609,2441,2216,531,2383,1965
1759,640,969,1138,2330,517,999,2219,1364,2202,753,2490,2227,875,790,2249,978,727,1273,2100
1993,1293,1826,2006,910,1601,2219,1179,1351,1250,1028,1765,1127,1202,2232,1448,1151,2392,1349,1399
1710,2439,1629,2206,1382,1846,1364,1351,1803,1575,1751,1549,2421,1888,1811,2471,1549,1904,2326,1428
1862,760,505,997,784,1063,2202,1250,1575,642,1819,900,2410,1565,1399,887,2491,2171,897,1461
1292,2315,2481,1924,874,651,753,1028,1751,1819,1629,526,2104,1120,2391,1056,522,2299,2012,1739
2152,1172,647,1160,1189,1039,2490,1765,1549,900,526,2079,1826,1164,1551,2008,791,1562,1768,746
1132,569,1103,1187,618,2139,2227,1127,2421,2410,2104,1826,1617,1489,2293,1997,509,1353,2078,655
1832,2269,1588,1465,1047,1538,875,1202,1888,1565,1120,1164,1489,1628,1778,1880,2389,1406,2108,2424
2060,2252,1754,2044,693,609,790,2232,1811,1399,2391,1551,2293,1778,1955,2147,605,1237,1583,1614
682,2032,2272,530,1641,2441,2249,1448,2471,887,1056,2008,1997,1880,2147,1042,1246,1806,1383,1396
1621,1315,834,818,2469,2216,978,1151,1549,2491,522,791,509,2389,605,1246,1946,2270,553,895
745,623,2137,1774,971,531,727,2392,1904,2171,2299,1562,1353,1406,1237,1806,2270,1938,2337,994
937,2447,2319,795,1837,2383,1273,1349,2326,897,2012,1768,2078,2108,1583,1383,553,2337,1098,1688
1758,1545,1427,2428,2259,1965,2100,1399,1428,1461,1739,746,655,2424,1614,1396,895,994,1688,635
