2084,1451,514,1246,2136,1804,2054,1748,2360,2101,2495,829,2152,2219,1410,1677,2411,1249,1539,2295,2470,2060,789,1599,1740,1263,940,2426,1922,671,861,1292,1228,1919,1372,584,1501,692,732,2211
1451,770,1598,1744,919,1070,1306,1481,1715,1356,800,1173,1836,1888,1861,2202,2407,558,2045,1706,2182,1498,1532,2394,1742,1304,1750,751,1650,1164,1711,1595,1480,1177,587,1395,691,2357,1533,747
514,1598,1249,1877,1639,2470,1556,515,1130,2031,1787,1835,2395,1355,604,2209,1312,1791,921,2009,2315,1007,1623,2022,1201,783,2266,1789,1830,2227,2230,1794,781,1390,1454,1561,2380,549,920,1734
1246,1744,1877,537,2396,1653,1044,2499,836,1043,1529,1959,759,526,1004,953,985,632,2399,1485,1822,1735,1127,1207,1723,2142,2233,1148,994,1633,2344,2046,841,1684,567,2387,643,892,1708,558
2136,919,1639,2396,520,1296,1942,1302,2238,1549,1749,1627,579,535,1902,2151,2029,2465,2437,2061,719,2481,1807,835,1788,2058,686,1948,1018,1136,2247,2364,1740,1879,1694,1127,2149,803,744,2193
1804,1070,2470,1653,1296,2133,2488,1459,1176,1105,948,609,785,905,1285,669,1010,1617,511,1643,1599,1150,1095,1312,2123,1300,2096,1871,1354,886,2366,1020,801,728,806,636,2435,2046,1148,2003
2054,1306,1556,1044,1942,2488,1470,641,2033,1577,1225,1663,2256,2014,1728,624,2374,1519,1721,998,1015,1456,1576,2391,759,1941,1471,1702,619,1491,1348,887,1446,749,810,991,1020,1063,1382,2305
1748,1481,515,2499,1302,1459,641,2489,2277,2065,1093,707,743,2167,1939,1926,1394,1224,2157,1685,972,2087,1015,2085,2215,1209,2292,1770,887,1809,1273,1735,785,1893,1577,1362,1609,583,2234,860
2360,1715,1130,836,2238,1176,2033,2277,1485,1120,849,944,1921,2105,1245,760,1923,843,1968,1538,2309,1403,2318,1957,1611,1549,1194,2259,2314,1060,1785,1600,1269,1861,2286,1777,1649,963,1070,2314
2101,1356,2031,1043,1549,1105,1577,2065,1120,828,1009,2247,1952,553,537,1647,1271,613,1416,1624,600,852,676,2070,1015,1083,1599,1550,1400,892,2479,1697,2047,924,1110,2134,1984,1582,2297,528
2495,800,1787,1529,1749,948,1225,1093,849,1009,2115,1879,1211,1175,1927,873,2188,1856,938,1966,2389,694,1742,1994,1417,1805,504,1761,510,2440,1724,870,1926,1805,1198,510,2182,1326,2193,2381
829,1173,1835,1959,1627,609,1663,707,944,2247,1879,664,853,1846,1355,927,744,1076,1981,757,1643,2308,2433,623,2001,1416,1868,928,2337,1910,1712,651,588,2385,1107,1558,503,1069,1928,644
2152,1836,2395,759,579,785,2256,743,1921,1952,1211,853,2016,2148,1967,1973,703,1319,1960,1200,1616,1400,733,1268,2437,651,1936,1699,2484,1603,1494,1650,1423,1638,2260,534,1852,1863,956,1729
2219,1888,1355,526,535,905,2014,2167,2105,553,1175,1846,2148,1886,1266,1614,2374,552,2299,1280,1620,572,1942,638,1206,1996,1256,1723,2337,1903,2276,812,1912,2038,1503,1219,831,1991,1532,2423
1410,1861,604,1004,1902,1285,1728,1939,1245,537,1927,1355,1967,1266,2441,990,657,890,1760,2398,1377,1861,1133,1850,2416,982,1701,1605,1636,2257,618,1811,2241,2040,2146,2249,2073,1633,1376,1514
1677,2202,2209,953,2151,669,624,1926,760,1647,873,927,1973,1614,990,647,1881,2100,787,1240,884,588,660,2088,1421,2196,1942,601,1049,1247,973,1216,2460,1346,1261,1184,1273,2049,2121,526
2411,2407,1312,985,2029,1010,2374,1394,1923,1271,2188,744,703,2374,657,1881,1407,2202,963,2087,2401,576,534,2196,753,1698,656,695,1490,833,998,1153,1705,1220,907,1528,2297,2221,1107,848
1249,558,1791,632,2465,1617,1519,1224,843,613,1856,1076,1319,552,890,2100,2202,622,2404,1056,856,1209,1740,1109,1518,544,1274,599,1532,2054,1920,2171,1156,1569,1635,1333,1355,1651,679,1145
1539,2045,921,2399,2437,511,1721,2157,1968,1416,938,1981,1960,2299,1760,787,963,2404,1976,1373,757,1283,1213,1546,1907,564,1210,2164,1667,1627,2417,925,663,1979,1607,1754,1684,986,560,2094
2295,1706,2009,1485,2061,1643,998,1685,1538,1624,1966,757,1200,1280,2398,1240,2087,1056,1373,1592,2099,2168,1321,1107,2159,2428,2198,1426,1087,615,2411,697,1001,1499,699,1133,1552,1790,938,976
2470,2182,2315,1822,719,1599,1015,972,2309,600,2389,1643,1616,1620,1377,884,2401,856,757,2099,1796,1918,2409,2051,1311,2256,941,1390,1659,2097,1758,1410,718,1542,2127,1539,1818,1665,1588,741
2060,1498,1007,1735,2481,1150,1456,2087,1403,852,694,2308,1400,572,1861,588,576,1209,1283,2168,1918,2404,2105,2177,1506,1884,504,521,2412,1259,2086,1544,2200,1012,1895,916,505,1564,608,2001
789,1532,1623,1127,1807,1095,1576,1015,2318,676,1742,2433,733,1942,1133,660,534,1740,1213,1321,2409,2105,1167,2379,1898,1421,1302,1305,1341,1291,555,1244,1674,2055,2132,1639,1508,2230,501,2350
1599,2394,2022,1207,835,1312,2391,2085,1957,2070,1994,623,1268,638,1850,2088,2196,1109,1546,1107,2051,2177,2379,2110,1610,674,2290,1298,1568,662,1002,2232,2073,1455,1894,757,2378,929,589,1084
1740,1742,1201,1723,1788,2123,759,2215,1611,1015,1417,2001,2437,1206,2416,1421,753,1518,1907,2159,1311,1506,1898,1610,2477,1942,849,1555,642,2248,2063,1268,2117,869,1733,2298,1035,994,599,1002
1263,1304,783,2142,2058,1300,1941,1209,1549,1083,1805,1416,651,1996,982,2196,1698,544,564,2428,2256,1884,1421,674,1942,2083,1812,2443,654,1872,1193,767,1328,1829,1408,814,1734,1447,1501,988
940,1750,2266,2233,686,2096,1471,2292,1194,1599,504,1868,1936,1256,1701,1942,656,1274,1210,2198,941,504,1302,2290,849,1812,1360,1345,2139,698,830,569,654,1826,1676,1318,923,936,1726,1932
2426,751,1789,1148,1948,1871,1702,1770,2259,1550,1761,928,1699,1723,1605,601,695,599,2164,1426,1390,521,1305,1298,1555,2443,1345,800,2157,2196,2362,829,824,2093,2233,803,2061,961,820,1542
1922,1650,1830,994,1018,1354,619,887,2314,1400,510,2337,2484,2337,1636,1049,1490,1532,1667,1087,1659,2412,1341,1568,642,654,2139,2157,1945,700,1451,2416,727,686,1061,1180,2265,1889,1771,1746
671,1164,2227,1633,1136,886,1491,1809,1060,892,2440,1910,1603,1903,2257,1247,833,2054,1627,615,2097,1259,1291,662,2248,1872,698,2196,700,1900,2325,1383,1592,859,1850,732,2143,1982,1387,1398
861,1711,2230,2344,2247,2366,1348,1273,1785,2479,1724,1712,1494,2276,618,973,998,1920,2417,2411,1758,2086,555,1002,2063,1193,830,2362,1451,2325,715,1885,2042,730,1052,1437,652,766,2022,1817
1292,1595,1794,2046,2364,1020,887,1735,1600,1697,870,651,1650,812,1811,1216,1153,2171,925,697,1410,1544,1244,2232,1268,767,569,829,2416,1383,1885,714,836,1145,2085,1089,2352,1948,2028,2097
1228,1480,781,841,1740,801,1446,785,1269,2047,1926,588,1423,1912,2241,2460,1705,1156,663,1001,718,2200,1674,2073,2117,1328,654,824,727,1592,2042,836,2268,1395,1378,1606,2001,1909,1288,943
