2403,1466,976,2414,2145,1953,1826,987,1220,1067,2070,639,1255,654,703,1285,2244,1494,1729,503,1944,1854,2162,1009,1269,900,650,1347,2377,2487
1466,1840,1009,2190,2481,2146,1173,1660,1189,2339,2201,1369,1982,596,968,530,2189,1024,1253,1615,1753,540,2062,659,1237,1032,2090,634,622,2140
976,1009,1521,701,1776,782,1043,529,1406,2268,512,2326,551,931,1944,1125,526,1431,1372,1707,1733,748,1056,1639,1761,636,2058,1849,2008,574
2414,2190,701,1568,2498,895,1127,2078,1571,643,768,655,1234,1834,2179,2067,660,1307,2245,1831,1578,2391,1571,975,2462,2201,1715,1196,2468,885
2145,2481,1776,2498,1800,1617,1818,918,1701,797,1113,1606,577,2363,1019,1584,1502,945,941,2079,1873,1068,2058,1374,879,616,1540,2028,1409,1301
1953,2146,782,895,1617,926,2454,802,2371,981,725,1509,1563,1465,1717,1342,528,936,1605,2105,1653,937,1404,2091,552,1984,798,2450,2289,536
1826,1173,1043,1127,1818,2454,786,1367,1134,963,2141,783,511,1070,1517,1220,2091,2031,1715,2218,1476,692,2353,1622,1197,1932,2029,2177,1662,581
987,1660,529,2078,918,802,1367,955,1030,2119,1398,2321,1990,1761,1074,1796,2168,2321,2032,1532,895,1298,1872,1018,888,843,2476,1015,2250,603
1220,1189,1406,1571,1701,2371,1134,1030,1355,1806,1999,1377,2337,1776,1518,1859,1200,621,1260,1894,2402,1295,2299,1207,1876,1394,2354,609,1832,1956
1067,2339,2268,643,797,981,963,2119,1806,1878,686,1129,1560,567,1172,1536,2442,1973,2122,736,1830,1595,1140,818,1525,2190,1053,903,1529,1710
2070,2201,512,768,1113,725,2141,1398,1999,686,2059,1020,670,1205,1757,616,640,756,2345,2119,2336,2217,2275,647,2402,745,606,1094,2073,1771
639,1369,2326,655,1606,1509,783,2321,1377,1129,1020,1579,2099,2192,2301,1594,1096,2444,793,929,1166,1479,1377,1293,580,1249,1585,1794,1077,1591
1255,1982,551,1234,577,1563,511,1990,2337,1560,670,2099,1710,1126,2030,2185,2094,584,1397,2165,1767,1669,2403,534,1199,1270,1287,1256,555,650
654,596,931,1834,2363,1465,1070,1761,1776,567,1205,2192,1126,1847,1900,1866,1189,989,589,2152,1177,2491,1873,2037,2258,1577,627,1942,2046,1225
703,968,1944,2179,1019,1717,1517,1074,1518,1172,1757,2301,2030,1900,2095,1408,633,1748,720,2453,1395,1518,1111,1940,1802,1013,728,2163,1491,1510
1285,530,1125,2067,1584,1342,1220,1796,1859,1536,616,1594,2185,1866,1408,1329,1556,1947,1765,1153,1751,710,1614,795,1196,551,1318,1391,703,1701
2244,2189,526,660,1502,528,2091,2168,1200,2442,640,1096,2094,1189,633,1556,1711,897,1855,2155,1673,1495,944,908,1520,900,2013,571,1761,914
1494,1024,1431,1307,945,936,2031,2321,621,1973,756,2444,584,989,1748,1947,897,542,734,1506,1821,1193,1307,1865,710,1016,784,2063,807,1538
1729,1253,1372,2245,941,1605,1715,2032,1260,2122,2345,793,1397,589,720,1765,1855,734,1685,1250,2029,1526,1127,2195,759,2107,2023,1260,2148,901
503,1615,1707,1831,2079,2105,2218,1532,1894,736,2119,929,2165,2152,2453,1153,2155,1506,1250,2019,1688,2100,1873,2302,1713,2408,1103,1793,1544,674
1944,1753,1733,1578,1873,1653,1476,895,2402,1830,2336,1166,1767,1177,1395,1751,1673,1821,2029,1688,1970,763,558,1429,2232,1053,1914,2265,2261,949
1854,540,748,2391,1068,937,692,1298,1295,1595,2217,1479,1669,2491,1518,710,1495,1193,1526,2100,763,1532,2170,2021,865,2330,1077,2212,1454,1508
2162,2062,1056,1571,2058,1404,2353,1872,2299,1140,2275,1377,2403,1873,1111,1614,944,1307,1127,1873,558,2170,1479,1655,1799,2469,1504,943,1004,1773
1009,659,1639,975,1374,2091,1622,1018,1207,818,647,1293,534,2037,1940,795,908,1865,2195,2302,1429,2021,1655,2100,1784,1865,679,1599,1787,603
1269,1237,1761,2462,879,552,1197,888,1876,1525,2402,580,1199,2258,1802,1196,1520,710,759,1713,2232,865,1799,1784,532,2479,1502,950,1599,2181
900,1032,636,2201,616,1984,1932,843,1394,2190,745,1249,1270,1577,1013,551,900,1016,2107,2408,1053,2330,2469,1865,2479,527,858,1245,2413,1016
650,2090,2058,1715,1540,798,2029,2476,2354,1053,606,1585,1287,627,728,1318,2013,784,2023,1103,1914,1077,1504,679,1502,858,1649,1126,787,1791
1347,634,1849,1196,2028,2450,2177,1015,609,903,1094,1794,1256,1942,2163,1391,571,2063,1260,1793,2265,2212,943,1599,950,1245,1126,1112,2207,576
2377,622,2008,2468,1409,2289,1662,2250,1832,1529,2073,1077,555,2046,1491,703,1761,807,2148,1544,2261,1454,1004,1787,1599,2413,787,2207,978,2377
2487,2140,574,885,1301,536,581,603,1956,1710,1771,1591,650,1225,1510,1701,914,1538,901,674,949,1508,1773,603,2181,1016,1791,576,2377,738
