1255,1762,1037,1644,1099,1007,845,2275,1681,1288,1129,1355,2102,1755,986,851,1808,1549,1554,2360,1567,2495,2400,1071,750,1820,890,2393,1216,2329
1762,628,1151,2261,1735,1093,2374,1498,2395,1016,739,897,1632,850,543,1746,778,557,998,663,637,1877,1252,556,800,1268,1034,2160,1930,2156
1037,1151,1628,1042,1425,1485,777,1347,1640,1891,1944,2004,1201,616,1053,804,1571,2264,2183,2224,980,1405,1071,556,1856,2296,2390,1527,1519,1207
1644,2261,1042,1998,758,2158,1794,1326,1142,595,1365,629,2000,1673,2468,1430,853,1994,2496,1571,2487,2130,1293,1714,568,1008,1902,1483,1712,1363
1099,1735,1425,758,677,1922,2484,633,1723,1444,925,952,1715,1656,2099,1819,854,1600,1837,936,1031,1735,2090,767,596,1795,2485,1485,1508,2004
1007,1093,1485,2158,1922,2152,1779,1484,1955,547,930,1359,668,2304,1167,609,1384,1575,1310,1549,771,1700,2225,510,1722,1569,2401,1616,2061,2156
845,2374,777,1794,2484,1779,1379,2002,1474,839,2347,2368,1869,922,1862,2092,680,690,1342,2226,2307,2253,1303,1291,2246,2478,1598,1721,2099,1045
2275,1498,1347,1326,633,1484,2002,2251,2056,1355,1188,970,2360,508,2115,2293,1870,586,1548,952,649,2170,1299,1343,1517,768,1018,1016,2046,2116
1681,2395,1640,1142,1723,1955,1474,2056,1899,1673,669,1537,1683,1290,1789,750,2214,1945,718,1297,2364,2333,1925,1430,1315,2406,1357,1155,1064,2287
1288,1016,1891,595,1444,547,839,1355,1673,1384,1353,1439,2319,1095,2184,2062,1264,1950,1776,1400,895,2439,812,1512,2495,908,1640,1704,1800,1068
1129,739,1944,1365,925,930,2347,1188,669,1353,545,2352,2249,1256,596,992,1668,2007,705,1837,909,1726,1417,1491,1642,1544,979,1525,1479,2149
1355,897,2004,629,952,1359,2368,970,1537,1439,2352,2416,518,2102,1821,2422,1189,1444,1685,1919,1391,853,1979,1661,1846,2118,1826,1190,639,822
2102,1632,1201,2000,1715,668,1869,2360,1683,2319,2249,518,516,1065,836,765,760,1243,1793,1605,2323,1686,814,1083,683,805,1467,2353,1595,2094
1755,850,616,1673,1656,2304,922,508,1290,1095,1256,2102,1065,1102,1763,2320,985,731,1267,1911,2105,2276,1982,1753,1889,722,792,864,1022,2099
986,543,1053,2468,2099,1167,1862,2115,1789,2184,596,1821,836,1763,899,1850,2428,1639,2089,1464,744,1973,640,974,2120,1345,2220,2483,2085,625
851,1746,804,1430,1819,609,2092,2293,750,2062,992,2422,765,2320,1850,985,1043,789,2437,1828,1913,932,1020,2431,1638,828,2273,2471,2124,1204
1808,778,1571,853,854,1384,680,1870,2214,1264,1668,1189,760,985,2428,1043,880,978,1411,816,2177,1374,1349,1166,802,1459,2122,2387,1346,1123
1549,557,2264,1994,1600,1575,690,586,1945,1950,2007,1444,1243,731,1639,789,978,2186,1470,1031,2313,1518,1538,1787,1292,708,2482,725,1146,2009
1554,998,2183,2496,1837,1310,1342,1548,718,1776,705,1685,1793,1267,2089,2437,1411,1470,1061,2319,2005,1968,1324,1721,1782,1999,2449,1864,2127,1325
2360,663,2224,1571,936,1549,2226,952,1297,1400,1837,1919,1605,1911,1464,1828,816,1031,2319,2472,645,1590,1850,1400,1093,2296,1418,2280,1010,1891
1567,637,980,2487,1031,771,2307,649,2364,895,909,1391,2323,2105,744,1913,2177,2313,2005,645,1855,892,2041,789,1268,2058,745,1285,609,2433
2495,1877,1405,2130,1735,1700,2253,2170,2333,2439,1726,853,1686,2276,1973,932,1374,1518,1968,1590,892,1859,1056,2305,2027,1165,1207,905,1328,1438
2400,1252,1071,1293,2090,2225,1303,1299,1925,812,1417,1979,814,1982,640,1020,1349,1538,1324,1850,2041,1056,2249,1567,1741,1626,1360,772,1763,2440
1071,556,556,1714,767,510,1291,1343,1430,1512,1491,1661,1083,1753,974,2431,1166,1787,1721,1400,789,2305,1567,683,1720,590,1928,2367,2439,1151
750,800,1856,568,596,1722,2246,1517,1315,2495,1642,1846,683,1889,2120,1638,802,1292,1782,1093,1268,2027,1741,1720,1863,1945,1295,1482,2067,2192
1820,1268,2296,1008,1795,1569,2478,768,2406,908,1544,2118,805,722,1345,828,1459,708,1999,2296,2058,1165,1626,590,1945,1410,740,1098,1393,1879
890,1034,2390,1902,2485,2401,1598,1018,1357,1640,979,1826,1467,792,2220,2273,2122,2482,2449,1418,745,1207,1360,1928,1295,740,1757,1143,2093,571
2393,2160,1527,1483,1485,1616,1721,1016,1155,1704,1525,1190,2353,864,2483,2471,2387,725,1864,2280,1285,905,772,2367,1482,1098,1143,1731,2295,1763
1216,1930,1519,1712,1508,2061,2099,2046,1064,1800,1479,639,1595,1022,2085,2124,1346,1146,2127,1010,609,1328,1763,2439,2067,1393,2093,2295,1367,1261
2329,2156,1207,1363,2004,2156,1045,2116,2287,1068,2149,822,2094,2099,625,1204,1123,2009,1325,1891,2433,1438,2440,1151,2192,1879,571,1763,1261,1506
