853,1932,1733,2022,1222,583,606,1294,1891,1612,2496,1970,1472,789,2463,2091,1214,1997,573,1637
1932,2141,2192,1226,1885,2378,1365,1749,1862,1389,2055,1598,1113,2110,838,733,1749,1078,1139,1563
1733,2192,2300,2126,1204,994,654,666,716,1769,1822,2447,2010,2323,771,2395,1763,1968,2387,717
2022,1226,2126,1551,2483,2493,571,1389,2174,1514,528,549,1058,2235,1517,1362,548,1371,1349,1585
1222,1885,1204,2483,1687,694,846,736,1990,2352,1596,2415,2001,982,1127,560,1779,1338,987,1428
583,2378,994,2493,694,2028,2344,1452,1149,2031,1691,1793,1781,1257,2407,1656,2134,634,1155,851
606,1365,654,571,846,2344,1427,1149,2369,1199,545,2104,963,1226,2330,2426,1594,1676,2076,522
1294,1749,666,1389,736,1452,1149,1157,1919,715,585,1766,1345,1676,971,1067,1377,1725,1435,2471
1891,1862,716,2174,1990,1149,2369,1919,1608,529,1965,1539,2379,1996,1223,1101,1132,1191,628,1487
1612,1389,1769,1514,2352,2031,1199,715,529,2405,2333,1443,1774,505,1125,1689,856,831,1689,1185
2496,2055,1822,528,1596,1691,545,585,1965,2333,2136,1004,2116,1783,1997,1776,1923,971,1931,1837
1970,1598,2447,549,2415,1793,2104,1766,1539,1443,1004,782,2154,1702,1089,2381,1821,2169,1006,1412
1472,1113,2010,1058,2001,1781,963,1345,2379,1774,2116,2154,1261,1439,974,1917,2255,2091,1055,1442
789,2110,2323,2235,982,1257,1226,1676,1996,505,1783,1702,1439,1200,1485,2131,1519,2259,1065,933
2463,838,771,1517,1127,2407,2330,971,1223,1125,1997,1089,974,1485,593,2351,2316,2075,2001,953
2091,733,2395,1362,560,1656,2426,1067,1101,1689,1776,2381,1917,2131,2351,951,1731,1903,2078,1926
1214,1749,1763,548,1779,2134,1594,1377,1132,856,1923,1821,2255,1519,2316,1731,1973,1112,616,2275
1997,1078,1968,1371,1338,634,1676,1725,1191,831,971,2169,2091,2259,2075,1903,1112,1627,1294,620
573,1139,2387,1349,987,1155,2076,1435,628,1689,1931,1006,1055,1065,2001,2078,616,1294,671,2304
1637,1563,717,1585,1428,851,522,2471,1487,1185,1837,1412,1442,933,953,1926,2275,620,2304,688
