1786,2341,2292,1386,613,1213,659,1011,1970,1200,2230,2184,1892,1905,1968,1470,1824,1076,1590,968,1144,1822,955,1947,1107,578,2484,2362,2242,2117,1012,1753,955,602,1855,2269,1922,2038,666,1641
2341,1803,2045,1796,2197,922,1867,791,1706,2486,1133,850,829,1253,645,2185,656,1354,2025,1265,1481,2281,1900,1181,2011,2215,610,865,955,999,1360,1218,1612,925,1993,2307,1762,1758,1345,2424
2292,2045,875,1992,1942,558,1365,1161,2178,754,501,2001,1479,1919,2191,756,1847,937,2214,1734,678,835,2223,2058,1242,1266,1326,2148,1509,1386,1638,1402,2012,1326,1884,1966,1698,1715,1092,997
1386,1796,1992,1864,2499,1774,1925,627,1641,2166,1053,660,2097,2333,1330,1230,1584,1223,1304,1846,1177,905,1042,2431,2401,2039,516,670,1595,2020,2163,1047,2188,549,1219,1052,599,1517,935,1796
613,2197,1942,2499,1306,2457,1811,1179,2449,1996,1647,2488,1963,1931,1394,2163,1854,1148,1278,2161,1021,881,504,2135,731,799,1604,1719,2254,1882,806,1110,2360,2278,2258,952,895,551,2028,753
1213,922,558,1774,2457,2386,681,992,891,1054,2051,2257,1812,873,1025,2155,763,1463,2022,2321,2420,2460,1255,2185,1779,1403,2088,2277,2283,1289,621,954,977,1482,2282,555,873,1009,1122,1806
659,1867,1365,1925,1811,681,1183,1317,661,720,1525,986,2113,724,952,1405,715,2454,1163,1424,1400,1580,2210,1161,1306,2457,929,1963,1735,1584,1404,1626,1634,519,2104,2106,1263,2418,2471,943
1011,791,1161,627,1179,992,1317,1240,1340,2249,1808,2466,2356,2298,1293,2263,883,1631,1627,1753,765,1852,1966,1005,822,2149,1658,2472,1730,2222,611,1036,565,1547,1277,1535,2099,560,1485,883
1970,1706,2178,1641,2449,891,661,1340,2204,1337,598,567,2155,1053,1328,1362,1050,1977,2331,2247,1290,976,2475,841,2049,2054,1890,1116,674,2159,1654,1493,1858,896,827,1047,2132,1037,692,599
1200,2486,754,2166,1996,1054,720,2249,1337,1751,836,1929,1800,723,1454,958,1710,1478,2196,1781,1146,1909,778,592,1584,2466,2053,1637,1044,851,2088,1127,1930,1852,2455,1227,919,751,886,1107
2230,1133,501,1053,1647,2051,1525,1808,598,836,1568,1220,1212,580,626,1654,2219,2148,2367,852,1270,1409,586,610,1667,528,1288,1572,2468,1349,2013,973,2109,1619,717,1394,2004,2432,2379,1286
2184,850,2001,660,2488,2257,986,2466,567,1929,1220,2030,2295,1331,1703,762,1029,979,913,1612,1543,1508,968,745,1937,938,1297,1861,1606,1672,1983,2467,2411,2387,1831,2071,1043,2270,781,1046
1892,829,1479,2097,1963,1812,2113,2356,2155,1800,1212,2295,1236,984,1286,1140,675,781,1816,1074,674,973,1198,1403,2391,1514,2490,1717,1892,2313,545,1875,1630,718,1175,1224,2425,1805,1633,2346
1905,1253,1919,2333,1931,873,724,2298,1053,723,580,1331,984,880,2397,1569,2040,2178,1152,1829,2279,1260,1391,1274,1580,1890,2367,2326,812,1480,948,2059,1194,1809,2225,1086,1820,627,876,1394
1968,645,2191,1330,1394,1025,952,1293,1328,1454,626,1703,1286,2397,644,1218,1977,863,2098,1804,2080,2122,642,1193,2218,1945,1879,2396,650,1504,1797,1816,1430,1620,1504,2083,946,1128,1164,2465
1470,2185,756,1230,2163,2155,1405,2263,1362,958,1654,762,1140,1569,1218,1025,1893,1359,1112,1341,1019,787,1060,853,2234,1371,1298,1212,1540,749,2359,1893,1791,572,1125,1782,2238,2139,881,946
1824,656,1847,1584,1854,763,715,883,1050,1710,2219,1029,675,2040,1977,1893,1903,2051,2474,1069,1820,1555,2072,1226,1812,2135,2371,991,2155,2340,512,1197,1558,1725,2002,730,856,1703,2077,1401
1076,1354,937,1223,1148,1463,2454,1631,1977,1478,2148,979,781,2178,863,1359,2051,2034,1833,1071,928,1831,546,1394,2297,620,1840,2222,2353,2341,1463,1961,1693,902,588,790,656,1332,2258,1418
1590,2025,2214,1304,1278,2022,1163,1627,2331,2196,2367,913,1816,1152,2098,1112,2474,1833,2212,1333,1815,1336,1440,658,2122,1421,956,2257,639,614,2092,2436,1898,2053,1939,1088,751,2366,774,1432
968,1265,1734,1846,2161,2321,1424,1753,2247,1781,852,1612,1074,1829,1804,1341,1069,1071,1333,2442,1152,2223,1446,948,2397,1414,774,2197,1998,1375,1685,1682,2072,1133,855,1582,1183,2148,1999,2158
1144,1481,678,1177,1021,2420,1400,765,1290,1146,1270,1543,674,2279,2080,1019,1820,928,1815,1152,924,704,1544,651,622,2108,2156,783,1999,624,977,635,2337,654,2250,1205,2393,1900,1035,1807
1822,2281,835,905,881,2460,1580,1852,976,1909,1409,1508,973,1260,2122,787,1555,1831,1336,2223,704,1894,1119,1639,1731,2477,545,908,1309,694,1305,1677,1976,899,811,1580,694,1450,843,1710
955,1900,2223,1042,504,1255,2210,1966,2475,778,586,968,1198,1391,642,1060,2072,546,1440,1446,1544,1119,1812,1024,1376,1386,1057,2206,2055,683,1299,2291,598,1621,1168,851,1090,1644,1260,1074
1947,1181,2058,2431,2135,2185,1161,1005,841,592,610,745,1403,1274,1193,853,1226,1394,658,948,651,1639,1024,2060,702,2308,1650,637,685,1372,2294,1577,1700,970,941,1205,1000,1905,2332,2069
1107,2011,1242,2401,731,1779,1306,822,2049,1584,1667,1937,2391,1580,2218,2234,1812,2297,2122,2397,622,1731,1376,702,1365,1060,1877,2322,751,856,1974,1051,977,1454,514,1767,1535,1913,2460,1674
578,2215,1266,2039,799,1403,2457,2149,2054,2466,528,938,1514,1890,1945,1371,2135,620,1421,1414,2108,2477,1386,2308,1060,2263,978,518,1253,1368,1398,1849,957,1186,1559,2383,2078,1401,955,2428
2484,610,1326,516,1604,2088,929,1658,1890,2053,1288,1297,2490,2367,1879,1298,2371,1840,956,774,2156,545,1057,1650,1877,978,2013,546,2287,2469,814,1805,609,2147,1747,846,1547,2312,2433,601
2362,865,2148,670,1719,2277,1963,2472,1116,1637,1572,1861,1717,2326,2396,1212,991,2222,2257,2197,783,908,2206,637,2322,518,546,515,993,1759,2390,1952,761,2370,746,2421,1527,2087,2206,823
2242,955,1509,1595,2254,2283,1735,1730,674,1044,2468,1606,1892,812,650,1540,2155,2353,639,1998,1999,1309,2055,685,751,1253,2287,993,2286,2032,2186,982,2408,1600,1397,1067,702,1892,2382,727
2117,999,1386,2020,1882,1289,1584,2222,2159,851,1349,1672,2313,1480,1504,749,2340,2341,614,1375,624,694,683,1372,856,1368,2469,1759,2032,1593,2238,969,1614,798,2063,680,660,2012,511,2219
1012,1360,1638,2163,806,621,1404,611,1654,2088,2013,1983,545,948,1797,2359,512,1463,2092,1685,977,1305,1299,2294,1974,1398,814,2390,2186,2238,521,1483,1286,1298,1250,611,1788,991,1894,503
1753,1218,1402,1047,1110,954,1626,1036,1493,1127,973,2467,1875,2059,1816,1893,1197,1961,2436,1682,635,1677,2291,1577,1051,1849,1805,1952,982,969,1483,2227,1418,2293,1458,1632,1281,1146,543,714
955,1612,2012,2188,2360,977,1634,565,1858,1930,2109,2411,1630,1194,1430,1791,1558,1693,1898,2072,2337,1976,598,1700,977,957,609,761,2408,1614,1286,1418,1720,921,2341,504,679,770,1426,779
602,925,1326,549,2278,1482,519,1547,896,1852,1619,2387,718,1809,1620,572,1725,902,2053,1133,654,899,1621,970,1454,1186,2147,2370,1600,798,1298,2293,921,2181,1673,1486,1781,2462,1561,1389
