2159,1140,598,1634,685,1013,1074,1484,1946,963,1396,2063,2109,2207,2438,2172,1199,1386,2111,1892
1140,552,2448,2019,1621,1222,2103,1031,1210,1545,614,1542,866,1463,2153,1912,1242,2215,2290,771
598,2448,1476,760,2249,1173,1808,1957,2487,1075,691,944,2021,1708,903,1469,783,1382,2170,1185
1634,2019,760,1977,1679,629,1679,1012,1721,2392,1227,1430,1778,660,1468,1337,1226,833,690,568
685,1621,2249,1679,2134,2485,1302,1183,1520,596,1189,1227,1280,1123,2183,2247,1496,1083,1901,813
1013,1222,1173,629,2485,1916,1924,1205,1671,2023,2012,839,1928,1803,1122,1821,1109,1703,1484,630
1074,2103,1808,1679,1302,1924,2497,2161,2177,1223,1743,1454,2244,589,1876,1813,653,1135,1813,1393
1484,1031,1957,1012,1183,1205,2161,1239,2386,1507,1581,1516,725,876,1648,1985,1794,1803,2134,2281
1946,1210,2487,1721,1520,1671,2177,2386,1436,915,1852,1512,1317,1439,1231,2082,2121,2472,2205,2015
963,1545,1075,2392,596,2023,1223,1507,915,878,1703,1573,605,658,2254,2139,832,999,1643,896
1396,614,691,1227,1189,2012,1743,1581,1852,1703,1950,996,870,2259,1394,1876,856,1947,2089,1588
2063,1542,944,1430,1227,839,1454,1516,1512,1573,996,1969,1316,1340,1167,1484,978,2279,1817,547
2109,866,2021,1778,1280,1928,2244,725,1317,605,870,1316,1834,516,1390,1782,699,2215,1419,1815
2207,1463,1708,660,1123,1803,589,876,1439,658,2259,1340,516,717,784,2155,1114,896,612,2451
2438,2153,903,1468,2183,1122,1876,1648,1231,2254,1394,1167,1390,784,814,1870,1746,1970,1347,1588
2172,1912,1469,1337,2247,1821,1813,1985,2082,2139,1876,1484,1782,2155,1870,802,1393,802,1421,1963
1199,1242,783,1226,1496,1109,653,1794,2121,832,856,978,699,1114,1746,1393,1657,1826,1767,1272
1386,2215,1382,833,1083,1703,1135,1803,2472,999,1947,2279,2215,896,1970,802,1826,1017,1904,1555
2111,2290,2170,690,1901,1484,1813,2134,2205,1643,2089,1817,1419,612,1347,1421,1767,1904,590,2267
1892,771,1185,568,813,630,1393,2281,2015,896,1588,547,1815,2451,1588,1963,1272,1555,2267,1676
