1864,863,790,1675,1424,1850,1990,611,2013,1661,1415,1897,1767,2322,1499,1928,2300,1889,2312,1513,1191,504,530,1370,1784,1508,1156,1449,1009,2421
863,1461,1519,1849,542,1218,1457,1939,1909,584,1863,935,1461,1001,1258,1570,1181,1633,2094,2092,2038,563,545,568,1650,1649,682,786,1374,1890
790,1519,1470,1776,648,2236,520,2262,1684,1527,2355,1499,1491,1034,1407,2330,2470,2409,1007,527,1825,2121,1238,521,1879,2498,858,2152,1136,813
1675,1849,1776,761,1362,2225,2053,2122,1587,717,1479,1680,572,1343,1039,556,2309,1453,625,2235,1532,1258,1129,562,683,1840,766,1040,1640,882
1424,542,648,1362,1448,2050,2327,1526,635,1681,1351,616,2348,824,2394,587,1484,543,1450,2218,1121,1442,1814,1312,817,1549,573,844,1637,1439
1850,1218,2236,2225,2050,898,1070,846,1598,1549,617,2015,1279,1296,1879,1872,2352,1816,648,1439,1892,639,1268,2111,2041,2293,1870,1728,760,2184
1990,1457,520,2053,2327,1070,1245,2051,1818,1466,1295,512,2401,1997,2157,1289,1434,1318,503,1490,695,1378,1568,2289,1211,687,2479,1581,1870,2382
611,1939,2262,2122,1526,846,2051,1240,1600,1505,1702,509,2418,2104,1045,1267,2305,696,1873,2449,1599,2253,1290,503,1370,572,2490,1632,1210,597
2013,1909,1684,1587,635,1598,1818,1600,1893,950,886,1809,1125,1314,1203,1028,2172,1295,571,1264,1749,1033,2437,1840,2318,1243,1206,577,1158,1907
1661,584,1527,717,1681,1549,1466,1505,950,1504,1255,914,1390,2342,607,527,951,996,1225,1282,1964,2437,2042,2080,712,1119,2110,942,1659,1264
1415,1863,2355,1479,1351,617,1295,1702,886,1255,1935,580,2491,844,2126,1025,1571,1543,592,1840,1280,951,2374,943,1061,737,1924,1755,759,1773
1897,935,1499,1680,616,2015,512,509,1809,914,580,1268,1332,1535,1022,1928,2356,1766,862,568,2319,846,854,1550,1510,1082,1936,1954,1444,1586
1767,1461,1491,572,2348,1279,2401,2418,1125,1390,2491,1332,1927,1090,760,1147,2267,526,1822,1391,729,1466,1868,2032,1283,2212,1342,1898,2225,1766
2322,1001,1034,1343,824,1296,1997,2104,1314,2342,844,1535,1090,1857,1157,814,935,1270,1332,756,1351,765,506,964,1823,752,1185,2307,1726,2256
1499,1258,1407,1039,2394,1879,2157,1045,1203,607,2126,1022,760,1157,1721,716,1611,2119,1783,694,2369,872,2387,2248,1612,1766,1423,2329,640,1837
1928,1570,2330,556,587,1872,1289,1267,1028,527,1025,1928,1147,814,716,595,1930,1760,809,1942,601,2427,2160,1253,741,1072,1250,1746,2123,1220
2300,1181,2470,2309,1484,2352,1434,2305,2172,951,1571,2356,2267,935,1611,1930,2430,1571,999,1764,1393,1162,532,1982,1807,1982,1851,1692,2486,1867
1889,1633,2409,1453,543,1816,1318,696,1295,996,1543,1766,526,1270,2119,1760,1571,1846,2102,1427,1583,2145,1768,924,2226,1820,2356,1439,2448,1133
2312,2094,1007,625,1450,648,503,1873,571,1225,592,862,1822,1332,1783,809,999,2102,1974,1311,2376,2244,2173,1871,607,1253,2249,967,1150,2185
1513,2092,527,2235,2218,1439,1490,2449,1264,1282,1840,568,1391,756,694,1942,1764,1427,1311,1439,1989,755,944,2337,532,1957,1373,2496,1116,1919
1191,2038,1825,1532,1121,1892,695,1599,1749,1964,1280,2319,729,1351,2369,601,1393,1583,2376,1989,2052,919,1956,2239,2397,970,910,1139,1213,1258
504,563,2121,1258,1442,639,1378,2253,1033,2437,951,846,1466,765,872,2427,1162,2145,2244,755,919,838,2423,1963,2156,1261,1971,909,729,1516
530,545,1238,1129,1814,1268,1568,1290,2437,2042,2374,854,1868,506,2387,2160,532,1768,2173,944,1956,2423,1110,1459,2213,1683,2083,2191,1198,818
1370,568,521,562,1312,2111,2289,503,1840,2080,943,1550,2032,964,2248,1253,1982,924,1871,2337,2239,1963,1459,2334,1332,2412,1579,1471,542,1057
1784,1650,1879,683,817,2041,1211,1370,2318,712,1061,1510,1283,1823,1612,741,1807,2226,607,532,2397,2156,2213,1332,2455,1824,709,1999,2202,2095
1508,1649,2498,1840,1549,2293,687,572,1243,1119,737,1082,2212,752,1766,1072,1982,1820,1253,1957,970,1261,1683,2412,1824,2337,2228,2273,1310,1382
1156,682,858,766,573,1870,2479,2490,1206,2110,1924,1936,1342,1185,1423,1250,1851,2356,2249,1373,910,1971,2083,1579,709,2228,1639,1670,1969,2020
1449,786,2152,1040,844,1728,1581,1632,577,942,1755,1954,1898,2307,2329,1746,1692,1439,967,2496,1139,909,2191,1471,1999,2273,1670,2186,2468,691
1009,1374,1136,1640,1637,760,1870,1210,1158,1659,759,1444,2225,1726,640,2123,2486,2448,1150,1116,1213,729,1198,542,2202,1310,1969,2468,1930,1390
2421,1890,813,882,1439,2184,2382,597,1907,1264,1773,1586,1766,2256,1837,1220,1867,1133,2185,1919,1258,1516,818,1057,2095,1382,2020,691,1390,2263
