1869,1420,704,1046,2331,831,822,2051,782,909,1771,1126,2410,857,2084,1296,1012,855,1156,2119,894,1867,2463,1662,799,506,745,2345,1048,1238,1239,685,1423,1062,763,1468,631,1291,2028,1372
1420,2213,604,818,1326,674,2459,2047,1821,1904,1132,1342,624,979,2466,1989,1467,1598,1874,2054,1265,2406,1552,2310,1367,1950,1903,1224,625,1643,1604,513,2242,1009,1523,836,1407,1748,1503,871
704,604,1264,1272,875,1544,900,1987,2331,1094,1917,1759,1882,1118,1711,1377,2363,2006,2205,925,739,1538,1132,646,1302,2485,783,1968,1847,1524,1835,1344,1354,1283,1459,1434,885,996,1452,865
1046,818,1272,639,1398,720,1952,1874,1469,1858,2379,1868,741,2397,2199,1521,2464,2005,2010,1605,1011,1485,1031,955,1218,2091,1713,1081,881,1233,1485,1361,1907,757,751,1736,1454,777,1564,803
2331,1326,875,1398,524,1628,1339,1124,769,2481,1569,1636,2444,1328,854,1688,2177,1758,2015,2197,1299,2031,2448,1183,2199,1591,700,922,2065,2009,2297,2425,2293,1003,2377,1569,1879,2287,1345,902
831,674,1544,720,1628,1818,1768,1697,836,2445,2065,2495,1584,1895,1618,1494,1286,1933,2191,1915,923,1633,2268,769,2001,985,877,1820,1934,1128,2086,1264,1349,1170,2364,1137,2122,700,1666,1795
822,2459,900,1952,1339,1768,1120,730,768,902,500,1492,1330,1804,753,1092,1591,1026,715,605,1876,1468,1463,565,1387,542,999,767,1009,1724,2448,622,2042,2395,1447,1640,1419,589,1742,1264
2051,2047,1987,1874,1124,1697,730,1808,2118,911,1214,1329,1903,555,800,2083,611,2108,687,1594,550,2195,1246,571,2107,1670,2161,2281,1990,2185,1421,1913,796,1215,1509,590,2208,2284,1550,1388
782,1821,2331,1469,769,836,768,2118,2061,896,2203,1123,2146,1312,2332,1762,1140,1587,2245,2110,2041,1486,954,2300,1620,2227,1552,1999,1097,952,746,955,1916,2289,2172,2388,2114,1184,1082,1855
909,1904,1094,1858,2481,2445,902,911,896,1986,2128,917,2284,1449,2282,1510,657,2246,1498,1343,686,1580,2245,2260,2152,1375,2111,1656,1491,2133,940,575,1010,1424,2399,1343,1098,2245,1580,2330
1771,1132,1917,2379,1569,2065,500,1214,2203,2128,1639,2270,608,808,723,1760,736,2085,1589,661,2160,1407,1888,1009,803,889,1017,1031,2478,1000,1939,652,1413,1824,2050,2019,1563,1908,1980,2193
1126,1342,1759,1868,1636,2495,1492,1329,1123,917,2270,572,696,1613,1632,863,1778,1501,1036,2149,2345,2435,1591,2451,961,1379,2164,1197,510,1424,1849,503,1443,1599,2345,2261,1350,1989,999,1579
2410,624,1882,741,2444,1584,1330,1903,2146,2284,608,696,743,1282,2417,758,1271,812,2462,967,790,2314,1987,2006,1000,2303,2118,1335,880,688,889,1630,1523,1953,689,1678,2053,1638,1570,1724
857,979,1118,2397,1328,1895,1804,555,1312,1449,808,1613,1282,1533,1489,934,1214,2102,1269,1676,1911,1099,837,1233,1984,1088,2311,1784,1436,873,1822,1285,1183,1819,719,1420,1037,2072,1788,2033
2084,2466,1711,2199,854,1618,753,800,2332,2282,723,1632,2417,1489,1908,1650,2326,654,1357,1493,974,1918,1744,863,794,2111,1569,2084,2317,981,565,1400,1757,660,574,1007,2429,1296,1617,2141
1296,1989,1377,1521,1688,1494,1092,2083,1762,1510,1760,863,758,934,1650,1749,1673,1258,1503,1046,2042,1966,1024,742,2275,1538,762,1624,1943,2123,1633,2352,1627,780,2410,1187,2386,2410,1000,2052
1012,1467,2363,2464,2177,1286,1591,611,1140,657,736,1778,1271,1214,2326,1673,2030,2474,1539,1224,1755,1314,946,1603,2096,1622,2354,2117,1921,1178,535,1233,2048,1187,1046,1387,1267,1635,1826,2103
855,1598,2006,2005,1758,1933,1026,2108,1587,2246,2085,1501,812,2102,654,1258,2474,1412,2491,1230,2407,686,2386,1101,964,2099,549,1769,2109,727,1447,870,1401,1038,1917,1031,1786,955,2410,689
1156,1874,2205,2010,2015,2191,715,687,2245,1498,1589,1036,2462,1269,1357,1503,1539,2491,2307,2158,2248,2197,892,1686,2493,816,1947,1697,867,1512,709,1027,2270,1954,1373,993,705,1793,2488,1967
2119,2054,925,1605,2197,1915,605,1594,2110,1343,661,2149,967,1676,1493,1046,1224,1230,2158,586,997,1289,1181,1824,1070,523,1174,519,1601,2240,2219,803,1506,1932,1488,1832,1236,2131,1417,889
894,1265,739,1011,1299,923,1876,550,2041,686,2160,2345,790,1911,974,2042,1755,2407,2248,997,754,1860,1950,1806,1269,2162,890,2417,1951,1021,1447,1914,1941,1481,1994,1085,1226,986,2295,944
1867,2406,1538,1485,2031,1633,1468,2195,1486,1580,1407,2435,2314,1099,1918,1966,1314,686,2197,1289,1860,938,1577,1688,1485,1623,2254,1685,1323,1173,1909,709,924,1304,1522,1373,1894,2196,1129,1983
2463,1552,1132,1031,2448,2268,1463,1246,954,2245,1888,1591,1987,837,1744,1024,946,2386,892,1181,1950,1577,2456,1390,709,2359,719,2076,2300,1666,754,1409,1320,2399,1283,579,572,1026,2184,2276
1662,2310,646,955,1183,769,565,571,2300,2260,1009,2451,2006,1233,863,742,1603,1101,1686,1824,1806,1688,1390,1940,1736,1567,1793,1550,898,1427,1056,1875,1343,1875,805,1640,902,917,1573,1808
799,1367,1302,1218,2199,2001,1387,2107,1620,2152,803,961,1000,1984,794,2275,2096,964,2493,1070,1269,1485,709,1736,696,2302,1814,764,2346,576,1102,1142,2493,1656,1697,2193,1140,1370,898,782
506,1950,2485,2091,1591,985,542,1670,2227,1375,889,1379,2303,1088,2111,1538,1622,2099,816,523,2162,1623,2359,1567,2302,1091,1755,2202,1440,1956,1993,730,1230,740,2344,1436,639,1880,2091,739
745,1903,783,1713,700,877,999,2161,1552,2111,1017,2164,2118,2311,1569,762,2354,549,1947,1174,890,2254,719,1793,1814,1755,2408,744,748,754,2123,2410,580,1247,949,528,1277,2331,1739,1391
2345,1224,1968,1081,922,1820,767,2281,1999,1656,1031,1197,1335,1784,2084,1624,2117,1769,1697,519,2417,1685,2076,1550,764,2202,744,748,1731,1612,704,1282,2046,1612,2059,1958,2177,2476,1231,683
1048,625,1847,881,2065,1934,1009,1990,1097,1491,2478,510,880,1436,2317,1943,1921,2109,867,1601,1951,1323,2300,898,2346,1440,748,1731,1569,1389,1418,1679,2117,855,1508,2217,1833,711,824,1684
1238,1643,1524,1233,2009,1128,1724,2185,952,2133,1000,1424,688,873,981,2123,1178,727,1512,2240,1021,1173,1666,1427,576,1956,754,1612,1389,785,625,1212,1400,808,1653,709,1208,1525,576,2055
1239,1604,1835,1485,2297,2086,2448,1421,746,940,1939,1849,889,1822,565,1633,535,1447,709,2219,1447,1909,754,1056,1102,1993,2123,704,1418,625,2290,1005,1847,2388,1161,607,510,2051,892,1193
685,513,1344,1361,2425,1264,622,1913,955,575,652,503,1630,1285,1400,2352,1233,870,1027,803,1914,709,1409,1875,1142,730,2410,1282,1679,1212,1005,1851,1158,1666,905,766,944,613,1983,746
