608,1759,1005,672,1724,2352,2455,2018,1315,758,864,1062,2069,2467,2419,1763,972,1777,1337,935,829,1908,1682,2206,550,1228,1690,1066,1519,961
1759,922,2370,549,1674,1532,2043,1214,2232,2286,925,1112,2238,1401,805,800,1089,1995,2370,1828,2458,2467,2470,2389,1987,1137,1044,1619,2168,1433
1005,2370,510,1544,2313,1410,1497,1914,2125,1319,2096,1790,1876,711,985,919,558,1923,1353,550,1793,1273,1757,2452,543,1821,1577,1924,1395,672
672,549,1544,1061,2049,1721,2142,667,645,1574,2216,860,1699,521,1201,1069,1872,1455,2012,1461,2192,553,1873,1071,2333,1657,666,693,1585,2357
1724,1674,2313,2049,2392,2291,2226,590,2085,1781,2377,1487,1814,795,1849,913,2041,796,2477,751,1572,2408,698,1372,922,1512,1196,713,2373,832
2352,1532,1410,1721,2291,2236,1524,955,1015,2347,823,941,718,892,2301,1250,687,1484,1950,646,1225,584,2048,2408,703,1217,1935,1561,2148,1976
2455,2043,1497,2142,2226,1524,836,2352,1042,1210,1629,1691,921,556,2365,2447,958,1371,577,2046,1316,1639,1633,2452,2247,823,735,920,735,2495
2018,1214,1914,667,590,955,2352,560,2471,2099,1779,672,1921,1415,2151,929,752,2014,1305,786,1515,1666,1568,564,1849,1900,1044,665,2322,1974
1315,2232,2125,645,2085,1015,1042,2471,1279,2089,1375,1307,1233,993,1189,1232,1980,933,787,1777,825,718,1553,768,1084,786,1359,918,1413,1455
758,2286,1319,1574,1781,2347,1210,2099,2089,823,1155,1139,2196,1494,1226,615,807,752,1552,2203,704,866,676,683,1289,1034,1208,2233,618,618
864,925,2096,2216,2377,823,1629,1779,1375,1155,632,1223,2034,1473,1308,2436,2102,821,1433,1092,2304,1651,1120,1495,2185,2022,2048,1174,1650,1238
1062,1112,1790,860,1487,941,1691,672,1307,1139,1223,1708,1661,1432,594,2397,1282,1396,853,1816,1525,1164,2204,1187,1454,2498,2398,2329,1669,1703
2069,2238,1876,1699,1814,718,921,1921,1233,2196,2034,1661,1893,645,1565,669,1933,2004,1917,2398,1090,1234,2111,1071,798,1328,934,645,2416,807
2467,1401,711,521,795,892,556,1415,993,1494,1473,1432,645,854,1999,776,1363,538,1915,1731,538,1213,1321,1759,1252,1405,627,937,849,1387
2419,805,985,1201,1849,2301,2365,2151,1189,1226,1308,594,1565,1999,538,1001,1257,1460,2398,1130,2137,1714,1131,1794,2222,680,1897,1183,2358,1314
1763,800,919,1069,913,1250,2447,929,1232,615,2436,2397,669,776,1001,766,972,752,1924,1984,1743,1850,2085,1004,1262,521,1052,1201,1872,1926
972,1089,558,1872,2041,687,958,752,1980,807,2102,1282,1933,1363,1257,972,2075,2371,1997,1688,622,1453,822,1951,1200,1522,1899,1816,1782,1478
1777,1995,1923,1455,796,1484,1371,2014,933,752,821,1396,2004,538,1460,752,2371,2195,1464,531,1672,843,1612,1330,600,1085,2487,735,960,726
1337,2370,1353,2012,2477,1950,577,1305,787,1552,1433,853,1917,1915,2398,1924,1997,1464,2143,2300,1845,1613,1774,1300,1761,1196,1069,1834,624,2142
935,1828,550,1461,751,646,2046,786,1777,2203,1092,1816,2398,1731,1130,1984,1688,531,2300,895,1165,1607,2029,1540,1576,1762,1296,1826,1241,1603
829,2458,1793,2192,1572,1225,1316,1515,825,704,2304,1525,1090,538,2137,1743,622,1672,1845,1165,2358,2475,1484,1089,1102,2007,1915,1206,1418,1767
1908,2467,1273,553,2408,584,1639,1666,718,866,1651,1164,1234,1213,1714,1850,1453,843,1613,1607,2475,2084,608,905,2198,1978,2317,1644,2206,2159
1682,2470,1757,1873,698,2048,1633,1568,1553,676,1120,2204,2111,1321,1131,2085,822,1612,1774,2029,1484,608,1341,1183,2233,1674,755,2417,2319,1389
2206,2389,2452,1071,1372,2408,2452,564,768,683,1495,1187,1071,1759,1794,1004,1951,1330,1300,1540,1089,905,1183,2200,2417,2310,1374,2238,1236,848
550,1987,543,2333,922,703,2247,1849,1084,1289,2185,1454,798,1252,2222,1262,1200,600,1761,1576,1102,2198,2233,2417,1338,2283,1371,1898,737,828
1228,1137,1821,1657,1512,1217,823,1900,786,1034,2022,2498,1328,1405,680,521,1522,1085,1196,1762,2007,1978,1674,2310,2283,667,1528,1206,985,1148
1690,1044,1577,666,1196,1935,735,1044,1359,1208,2048,2398,934,627,1897,1052,1899,2487,1069,1296,1915,2317,755,1374,1371,1528,1354,2421,816,2240
1066,1619,1924,693,713,1561,920,665,918,2233,1174,2329,645,937,1183,1201,1816,735,1834,1826,1206,1644,2417,2238,1898,1206,2421,2224,1462,737
1519,2168,1395,1585,2373,2148,735,2322,1413,618,1650,1669,2416,849,2358,1872,1782,960,624,1241,1418,2206,2319,1236,737,985,816,1462,669,2218
961,1433,672,2357,832,1976,2495,1974,1455,618,1238,1703,807,1387,1314,1926,1478,726,2142,1603,1767,2159,1389,848,828,1148,2240,737,2218,852
