734,718,1323,900,777,910,2471,2395,1523,506,1004,761,2433,566,2127,2401,1062,1543,915,1544,1078,961,1133,2257,1047,2103,1633,1201,778,1646,2274,828,1158,761,2004,2149,1644,941,588,1121
718,1436,601,2196,1670,1889,1026,2336,1066,1468,1050,1075,959,1441,2245,1746,1161,1924,1047,897,1084,2248,1700,885,1755,995,1023,1744,1628,2103,606,1703,2370,1834,1059,749,1392,1566,2164,1304
1323,601,613,984,562,1161,1750,1030,1573,1954,1680,913,683,900,2231,2462,1559,2273,830,2465,1935,1631,1051,1725,1669,1040,1840,1272,1374,1304,1857,1412,1037,1725,1444,1238,1912,1681,2171,866
900,2196,984,2261,1580,2069,2343,1219,2037,657,1399,2463,909,685,696,2157,968,1790,670,769,1898,1719,2062,1200,568,620,1482,2204,1589,705,536,827,917,1018,539,592,684,636,2439,703
777,1670,562,1580,2309,950,1879,1276,667,1724,1256,972,1269,1923,936,2215,2151,1551,745,1137,1685,2292,2401,1822,835,2438,1938,1763,1157,970,802,1602,847,2130,2004,1936,1589,1027,2123,1234
910,1889,1161,2069,950,1159,1395,1332,1507,836,2085,1436,845,1186,1600,1432,898,1235,985,1561,871,1838,1603,597,1919,980,2210,2160,2207,2108,1675,1788,986,1751,817,944,1764,763,601,1869
2471,1026,1750,2343,1879,1395,1178,1782,826,732,1521,1201,519,1520,2121,627,1888,1252,2359,527,1640,1629,542,2233,883,2014,1730,918,2165,1564,1383,1913,1491,1257,1970,1382,1024,955,1750,690
2395,2336,1030,1219,1276,1332,1782,889,2358,2163,1310,2467,2213,1251,1076,1931,1731,1874,2170,1219,1169,1204,691,2063,678,2493,2019,1749,1540,1392,1424,1207,1120,2353,668,713,1069,1062,1996,1920
1523,1066,1573,2037,667,1507,826,2358,2245,764,1686,2350,1133,1569,1256,1123,1909,1859,1380,2128,658,647,1582,2104,2487,817,1803,832,1529,1604,1183,1435,1308,1077,1165,542,1522,775,2298,573
506,1468,1954,657,1724,836,732,2163,764,1409,1208,1138,1112,2160,2455,870,1536,1074,2289,559,2422,779,2092,2193,1086,655,1162,880,2268,1138,544,1728,1603,2391,546,2340,1945,2212,1188,1122
1004,1050,1680,1399,1256,2085,1521,1310,1686,1208,649,970,2026,780,2497,641,1921,1643,795,2126,547,2043,1482,886,2293,1696,836,1405,858,1150,571,1462,2488,840,739,551,1809,2132,1890,1410
761,1075,913,2463,972,1436,1201,2467,2350,1138,970,2063,2285,1361,613,2299,1041,1614,2467,650,1786,2112,1383,2465,1723,1948,1142,2179,760,2309,1154,2339,1701,767,705,1783,2231,2222,2022,1986
2433,959,683,909,1269,845,519,2213,1133,1112,2026,2285,696,2004,1041,2380,1813,1389,2026,1136,1271,825,594,2463,1201,874,1404,2031,1977,741,1118,899,1458,1070,2027,1966,2272,2394,615,1590
566,1441,900,685,1923,1186,1520,1251,1569,2160,780,1361,2004,2182,1096,1560,1650,842,2480,1679,953,1580,639,1029,712,895,1736,542,1460,567,1920,1823,2192,1289,666,1915,2033,1897,2106,1383
2127,2245,2231,696,936,1600,2121,1076,1256,2455,2497,613,1041,1096,1569,928,817,1669,2170,547,1780,1413,2316,1877,2284,1406,573,1947,667,1925,1201,2344,1383,2141,2394,512,2004,715,1710,1848
2401,1746,2462,2157,2215,1432,627,1931,1123,870,641,2299,2380,1560,928,1733,1161,2189,1987,1000,1266,1104,2157,1853,1374,599,2380,1336,1872,1190,1060,1244,1470,785,2392,558,2090,2203,540,1025
1062,1161,1559,968,2151,898,1888,1731,1909,1536,1921,1041,1813,1650,817,1161,1730,2067,1522,2497,2068,1203,1719,1609,1576,561,950,2282,2065,2274,1206,1944,2404,649,537,1670,724,1899,707,1000
