1816,2496,2451,2441,2266,645,672,2443,1782,1452,2217,2434,2160,1066,1994,579,1725,1008,2082,1378,1893,614,625,630,1440,1747,681,2407,1115,2097
2496,990,1720,1242,2314,1396,1871,2334,1802,1659,1527,1066,2193,2373,2218,2302,688,1776,1136,918,2145,1794,760,1732,2314,2110,1290,1576,1049,1789
2451,1720,1873,1457,1765,558,2100,1121,1590,802,2443,644,1274,1349,975,845,1291,742,2349,611,2326,2100,562,718,1434,608,911,2201,2361,2190
2441,1242,1457,943,1110,853,1081,1961,2090,2410,593,2397,975,779,2000,1119,1579,1377,1099,2187,721,719,1329,587,1374,1777,1691,1631,1815,991
2266,2314,1765,1110,2296,1425,2187,1895,1443,545,2205,1708,502,1919,945,1334,1502,1887,2349,842,1273,982,809,1838,1399,1802,1324,1530,2252,1668
645,1396,558,853,1425,544,1769,2250,878,1385,797,583,1337,1752,867,1790,707,1391,859,2300,2369,1751,769,1048,1684,1157,984,2356,1796,1782
672,1871,2100,1081,2187,1769,1233,1445,2242,2296,591,573,1572,1475,2087,1353,1315,1793,2197,2167,716,1560,518,1462,1582,1505,2169,904,615,1014
2443,2334,1121,1961,1895,2250,1445,713,1403,720,2092,1048,1552,1021,2010,1102,2178,875,2015,2067,566,1046,1516,1067,700,886,1998,2273,1228,1998
1782,1802,1590,2090,1443,878,2242,1403,1008,601,1447,1332,2244,534,1152,645,1839,618,1739,2353,630,1479,2325,1963,1616,1973,1471,1788,1416,988
1452,1659,802,2410,545,1385,2296,720,601,1328,1108,1178,2110,1343,1519,2089,1119,831,1979,1390,1116,2013,1102,1011,1553,2207,2375,2332,755,839
2217,1527,2443,593,2205,797,591,2092,1447,1108,1584,1234,1716,2104,2328,577,622,1768,1822,655,1157,1855,671,1332,856,1100,2025,1158,1653,2080
2434,1066,644,2397,1708,583,573,1048,1332,1178,1234,1694,2181,1427,1546,2305,1113,1466,667,1959,1505,603,1253,556,2193,744,1319,1162,916,2191
2160,2193,1274,975,502,1337,1572,1552,2244,2110,1716,2181,557,2068,2443,1596,601,1508,680,1444,1842,1367,1190,2344,2104,897,1388,1036,1530,1322
1066,2373,1349,779,1919,1752,1475,1021,534,1343,2104,1427,2068,914,1996,1476,1128,733,500,521,2098,1372,1891,1506,2246,1594,1316,2390,2418,2010
1994,2218,975,2000,945,867,2087,2010,1152,1519,2328,1546,2443,1996,935,2051,2023,1933,2125,2452,1520,2088,1946,912,1653,1557,2283,1686,1907,2238
579,2302,845,1119,1334,1790,1353,1102,645,2089,577,2305,1596,1476,2051,2093,2370,841,1642,2080,2158,2066,1362,1272,2137,2318,833,2408,2146,1173
1725,688,1291,1579,1502,707,1315,2178,1839,1119,622,1113,601,1128,2023,2370,1378,1677,1632,2076,1934,822,884,1939,959,1179,1057,2089,1405,1521
1008,1776,742,1377,1887,1391,1793,875,618,831,1768,1466,1508,733,1933,841,1677,1622,854,1587,835,988,1578,1545,655,1900,682,2443,2456,2222
2082,1136,2349,1099,2349,859,2197,2015,1739,1979,1822,667,680,500,2125,1642,1632,854,1393,711,2230,1691,1898,2459,2372,648,542,2125,1935,2164
1378,918,611,2187,842,2300,2167,2067,2353,1390,655,1959,1444,521,2452,2080,2076,1587,711,676,2029,1168,1608,525,786,1179,1617,1436,1179,984
1893,2145,2326,721,1273,2369,716,566,630,1116,1157,1505,1842,2098,1520,2158,1934,835,2230,2029,1829,1918,1328,575,688,2131,1888,1378,880,2049
614,1794,2100,719,982,1751,1560,1046,1479,2013,1855,603,1367,1372,2088,2066,822,988,1691,1168,1918,908,2411,2327,1376,1156,1825,1739,793,887
625,760,562,1329,809,769,518,1516,2325,1102,671,1253,1190,1891,1946,1362,884,1578,1898,1608,1328,2411,680,1135,2458,2359,2340,2185,2330,1003
630,1732,718,587,1838,1048,1462,1067,1963,1011,1332,556,2344,1506,912,1272,1939,1545,2459,525,575,2327,1135,2089,988,2040,977,1076,1454,1685
1440,2314,1434,1374,1399,1684,1582,700,1616,1553,856,2193,2104,2246,1653,2137,959,655,2372,786,688,1376,2458,988,590,1183,614,585,825,572
1747,2110,608,1777,1802,1157,1505,886,1973,2207,1100,744,897,1594,1557,2318,1179,1900,648,1179,2131,1156,2359,2040,1183,1787,759,941,2040,1390
681,1290,911,1691,1324,984,2169,1998,1471,2375,2025,1319,1388,1316,2283,833,1057,682,542,1617,1888,1825,2340,977,614,759,962,846,952,2354
2407,1576,2201,1631,1530,2356,904,2273,1788,2332,1158,1162,1036,2390,1686,2408,2089,2443,2125,1436,1378,1739,2185,1076,585,941,846,770,1342,2274
1115,1049,2361,1815,2252,1796,615,1228,1416,755,1653,916,1530,2418,1907,2146,1405,2456,1935,1179,880,793,2330,1454,825,2040,952,1342,2085,836
2097,1789,2190,991,1668,1782,1014,1998,988,839,2080,2191,1322,2010,2238,1173,1521,2222,2164,984,2049,887,1003,1685,572,1390,2354,2274,836,2022
