2008,992,1550,1851,2178,862,1918,2387,2286,1253,2428,1469,1394,1608,1115,1822,1778,1547,960,1737,1808,1810,846,738,1458,2274,1593,1821,955,638,2405,1519,1488,1259,982,1131,1875,1707,1217,1301
992,1091,2300,844,1926,2058,1374,1189,1372,1447,616,2376,731,1296,813,1815,1240,726,2275,1767,2166,880,780,2235,2107,1584,1660,1208,600,1451,1016,1490,628,2069,2340,524,2481,1857,1108,1979
1550,2300,2339,1826,1272,818,1216,2321,1032,1307,1151,1407,2340,988,1702,689,1665,1852,1222,2459,1107,1004,2470,736,2221,643,2056,1444,2036,1603,2176,1788,2475,1952,1491,1116,1030,1759,2036,2151
1851,844,1826,1122,1182,1589,2437,630,700,2179,2401,1863,1824,1168,869,1081,734,608,1797,2192,1177,1014,1573,1775,2471,1544,537,2444,1530,1640,2261,1882,2152,1628,765,1276,2083,1142,1605,727
2178,1926,1272,1182,1379,873,1647,1770,1969,1630,2252,1816,1682,827,2006,1529,2091,949,675,2081,1136,1104,1493,660,1045,2320,2449,1414,957,1640,1883,1402,1613,1805,2246,2101,745,915,2408,1803
862,2058,818,1589,873,532,1349,1950,2204,1319,1007,1551,2108,1383,1670,831,1245,1576,512,1170,1569,542,1280,1372,510,2397,667,2481,1975,2010,1155,1110,1552,2423,990,1230,2461,1530,1438,2125
1918,1374,1216,2437,1647,1349,2166,1942,858,1223,2366,2054,1095,1850,636,602,1956,2476,1222,2119,727,1760,1630,703,1314,1690,506,2280,1243,1070,2317,2132,1909,2144,2458,1417,1331,2052,583,1433
2387,1189,2321,630,1770,1950,1942,716,1857,1926,2283,1209,1477,1691,627,2126,1289,1289,1725,911,1490,2404,1021,1950,2435,1121,1864,2033,561,963,1377,1132,2143,2287,1677,1506,1889,904,831,839
2286,1372,1032,700,1969,2204,858,1857,2353,1972,1212,667,2022,1380,924,826,936,2214,2004,964,2026,1485,917,1421,1296,829,1605,1817,1758,1227,583,1581,761,2378,815,2156,1444,1262,1570,2490
1253,1447,1307,2179,1630,1319,1223,1926,1972,1965,1501,936,2022,1893,2417,1373,2136,857,2418,720,2169,2220,2020,1605,1149,2179,1243,1647,935,1810,1514,2339,1052,2476,1702,1493,544,2182,1250,2376
2428,616,1151,2401,2252,1007,2366,2283,1212,1501,1895,1555,819,1310,1054,2283,1061,1640,1095,1924,1635,2141,968,1041,500,1680,2197,2167,682,2245,1265,1961,1561,1873,961,1372,2262,1672,1912,803
1469,2376,1407,1863,1816,1551,2054,1209,667,936,1555,1667,943,1575,989,778,2403,1703,2286,1787,2426,1426,2116,1961,2392,765,866,794,976,700,2062,1617,632,1811,2347,833,1363,1078,748,1055
1394,731,2340,1824,1682,2108,1095,1477,2022,2022,819,943,1616,943,733,970,2182,2038,1439,2455,1977,2479,2264,1057,605,2366,1819,506,2357,1143,1661,519,1158,2333,1554,1788,2484,1717,1102,1564
1608,1296,988,1168,827,1383,1850,1691,1380,1893,1310,1575,943,2430,2098,2385,1898,1205,1094,1626,2119,880,942,1623,1514,1616,1516,1227,1253,1898,1077,1260,670,963,2302,1645,1847,1517,2058,1411
1115,813,1702,869,2006,1670,636,627,924,2417,1054,989,733,2098,2407,975,642,1501,1725,834,1998,2452,731,1498,1803,1802,1365,2427,927,2035,1519,2185,2300,1684,509,1753,888,1599,1299,2333
