2262,1431,724,1770,1872,549,1893,1972,897,1284,2016,2161,1166,760,1608,1941,1083,1684,1603,1747,2316,510,2419,2481,1173,1289,878,1505,1338,1144,1142,2345,1999,608,1264,1819,2151,1110,928,2284
1431,1380,529,1532,608,1563,1691,1699,1556,1557,2285,1606,2185,1766,1467,2345,997,2178,2377,866,1194,1821,922,2356,1036,1114,1571,2434,1169,590,1256,1681,1211,1693,1933,805,1791,763,1957,849
724,529,1091,1311,1408,2370,2056,2212,1165,1127,1950,1274,1036,1007,1831,1957,1697,1758,2201,825,2192,936,2215,2347,1358,2162,2293,1006,2125,2303,519,1253,2419,1890,1489,1126,2115,1985,2136,884
1770,1532,1311,2397,1029,997,967,770,2228,1915,1093,1269,2367,920,1065,634,1400,994,1317,2453,1093,1243,895,1162,2345,953,1865,829,1623,734,1417,658,1173,1776,1794,909,1734,1249,1799,722
1872,608,1408,1029,1588,2069,1372,2373,1944,2071,1469,608,2272,693,1971,1833,861,1505,2481,1715,1349,1809,1180,1858,1643,1161,1863,1883,644,1996,1462,625,1667,2158,702,632,1436,932,2178,1541
549,1563,2370,997,2069,1665,2295,2359,2394,553,994,1698,1930,1388,1709,946,1060,1246,2380,1819,861,948,1075,2450,2248,1152,2423,570,1530,1560,1931,2471,1141,1728,1459,2141,783,2170,836,545
1893,1691,2056,967,1372,2295,1809,1462,591,1296,1640,686,2069,2008,1534,2327,700,2418,1719,1011,2312,1345,502,1574,2268,2042,736,1398,2301,1681,713,1573,1630,953,2148,1431,1268,1927,1542,2146
1972,1699,2212,770,2373,2359,1462,1755,2222,664,1430,1558,729,2274,1830,507,2043,2240,839,1407,1097,1975,622,870,870,730,511,883,1303,2158,1613,1994,879,1638,1116,528,1171,2199,2353,2025
897,1556,1165,2228,1944,2394,591,2222,591,2163,2155,2102,2013,2033,1183,1919,944,2413,1770,567,2027,1290,1504,851,820,1854,1397,647,702,651,828,2039,1532,1415,1723,1527,1524,2260,1684,619
1284,1557,1127,1915,2071,553,1296,664,2163,2439,1922,984,1695,669,1373,1034,544,1888,1338,610,2189,1570,2027,1059,2088,1208,1205,1155,1622,1702,988,1204,2123,2159,500,1003,2266,2057,2112,2300
2016,2285,1950,1093,1469,994,1640,1430,2155,1922,2203,608,2162,2415,1854,863,958,1473,1093,1860,770,970,2421,1124,512,2224,2179,1457,1246,822,1826,2001,527,1553,1414,1063,1751,1763,1315,2183
2161,1606,1274,1269,608,1698,686,1558,2102,984,608,1081,1361,1959,1819,1793,1456,1344,1113,1976,523,1026,1854,947,1334,2065,972,1316,1318,561,1929,1664,701,1271,2376,1915,1120,965,1676,1354
