1912,565,1550,1116,1722,1559,2425,2410,1761,1423,1476,622,957,966,609,1969,527,627,1008,1035
565,2252,2435,603,1410,2017,502,2063,1105,2199,1462,1774,1100,1883,2218,1032,1979,1934,2025,842
1550,2435,967,1144,1830,1780,2152,1158,1749,2032,1354,2351,643,1785,1090,1007,1029,1308,1700,1700
1116,603,1144,894,1018,2125,585,1349,1576,2190,2312,1601,1787,1496,1909,2210,1102,1038,2188,1117
1722,1410,1830,1018,982,1240,1873,1022,1008,1966,1781,2445,1291,2158,1128,1260,1134,1818,821,1594
1559,2017,1780,2125,1240,2101,715,955,568,1899,1194,597,2258,815,2262,1806,1868,698,1918,1820
2425,502,2152,585,1873,715,1681,2340,1463,575,644,2382,1068,2225,1404,2050,1001,2179,1509,1043
2410,2063,1158,1349,1022,955,2340,633,1919,2003,1141,2421,1691,1280,1803,855,1793,638,1546,1276
1761,1105,1749,1576,1008,568,1463,1919,1828,1498,1288,1409,940,1515,2103,1190,2410,2438,656,1197
1423,2199,2032,2190,1966,1899,575,2003,1498,1606,649,1823,2424,1063,1767,964,1449,1017,2341,1324
1476,1462,1354,2312,1781,1194,644,1141,1288,649,1649,2377,744,1318,2079,1793,1107,2181,688,2281
622,1774,2351,1601,2445,597,2382,2421,1409,1823,2377,2102,1226,1132,1123,1619,1807,1365,2350,1102
957,1100,643,1787,1291,2258,1068,1691,940,2424,744,1226,2439,2024,1289,933,621,1599,1104,679
966,1883,1785,1496,2158,815,2225,1280,1515,1063,1318,1132,2024,909,2468,783,569,757,1485,1316
609,2218,1090,1909,1128,2262,1404,1803,2103,1767,2079,1123,1289,2468,1117,1972,1806,1798,2030,1391
1969,1032,1007,2210,1260,1806,2050,855,1190,964,1793,1619,933,783,1972,1488,2059,2420,1608,1171
527,1979,1029,1102,1134,1868,1001,1793,2410,1449,1107,1807,621,569,1806,2059,1229,1545,1335,2139
627,1934,1308,1038,1818,698,2179,638,2438,1017,2181,1365,1599,757,1798,2420,1545,2408,2255,1101
1008,2025,1700,2188,821,1918,1509,1546,656,2341,688,2350,1104,1485,2030,1608,1335,2255,803,905
1035,842,1700,1117,1594,1820,1043,1276,1197,1324,2281,1102,679,1316,1391,1171,2139,1101,905,1938
