1715,1369,1797,1836,908,635,533,1054,1027,2431,1893,2414,1838,1721,1621,2496,1619,1503,580,716,1854,2040,837,1402,1592,2447,1260,2085,1391,1359
1369,1684,1654,1850,1386,1486,594,2132,2062,1598,2456,1394,1281,2321,1662,1677,2380,559,949,1114,1109,1000,1845,1271,923,1751,2211,876,1413,2066
1797,1654,926,1752,779,897,1309,1616,1879,656,678,1174,1781,1612,2133,1874,2482,1094,1064,2347,2140,543,543,2445,2037,650,1116,675,2160,1692
1836,1850,1752,1752,1985,1308,658,1350,698,1776,1357,2479,1173,608,1175,994,1253,590,2477,1495,2118,1591,619,895,1854,1617,899,1237,590,1822
908,1386,779,1985,1412,2402,2286,2393,1354,2039,1788,2374,2381,1218,1329,1097,1036,1256,2422,873,999,1648,1860,1565,1536,2259,1927,2447,1917,1388
635,1486,897,1308,2402,2290,1434,1085,1766,1004,2345,2310,2239,664,801,1433,1306,576,652,1436,791,888,1535,962,1121,1359,2218,1556,1355,1580
533,594,1309,658,2286,1434,532,583,1396,1224,1137,2138,2084,799,728,1680,1387,1864,1335,2119,1910,1420,2236,1122,1253,868,2087,2131,571,1629
1054,2132,1616,1350,2393,1085,583,1575,1892,2184,1583,716,1086,1754,2479,1975,2301,1320,2050,970,1167,2393,1572,1443,735,705,1372,2345,624,697
1027,2062,1879,698,1354,1766,1396,1892,720,2194,1326,825,1216,2148,1904,1324,2333,1853,538,562,525,1986,1005,2210,1739,829,1514,2422,2435,1574
2431,1598,656,1776,2039,1004,1224,2184,2194,1433,1167,1943,1069,1095,1365,1613,662,1637,625,1694,2285,2363,849,1901,727,2296,1745,761,1554,1530
1893,2456,678,1357,1788,2345,1137,1583,1326,1167,582,2255,612,2433,505,1171,1632,1115,2035,2005,1037,892,707,1198,2312,1397,2183,1608,1619,1161
2414,1394,1174,2479,2374,2310,2138,716,825,1943,2255,1551,695,785,935,1268,1175,1779,647,921,2345,1768,2402,1555,1032,1150,1889,2454,1339,1562
1838,1281,1781,1173,2381,2239,2084,1086,1216,1069,612,695,2496,2036,641,745,2412,1546,2464,2483,1806,572,1576,923,1700,1649,1059,1800,2418,2498
1721,2321,1612,608,1218,664,799,1754,2148,1095,2433,785,2036,1908,923,1905,1227,1281,2049,518,724,982,608,1882,1027,1304,1996,1756,1668,2278
1621,1662,2133,1175,1329,801,728,2479,1904,1365,505,935,641,923,799,1396,1622,2465,957,2255,2496,2328,2004,1398,1919,1059,529,1928,1540,1691
2496,1677,1874,994,1097,1433,1680,1975,1324,1613,1171,1268,745,1905,1396,1616,1993,1086,734,837,1191,1733,2378,1592,2101,2133,1971,1030,878,559
1619,2380,2482,1253,1036,1306,1387,2301,2333,662,1632,1175,2412,1227,1622,1993,590,805,2403,1518,972,1581,1416,2328,1048,739,1694,1517,1930,702
1503,559,1094,590,1256,576,1864,1320,1853,1637,1115,1779,1546,1281,2465,1086,805,1795,2033,1395,674,2076,1954,521,2053,1817,1165,1082,2351,2396
580,949,1064,2477,2422,652,1335,2050,538,625,2035,647,2464,2049,957,734,2403,2033,553,872,1264,667,1743,593,1692,1667,1946,841,1384,619
716,1114,2347,1495,873,1436,2119,970,562,1694,2005,921,2483,518,2255,837,1518,1395,872,904,2163,1901,1259,1405,2470,1178,2249,2446,2164,1692
1854,1109,2140,2118,999,791,1910,1167,525,2285,1037,2345,1806,724,2496,1191,972,674,1264,2163,1236,615,2016,1369,1288,1028,763,937,2394,934
2040,1000,543,1591,1648,888,1420,2393,1986,2363,892,1768,572,982,2328,1733,1581,2076,667,1901,615,708,1353,886,1660,2118,907,1705,1374,2339
837,1845,543,619,1860,1535,2236,1572,1005,849,707,2402,1576,608,2004,2378,1416,1954,1743,1259,2016,1353,1943,1295,2417,1136,853,2356,869,1602
1402,1271,2445,895,1565,962,1122,1443,2210,1901,1198,1555,923,1882,1398,1592,2328,521,593,1405,1369,886,1295,1162,563,2081,1197,1197,2238,1471
1592,923,2037,1854,1536,1121,1253,735,1739,727,2312,1032,1700,1027,1919,2101,1048,2053,1692,2470,1288,1660,2417,563,2268,1321,526,1394,2115,543
2447,1751,650,1617,2259,1359,868,705,829,2296,1397,1150,1649,1304,1059,2133,739,1817,1667,1178,1028,2118,1136,2081,1321,2117,594,1246,1459,2250
1260,2211,1116,899,1927,2218,2087,1372,1514,1745,2183,1889,1059,1996,529,1971,1694,1165,1946,2249,763,907,853,1197,526,594,1782,1573,1775,1066
2085,876,675,1237,2447,1556,2131,2345,2422,761,1608,2454,1800,1756,1928,1030,1517,1082,841,2446,937,1705,2356,1197,1394,1246,1573,1745,2366,1313
1391,1413,2160,590,1917,1355,571,624,2435,1554,1619,1339,2418,1668,1540,878,1930,2351,1384,2164,2394,1374,869,2238,2115,1459,1775,2366,1338,2417
1359,2066,1692,1822,1388,1580,1629,697,1574,1530,1161,1562,2498,2278,1691,559,702,2396,619,1692,934,2339,1602,1471,543,2250,1066,1313,2417,2225
