0,111,20.0,111,63798,112602
1,274,20.0,274,75244,45236
2,254,40.0,254,116817,104133
3,174,10.0,174,113356,43304
4,71,0.0,71,50730,47130
5,242,39.0,242,120959,22771
6,23,0.0,23,39929,105191
7,20,1.0,20,84719,31521
8,242,40.0,242,190817,23743
9,65,7.0,65,57842,103888
10,71,6.0,71,49727,96973
11,204,25.0,204,13329,190591
12,302,7.0,302,97556,28844
13,122,1.0,122,39650,119230
14,182,25.0,182,91989,98491
15,176,0.0,176,26167,174553
16,305,14.0,305,16025,93495
17,200,9.0,200,26973,92587
18,239,13.0,239,26786,157294
19,247,15.0,247,131510,15490
20,113,16.0,113,7886,104514
21,37,5.0,37,158279,12031
22,12,0.0,12,71371,33139
23,197,8.0,197,119198,114892
24,196,35.0,196,88414,88706
25,116,7.0,116,107787,121443
26,225,8.0,225,105565,28675
27,149,26.0,149,148567,28103
28,84,4.0,84,110919,3561
29,241,35.0,241,146797,27083
