0,97,16.0,97,31469,152841
1,62,2.0,62,30099,167541
2,275,7.0,275,38133,85627
3,246,18.0,246,70192,34458
4,158,0.0,158,8927,144033
5,10,0.0,10,61169,60431
6,91,0.0,91,3785,173425
7,165,28.0,165,98976,101744
8,290,9.0,290,14501,134039
9,262,14.0,262,57391,98499
10,53,1.0,53,4302,120888
11,140,24.0,140,87977,46123
12,172,1.0,172,149025,18735
13,84,10.0,84,136634,26626
14,160,18.0,160,60622,106398
15,221,7.0,221,54363,124917
16,133,12.0,133,46195,100875
17,179,24.0,179,37241,156439
18,216,34.0,216,54340,136010
19,24,1.0,24,154102,41258
20,184,20.0,184,123946,37604
21,137,11.0,137,142177,46463
22,199,36.0,199,94888,1782
23,226,37.0,226,166671,5139
24,167,19.0,167,22339,180461
25,42,5.0,42,205465,18095
26,58,2.0,58,12809,89951
27,133,12.0,133,86168,33042
28,306,2.0,306,28579,206321
29,248,38.0,248,126679,52961
