0,265,40.0,265,29728,103742
1,96,3.0,96,2131,140389
2,46,1.0,46,90987,77763
3,248,23.0,248,33791,125809
4,128,8.0,128,99429,36811
5,20,1.0,20,33479,185311
6,162,19.0,162,53783,43587
7,304,31.0,304,92701,26229
8,52,2.0,52,101715,11805
9,225,6.0,225,101035,55205
10,152,0.0,152,81713,83567
11,134,20.0,134,100074,45546
12,117,20.0,117,1628,148592
13,219,32.0,219,36678,118842
14,307,0.0,307,141987,3183
15,250,20.0,250,143521,25199
16,208,35.0,208,88694,122426
17,57,9.0,57,7616,191504
18,106,0.0,106,69326,135784
19,178,1.0,178,28400,118320
20,118,12.0,118,54253,121237
21,58,0.0,58,116276,37244
22,99,12.0,99,146982,5658
23,142,26.0,142,119348,51452
24,147,15.0,147,77573,137887
25,87,13.0,87,49334,63386
26,203,8.0,203,61933,109147
27,60,6.0,60,71229,90691
28,228,30.0,228,38777,124883
29,103,7.0,103,59937,60383
30,222,2.0,222,109642,41108
31,210,21.0,210,58193,82027
32,163,13.0,163,57515,69955
33,265,46.0,265,23705,115575
34,281,3.0,281,211554,396
35,236,40.0,236,111109,20411
36,277,29.0,277,118165,32495
37,270,5.0,270,185596,22404
38,249,28.0,249,41739,94901
39,291,47.0,291,132155,20845
