0,183,24.0,183,4241,164739
1,36,1.0,36,37590,102410
2,41,3.0,41,85164,52116
3,115,12.0,115,75519,106881
4,137,8.0,137,149196,16764
5,137,9.0,137,82795,72905
6,21,2.0,21,28330,205670
7,275,18.0,275,108503,30727
8,297,1.0,297,18600,124590
9,235,42.0,235,148745,31995
10,80,14.0,80,21517,146333
11,30,2.0,30,17959,153491
12,55,9.0,55,21333,171307
13,222,23.0,222,148173,4777
14,132,5.0,132,129246,51284
15,60,9.0,60,83160,63140
16,102,6.0,102,57865,121405
17,150,22.0,150,183009,40731
18,207,38.0,207,120048,36272
19,190,2.0,190,111887,3873
20,103,1.0,103,52393,125287
21,241,45.0,241,64941,46919
22,95,9.0,95,93263,54337
23,97,9.0,97,185873,22567
24,76,1.0,76,4110,137170
25,147,26.0,147,104707,11073
26,226,20.0,226,117641,5909
27,198,11.0,198,55999,108881
28,16,0.0,16,56336,89264
29,30,4.0,30,57420,119790
