0,310,45.0,310,12654,134226
1,212,17.0,212,80314,48746
2,33,3.0,33,17319,138361
3,282,13.0,282,9482,162778
4,257,44.0,257,36881,103329
5,285,3.0,285,22055,153465
6,264,6.0,264,98990,29950
7,302,31.0,302,169642,22758
8,21,0.0,21,64213,81317
9,300,7.0,300,132337,18773
10,253,8.0,253,107591,42729
11,128,12.0,128,67039,113771
12,57,2.0,57,11172,163268
13,26,3.0,26,33623,75017
14,183,10.0,183,37217,80623
15,165,17.0,165,190209,10401
16,12,0.0,12,90357,44463
17,153,24.0,153,34013,143507
18,275,1.0,275,12455,152875
19,257,8.0,257,118476,724
